Comp,Squad,Number,Player,Pos,Age,Born,Nation,Value,LastClub
La Liga,Getafe CF,10,Gaku Shibasaki,MF,26,1992,JPN,2000000,False
Ligue 1,Amiens SC,-,Ganso,MF,28,1989,BRA,2000000,False
La Liga,Sevilla FC,19,Ganso,MF,28,1989,BRA,2000000,True
Ligue 1,Amiens SC,14,Gaoussou Traoré,MF,18,1999,FRA,250000,False
La Liga,Real Madrid,11,Gareth Bale,FW,28,1989,WAL,60000000,False
Premier League,Chelsea FC,24,Gary Cahill,DF,32,1985,ENG,8000000,False
Premier League,Cardiff City,24,Gary Madine,FW,27,1990,ENG,4000000,True
Serie A,Udinese Calcio,25,Gaspar Iñíguez,MF,24,1994,ARG,150000,True
Serie A,UC Sampdoria,11,Gastón Ramírez,MF,27,1990,URY,10000000,False
Ligue 1,Amiens SC,30,Gauthier Banaziak,GK,21,1997,FRA,150000,False
Ligue 1,OGC Nice,3,Gautier Lloris,DF,22,1995,FRA,150000,True
La Liga,Rayo Vallecano,10,Gaël Kakuta,MF,27,1991,COD,2000000,False
Premier League,Brighton & Hove Albion,3,Gaëtan Bong,DF,30,1988,CMR,2000000,False
Bundesliga,1.FSV Mainz 05,24,Gaëtan Bussmann,DF,27,1991,FRA,400000,True
Ligue 1,Montpellier HSC,10,Gaëtan Laborde,FW,24,1994,FRA,10000000,False
Ligue 1,FC Girondins Bordeaux,-,Gaëtan Laborde,FW,24,1994,FRA,10000000,False
Ligue 1,Nîmes Olympique,15,Gaëtan Paquiez,DF,24,1994,FRA,1000000,False
Ligue 1,FC Girondins Bordeaux,16,Gaëtan Poussin,GK,19,1999,FRA,800000,False
Bundesliga,Eintracht Frankfurt,5,Gelson Fernandes,MF,31,1986,CHE,1500000,False
Ligue 1,AS Monaco,-,Gelson Martins,FW,23,1995,PRT,28000000,False
La Liga,Atlético de Madrid,18,Gelson Martins,FW,23,1995,PRT,28000000,True
Ligue 1,FC Toulouse,3,Gen Shoji,DF,25,1992,JPN,3500000,True
Bundesliga,Hannover 96,10,Genki Haraguchi,MF,27,1991,JPN,2500000,False
Serie A,SSC Napoli,-,Gennaro Tutino,FW,21,1996,ITA,2500000,True
La Liga,Levante UD,26,Genís Montolio,DF,21,1996,ESP,200000,False
La Liga,Valencia CF,6,Geoffrey Kondogbia,MF,25,1993,CAF,30000000,False
Bundesliga,1.FC Nuremberg,33,Georg Margreitter,DF,29,1988,AUT,1000000,False
Bundesliga,FC Augsburg,34,Georg Teigl,DF,27,1991,AUT,700000,True
Premier League,Tottenham Hotspur,47,George Marsh,MF,19,1998,ENG,0,False
Premier League,Chelsea FC,55,George McEachran,MF,17,2000,ENG,0,False
Premier League,Leicester City,-,George Thomas,MF,21,1997,WAL,500000,True
Bundesliga,FC Schalke 04,44,George Timotheou,DF,20,1997,AUS,200000,False
Premier League,Tottenham Hotspur,14,Georges-Kevin N'Koudou,FW,23,1995,FRA,5000000,True
Ligue 1,AS Monaco,-,Georges-Kevin N'Koudou,FW,23,1995,FRA,5000000,False
Ligue 1,Stade Rennais FC,-,Georginio Rutter,FW,16,2002,FRA,150000,False
Premier League,Liverpool FC,5,Georginio Wijnaldum,MF,27,1990,NLD,50000000,False
Serie A,ACF Fiorentina,30,Georgios Antzoulas,DF,18,2000,GRC,250000,False
Bundesliga,Fortuna Düsseldorf,24,Georgios Siadas,DF,18,1999,DEU,200000,False
Premier League,Watford FC,7,Gerard Deulofeu,FW,24,1994,ESP,25000000,False
La Liga,CD Leganés,6,Gerard Gumbau,MF,23,1994,ESP,2500000,False
La Liga,Villarreal CF,7,Gerard Moreno,FW,26,1992,ESP,17500000,False
La Liga,FC Barcelona,3,Gerard Piqué,DF,31,1987,ESP,35000000,False
Serie A,ACF Fiorentina,20,Germán Pezzella,DF,27,1991,ARG,18000000,False
Bundesliga,1.FSV Mainz 05,38,Gerrit Holtmann,FW,23,1995,PHL,1500000,False
Serie A,ACF Fiorentina,8,Gerson,MF,21,1997,BRA,13000000,False
Serie A,AS Roma,-,Gerson,MF,21,1997,BRA,13000000,True
Serie A,Parma Calcio 1913,27,Gervinho,FW,31,1987,CIV,9000000,False
Ligue 1,Stade Rennais FC,20,Gerzino Nyamsi,DF,21,1997,FRA,800000,False
La Liga,Real Sociedad,1,Gerónimo Rulli,GK,26,1992,ARG,10000000,False
Ligue 1,Stade Reims,3,Ghislain Konan,DF,22,1995,CIV,5000000,False
Serie A,AC Milan,5,Giacomo Bonaventura,MF,28,1989,ITA,20000000,False
Serie A,Atalanta BC,-,Giacomo Parigi,FW,22,1996,ITA,100000,True
Serie A,UC Sampdoria,-,Giacomo Piccardo,GK,18,1999,ITA,75000,False
Serie A,SPAL,17,Giacomo Poluzzi,GK,30,1988,ITA,100000,False
Serie A,US Sassuolo,18,Giacomo Raspadori,FW,18,2000,ITA,500000,False
Serie A,Parma Calcio 1913,-,Giacomo Ricci,DF,21,1996,ITA,125000,True
Serie A,US Sassuolo,28,Giacomo Satalino,GK,19,1999,ITA,150000,False
Serie A,UC Sampdoria,-,Giacomo Vrioni,FW,19,1998,ALB,500000,True
Serie A,US Sassuolo,-,Giacomo Zecca,FW,20,1997,ITA,100000,True
Serie A,AC Milan,-,Gian Filippo Felicioli,DF,20,1997,ITA,400000,True
Serie A,US Sassuolo,31,Gian Marco Ferrari,DF,26,1992,ITA,14000000,True
Serie A,Bologna FC 1909,3,Giancarlo González,DF,30,1988,CRI,1000000,False
Serie A,US Sassuolo,23,Giangiacomo Magnani,DF,22,1995,ITA,5000000,False
Serie A,UC Sampdoria,17,Gianluca Caprari,FW,24,1993,ITA,10000000,False
Serie A,SSC Napoli,18,Gianluca Gaetano,MF,18,2000,ITA,800000,False
Serie A,Chievo Verona,66,Gianluca Gaudino,MF,21,1996,DEU,500000,False
Serie A,Genoa CFC,10,Gianluca Lapadula,FW,28,1990,PER,5000000,False
Serie A,Atalanta BC,23,Gianluca Mancini,DF,22,1996,ITA,22000000,False
Serie A,US Sassuolo,79,Gianluca Pegolo,GK,37,1981,ITA,150000,False
Serie A,Torino FC,-,Gianluca Piccoli,MF,21,1997,ITA,100000,True
Serie A,FC Empoli,40,Gianluca Saro,GK,18,2000,ITA,50000,False
Serie A,US Sassuolo,11,Gianluca Scamacca,FW,19,1999,ITA,700000,True
Ligue 1,Paris Saint-Germain,1,Gianluigi Buffon,GK,40,1978,ITA,1000000,False
Serie A,AC Milan,99,Gianluigi Donnarumma,GK,19,1999,ITA,55000000,False
Serie A,AS Roma,54,Gianmarco Cangiano,FW,16,2001,ITA,0,False
La Liga,Rayo Vallecano,-,Giannelli Imbula,MF,25,1992,COD,5000000,False
Serie A,Parma Calcio 1913,11,Gianni Munari,MF,35,1983,ITA,100000,True
Serie A,Genoa CFC,-,Gianni Palmese,DF,19,1999,ITA,25000,True
Serie A,Bologna FC 1909,-,Giordano Trovade,MF,20,1998,ITA,75000,True
Serie A,Genoa CFC,-,Giorgio Altare,DF,19,1998,ITA,75000,False
Serie A,Juventus FC,3,Giorgio Chiellini,DF,33,1984,ITA,7500000,False
Serie A,Juventus FC,-,Giorgio Siani,FW,21,1997,ITA,75000,False
Serie A,SS Lazio,-,Giorgio Spizzichino,DF,18,1999,ITA,125000,True
Ligue 1,Paris Saint-Germain,-,Giovani Lo Celso,MF,22,1996,ARG,50000000,True
La Liga,Real Betis Balompié,-,Giovani Lo Celso,MF,22,1996,ARG,50000000,False
Serie A,FC Empoli,2,Giovanni Di Lorenzo,DF,24,1993,ITA,9000000,False
Serie A,Chievo Verona,-,Giovanni Di Noia,MF,23,1994,ITA,500000,True
Premier League,Crystal Palace,36,Giovanni McGregor,MF,19,1999,ENG,0,False
Serie A,Chievo Verona,-,Giovanni Nuti,DF,19,1998,ITA,25000,True
Serie A,Parma Calcio 1913,65,Giovanni Pinto,DF,26,1991,ITA,100000,True
Serie A,US Sassuolo,-,Giovanni Sbrissa,MF,21,1996,ITA,325000,True
Serie A,ACF Fiorentina,9,Giovanni Simeone,FW,22,1995,ARG,20000000,False
Ligue 1,Montpellier HSC,-,Giovanni Sio,FW,29,1989,CIV,2000000,True
Ligue 1,AS Monaco,41,Giulian Biancone,DF,18,2000,FRA,500000,False
Bundesliga,1.FSV Mainz 05,2,Giulio Donati,DF,28,1990,ITA,1500000,False
Serie A,Parma Calcio 1913,71,Giuseppe Carriero,MF,20,1997,ITA,200000,True
Serie A,ACF Fiorentina,-,Giuseppe Caso,FW,19,1998,ITA,125000,False
Serie A,Frosinone Calcio,75,Giuseppe Marcianò,GK,18,2000,ITA,50000,False
Serie A,Udinese Calcio,7,Giuseppe Pezzella,DF,20,1997,ITA,3000000,True
Serie A,Genoa CFC,13,Giuseppe Pezzella,DF,20,1997,ITA,3000000,False
Premier League,Brighton & Hove Albion,17,Glenn Murray,FW,34,1983,ENG,3000000,False
Ligue 1,AS Monaco,-,Gobe Gouano,FW,17,2000,FRA,0,False
Serie A,Bologna FC 1909,17,Godfred Donsah,MF,22,1996,GHA,7000000,False
Ligue 1,SM Caen,-,Godson Kyeremeh,FW,18,2000,FRA,0,False
Bundesliga,VfB Stuttgart,8,Gonzalo Castro,MF,31,1987,DEU,2500000,False
La Liga,SD Eibar,5,Gonzalo Escalante,MF,25,1993,ARG,4000000,False
Premier League,Chelsea FC,9,Gonzalo Higuaín,FW,30,1987,ARG,35000000,False
Serie A,AC Milan,9,Gonzalo Higuaín,FW,30,1987,ARG,35000000,False
Serie A,Juventus FC,-,Gonzalo Higuaín,FW,30,1987,ARG,35000000,True
La Liga,SD Huesca,8,Gonzalo Melero,MF,24,1994,ESP,4000000,False
La Liga,Valencia CF,7,Gonçalo Guedes,FW,21,1996,PRT,40000000,False
Bundesliga,Eintracht Frankfurt,39,Gonçalo Paciência,FW,23,1994,PRT,6000000,False
Serie A,Genoa CFC,19,Goran Pandev,FW,34,1983,MKD,400000,False
La Liga,Rayo Vallecano,6,Gorka Elustondo,MF,31,1987,ESP,400000,False
La Liga,Athletic Bilbao,-,Gorka Guruzeta,FW,21,1996,ESP,500000,False
La Liga,Girona FC,1,Gorka Iraizoz,GK,37,1981,ESP,200000,False
Premier League,West Ham United,45,Grady Diangana,FW,20,1998,ENG,5000000,False
Premier League,Arsenal FC,34,Granit Xhaka,MF,25,1992,CHE,45000000,False
Premier League,Cardiff City,18,Greg Cunningham,DF,27,1991,IRL,3000000,False
Bundesliga,FC Augsburg,-,Gregor Kobel,GK,20,1997,CHE,6000000,False
Bundesliga,TSG 1899 Hoffenheim,-,Gregor Kobel,GK,20,1997,CHE,6000000,True
Ligue 1,Stade Reims,-,Grejohn Kyei,FW,22,1995,FRA,600000,True
Serie A,Juventus FC,39,Grigoris Kastanos,MF,20,1998,CYP,400000,False
Ligue 1,Paris Saint-Germain,-,Grzegorz Krychowiak,MF,28,1990,POL,18000000,True
Serie A,UC Sampdoria,92,Grégoire Defrel,FW,27,1991,MTQ,12000000,False
Serie A,AS Roma,-,Grégoire Defrel,FW,27,1991,MTQ,12000000,True
Ligue 1,Stade Reims,-,Grégory Berthier,MF,22,1995,FRA,600000,True
Ligue 1,Olympique Marseille,-,Grégory Sertic,MF,28,1989,FRA,1000000,True
Ligue 1,EA Guingamp,18,Guessouma Fofana,MF,25,1992,FRA,800000,False
Ligue 1,Amiens SC,-,Guessouma Fofana,MF,25,1992,FRA,800000,False
Bundesliga,FC Schalke 04,19,Guido Burgstaller,FW,29,1989,AUT,5500000,False
La Liga,CD Leganés,-,Guido Carrillo,FW,27,1991,ARG,7500000,False
Premier League,Southampton FC,-,Guido Carrillo,FW,27,1991,ARG,7500000,True
Serie A,SS Lazio,23,Guido Guerrieri,GK,22,1996,ITA,300000,False
La Liga,Sevilla FC,23,Guilherme Arana,DF,21,1997,BRA,3000000,False
La Liga,FC Barcelona,38,Guillem Jaime,DF,19,1999,ESP,200000,False
La Liga,Deportivo Alavés,6,Guillermo Maripán,DF,24,1994,CHL,15000000,False
La Liga,Atlético de Madrid,57,Gustavo Assunção,MF,18,2000,BRA,0,False
La Liga,Celta de Vigo,22,Gustavo Cabral,DF,32,1985,ARG,1500000,False
Serie A,AC Milan,-,Gustavo Gómez,DF,25,1993,PRY,3500000,False
Premier League,Everton FC,10,Gylfi Sigurdsson,MF,28,1989,ISL,35000000,False
Ligue 1,AS Saint-Étienne,-,Habib Maïga,MF,22,1996,CIV,1000000,True
Bundesliga,FC Schalke 04,40,Haji Wright,FW,20,1998,USA,500000,True
Serie A,AC Milan,10,Hakan Calhanoglu,MF,24,1994,TUR,20000000,False
Ligue 1,FC Toulouse,28,Hakim El Mokeddem,MF,19,1999,FRA,300000,False
Ligue 1,LOSC Lille,-,Hakim Ouro-Sama,DF,20,1997,TGO,0,False
Ligue 1,Stade Rennais FC,27,Hamari Traoré,DF,26,1992,MLI,6000000,False
Serie A,FC Empoli,8,Hamed Junior Traorè,MF,18,2000,CIV,14000000,False
Premier League,Leicester City,38,Hamza Choudhury,MF,20,1997,ENG,5000000,False
Serie A,Bologna FC 1909,-,Hamza El Kaouakibi,DF,20,1998,MAR,100000,True
Bundesliga,FC Schalke 04,3,Hamza Mendyl,DF,20,1997,MAR,4000000,False
Ligue 1,AS Monaco,-,Han-Noah Massengo,MF,16,2001,FRA,2500000,False
Bundesliga,1.FC Nuremberg,18,Hanno Behrens,MF,28,1990,DEU,3000000,False
Serie A,Atalanta BC,33,Hans Hateboer,DF,24,1994,NLD,15000000,False
Serie A,Juventus FC,41,Hans Nicolussi Caviglia,MF,18,2000,ITA,500000,False
Ligue 1,SCO Angers,-,Harrison Manzala,FW,24,1994,COD,1000000,True
Premier League,Southampton FC,19,Harrison Reed,MF,23,1995,ENG,2000000,True
Premier League,AFC Bournemouth,8,Harry Arter,MF,28,1989,IRL,7000000,True
Premier League,Cardiff City,7,Harry Arter,MF,28,1989,IRL,7000000,False
Premier League,Wolverhampton Wanderers,-,Harry Burgoyne,GK,21,1996,ENG,0,True
Premier League,Tottenham Hotspur,10,Harry Kane,FW,24,1993,ENG,150000000,False
Premier League,Southampton FC,41,Harry Lewis,GK,20,1997,ENG,200000,False
Premier League,Leicester City,15,Harry Maguire,DF,25,1993,ENG,50000000,False
Premier League,Liverpool FC,59,Harry Wilson,FW,21,1997,WAL,12000000,True
Premier League,Tottenham Hotspur,8,Harry Winks,MF,22,1996,ENG,25000000,False
Premier League,Leicester City,19,Harvey Barnes,MF,20,1997,ENG,12000000,True
Premier League,Fulham FC,56,Harvey Elliott,FW,15,2003,ENG,0,False
Ligue 1,Stade Reims,13,Hassane Kamara,DF,24,1994,CIV,700000,False
Ligue 1,Stade Rennais FC,18,Hatem Ben Arfa,MF,31,1987,FRA,6000000,False
Bundesliga,Fortuna Düsseldorf,-,Havard Nielsen,FW,24,1993,NOR,750000,True
Bundesliga,TSG 1899 Hoffenheim,-,Havard Nordtveit,DF,28,1990,NOR,4000000,True
Premier League,Fulham FC,16,Havard Nordtveit,DF,28,1990,NOR,4000000,False
Bundesliga,Hannover 96,26,Hendrik Weydandt,FW,22,1995,DEU,1500000,False
Premier League,Newcastle United,-,Henri Saivet,MF,27,1990,SEN,1000000,True
Premier League,Arsenal FC,7,Henrikh Mkhitaryan,MF,29,1989,ARM,25000000,False
Premier League,Everton FC,-,Henry Onyekuru,FW,21,1997,NGA,13000000,True
Bundesliga,Bayer 04 Leverkusen,-,Herdi Bukusu,FW,18,2000,DEU,0,False
Ligue 1,SM Caen,-,Herman Moussaki,FW,19,1999,COG,0,False
La Liga,RCD Espanyol Barcelona,17,Hernán Pérez,FW,29,1989,PRY,1500000,True
Ligue 1,LOSC Lille,30,Hervé Koffi,GK,21,1996,BFA,500000,False
Ligue 1,Nîmes Olympique,27,Hervé Lybohy,DF,34,1983,NER,150000,False
Premier League,Tottenham Hotspur,7,Heung-min Son,FW,25,1992,KOR,80000000,False
Premier League,Watford FC,1,Heurelho Gomes,GK,37,1981,BRA,1000000,False
Ligue 1,OGC Nice,33,Hicham Mahou,FW,18,1999,FRA,250000,False
Serie A,Udinese Calcio,18,Hidde ter Avest,DF,21,1997,NLD,2000000,False
Ligue 1,Montpellier HSC,4,Hilton,DF,40,1977,BRA,100000,False
Ligue 1,Olympique Marseille,2,Hiroki Sakai,DF,28,1990,JPN,8000000,False
La Liga,Athletic Bilbao,-,Hodei Oleaga,GK,21,1996,ESP,200000,False
Bundesliga,VfB Stuttgart,28,Holger Badstuber,DF,29,1989,DEU,1500000,False
Ligue 1,Olympique Lyon,8,Houssem Aouar,MF,20,1998,FRA,45000000,False
La Liga,Getafe CF,27,Hugo Duro,FW,18,1999,ESP,2000000,False
La Liga,Valencia CF,-,Hugo Guillamón,DF,18,2000,ESP,200000,False
Ligue 1,AS Monaco,-,Hugo Hagège,GK,18,1999,FRA,0,False
Premier League,Tottenham Hotspur,1,Hugo Lloris,GK,31,1986,FRA,25000000,False
La Liga,Celta de Vigo,2,Hugo Mallo,DF,27,1991,ESP,15000000,False
Ligue 1,Stade Reims,10,Hyun-jun Suk,FW,27,1991,KOR,3500000,False
Premier League,Arsenal FC,2,Héctor Bellerín,DF,23,1995,ESP,40000000,False
La Liga,Real Sociedad,6,Héctor Moreno,DF,30,1988,MEX,6000000,False
Premier League,Wolverhampton Wanderers,10,Hélder Costa,FW,24,1994,AGO,15000000,False
La Liga,Celta de Vigo,10,Iago Aspas,FW,30,1987,ESP,25000000,False
Serie A,Torino FC,14,Iago Falque,FW,28,1990,ESP,17500000,False
La Liga,Athletic Bilbao,13,Iago Herrerín,GK,30,1988,ESP,4000000,False
La Liga,RCD Espanyol Barcelona,-,Iago Indias,DF,22,1996,ESP,200000,False
Premier League,Manchester City,83,Ian Poveda,FW,18,2000,ENG,0,False
La Liga,Deportivo Alavés,-,Ibai Gómez,FW,28,1989,ESP,4000000,False
La Liga,Athletic Bilbao,19,Ibai Gómez,FW,28,1989,ESP,4000000,True
Serie A,UC Sampdoria,-,Ibourahima Baldé,FW,19,1999,ESP,150000,True
La Liga,Sevilla FC,5,Ibrahim Amadou,MF,25,1993,FRA,7000000,False
Ligue 1,SCO Angers,23,Ibrahim Cissé,DF,22,1996,FRA,600000,False
Serie A,Chievo Verona,18,Ibrahim Karamoko,MF,16,2001,FRA,0,False
Ligue 1,FC Toulouse,17,Ibrahim Sangaré,MF,20,1997,CIV,15000000,False
Premier League,Fulham FC,44,Ibrahima Cissé,MF,24,1994,GIN,1500000,False
Ligue 1,AS Monaco,-,Ibrahima Diallo,MF,19,1999,FRA,2500000,True
Bundesliga,RB Leipzig,6,Ibrahima Konaté,DF,19,1999,FRA,45000000,False
Serie A,Bologna FC 1909,15,Ibrahima Mbaye,DF,23,1994,SEN,3000000,False
Ligue 1,RC Strasbourg Alsace,18,Ibrahima Sissoko,MF,20,1997,MLI,6500000,False
Bundesliga,Borussia Mönchengladbach,16,Ibrahima Traoré,FW,30,1988,GIN,2000000,False
Ligue 1,RC Strasbourg Alsace,9,Idriss Saadi,FW,26,1992,DZA,1300000,False
Premier League,Everton FC,17,Idrissa Gueye,MF,28,1989,SEN,25000000,False
Bundesliga,VfL Wolfsburg,4,Ignacio Camacho,MF,28,1990,ESP,13000000,False
Serie A,Udinese Calcio,23,Ignacio Pussetto,FW,22,1995,ARG,10000000,False
La Liga,Getafe CF,21,Ignasi Miquel,DF,25,1992,ESP,2000000,False
Ligue 1,OGC Nice,14,Ignatius Ganago,FW,19,1999,CMR,3000000,False
Serie A,AC Milan,20,Ignazio Abate,DF,31,1986,ITA,2000000,False
Serie A,SSC Napoli,-,Igor Lasicki,DF,23,1995,POL,400000,True
Ligue 1,FC Girondins Bordeaux,6,Igor Lewczuk,DF,33,1985,POL,500000,False
La Liga,Real Sociedad,5,Igor Zubeldia,MF,21,1997,ESP,30000000,False
Bundesliga,Hannover 96,13,Ihlas Bebou,FW,24,1994,TGO,12000000,False
Ligue 1,OGC Nice,18,Ihsan Sacko,MF,20,1997,FRA,2000000,False
La Liga,Athletic Bilbao,10,Iker Muniain,MF,25,1992,ESP,15000000,False
Premier League,Manchester City,8,Ilkay Gündogan,MF,27,1990,DEU,50000000,False
Ligue 1,FC Nantes,-,Imrân Louza,MF,19,1999,FRA,0,False
Serie A,Inter Milan,-,Ionut Radu,GK,21,1997,ROU,15000000,True
Serie A,Genoa CFC,97,Ionut Radu,GK,21,1997,ROU,15000000,False
Ligue 1,AS Monaco,-,Irvin Cardona,FW,20,1997,FRA,1500000,True
Premier League,Liverpool FC,57,Isaac Christie-Davies,MF,20,1997,WAL,0,False
Premier League,Newcastle United,14,Isaac Hayden,MF,23,1995,ENG,8000000,False
Ligue 1,Paris Saint-Germain,-,Isaac Hemans Arday,DF,21,1996,GHA,0,False
Bundesliga,Bayer 04 Leverkusen,-,Isaac Kiese Thelin,FW,26,1992,SWE,2500000,False
Ligue 1,Stade Rennais FC,-,Isaac Matondo,FW,19,1999,FRA,150000,False
Ligue 1,Montpellier HSC,-,Isaac Mbenza,FW,22,1996,BEL,5000000,True
Premier League,Huddersfield Town,18,Isaac Mbenza,FW,22,1996,BEL,5000000,False
Premier League,Watford FC,10,Isaac Success,FW,22,1996,NGA,5000000,True
La Liga,Real Madrid,22,Isco,MF,26,1992,ESP,60000000,False
Bundesliga,TSG 1899 Hoffenheim,19,Ishak Belfodil,FW,26,1992,DZA,15000000,False
Premier League,Leicester City,19,Islam Slimani,FW,30,1988,DZA,5000000,True
Bundesliga,VfL Wolfsburg,38,Ismail Azzaoui,FW,20,1998,BEL,850000,True
Ligue 1,RC Strasbourg Alsace,33,Ismaël Aaneba,DF,19,1999,FRA,1000000,False
Serie A,FC Empoli,10,Ismaël Bennacer,MF,20,1997,DZA,12000000,False
Ligue 1,SM Caen,4,Ismaël Diomandé,MF,25,1992,CIV,1250000,False
Ligue 1,SCO Angers,8,Ismaël Traoré,DF,31,1986,CIV,1500000,False
Ligue 1,Stade Rennais FC,7,Ismaïla Sarr,FW,20,1998,SEN,30000000,False
Serie A,AC Milan,-,Ismet Sinani,FW,19,1999,XXK,50000,True
Serie A,Atalanta BC,-,Isnik Alimi,MF,24,1994,ALB,150000,False
Premier League,West Ham United,23,Issa Diop,DF,21,1997,FRA,35000000,False
Ligue 1,SM Caen,-,Issa Marega,DF,20,1998,FRA,600000,False
Bundesliga,1.FSV Mainz 05,28,Issah Abass,FW,19,1998,GHA,1250000,False
Ligue 1,FC Toulouse,12,Issiaga Sylla,DF,24,1994,GIN,3500000,False
Serie A,Genoa CFC,45,Iuri Medeiros,FW,23,1994,PRT,4500000,False
Premier League,Wolverhampton Wanderers,7,Ivan Cavaleiro,FW,24,1993,PRT,10000000,False
Serie A,Genoa CFC,33,Ivan Lakicevic,DF,24,1993,SRB,500000,False
Serie A,Inter Milan,44,Ivan Perisic,MF,29,1989,HRV,30000000,False
Serie A,FC Empoli,1,Ivan Provedel,GK,24,1994,ITA,900000,False
Serie A,Chievo Verona,8,Ivan Radovanovic,DF,29,1988,SRB,3000000,False
Serie A,Genoa CFC,21,Ivan Radovanovic,DF,29,1988,SRB,3000000,True
La Liga,FC Barcelona,4,Ivan Rakitic,MF,30,1988,HRV,40000000,False
Serie A,AC Milan,23,Ivan Strinic,DF,30,1987,HRV,2500000,False
Serie A,SS Lazio,-,Ivan Vargic,GK,31,1987,HRV,400000,True
Bundesliga,Hannover 96,18,Iver Fossum,MF,21,1996,NOR,1500000,False
La Liga,Real Valladolid CF,-,Ivi López,FW,24,1994,ESP,1000000,False
Bundesliga,1.FC Nuremberg,16,Ivo Ilicevic,FW,31,1986,HRV,500000,True
La Liga,Getafe CF,-,Iván Alejo,FW,23,1995,ESP,1200000,True
La Liga,CD Leganés,1,Iván Cuéllar,GK,34,1984,ESP,800000,False
Serie A,AS Roma,15,Iván Marcano,DF,31,1987,ESP,4000000,False
La Liga,Villarreal CF,37,Iván Martín,MF,19,1999,ESP,300000,False
La Liga,SD Eibar,4,Iván Ramis,DF,33,1984,ESP,1000000,False
La Liga,Celta de Vigo,-,Iván Villar,GK,20,1997,ESP,300000,True
La Liga,FC Barcelona,30,Iñaki Peña,GK,19,1999,ESP,1000000,False
La Liga,Athletic Bilbao,9,Iñaki Williams,FW,24,1994,ESP,50000000,False
La Liga,Athletic Bilbao,11,Iñigo Córdoba,FW,21,1997,ESP,4000000,False
La Liga,Athletic Bilbao,15,Iñigo Lekue,DF,25,1993,ESP,2000000,False
La Liga,Athletic Bilbao,4,Iñigo Martínez,DF,27,1991,ESP,32000000,False
La Liga,Athletic Bilbao,-,Iñigo Vicente,FW,20,1998,ESP,1000000,False
Bundesliga,FC Augsburg,19,Ja-cheol Koo,MF,29,1989,KOR,3500000,False
Premier League,Newcastle United,-,Jack Colback,MF,28,1989,ENG,3000000,True
Premier League,Burnley FC,4,Jack Cork,MF,29,1989,ENG,15000000,False
Premier League,Manchester City,-,Jack Harrison,FW,21,1996,ENG,4000000,False
Premier League,Cardiff City,-,Jack McKay,FW,21,1996,SCO,0,True
Premier League,Huddersfield Town,-,Jack Payne,MF,23,1994,ENG,350000,True
Premier League,Southampton FC,62,Jack Rose,GK,23,1995,ENG,100000,False
Premier League,Wolverhampton Wanderers,57,Jack Ruddy,GK,20,1997,SCO,100000,True
Premier League,AFC Bournemouth,25,Jack Simpson,DF,21,1996,ENG,1500000,False
Premier League,Southampton FC,5,Jack Stephens,DF,24,1994,ENG,8000000,False
Premier League,West Ham United,19,Jack Wilshere,MF,26,1992,ENG,10000000,False
Bundesliga,Borussia Dortmund,34,Jacob Bruun Larsen,FW,19,1998,DNK,15000000,True
Premier League,Newcastle United,7,Jacob Murphy,FW,23,1995,ENG,6000000,True
Serie A,FC Empoli,32,Jacob Rasmussen,DF,21,1997,DNK,4000000,False
Serie A,ACF Fiorentina,-,Jacob Rasmussen,DF,21,1997,DNK,4000000,True
Serie A,Parma Calcio 1913,33,Jacopo Dezi,MF,26,1992,ITA,1000000,False
Serie A,SPAL,90,Jacopo Murano,FW,28,1990,ITA,150000,True
Serie A,UC Sampdoria,7,Jacopo Sala,DF,26,1991,ITA,1600000,False
Serie A,Torino FC,-,Jacopo Segre,MF,21,1997,ITA,500000,True
Ligue 1,SM Caen,-,Jad Mouaddib,MF,19,1999,FRA,0,False
Bundesliga,Borussia Dortmund,7,Jadon Sancho,FW,18,2000,ENG,100000000,False
Serie A,ACF Fiorentina,-,Jaime Báez,FW,23,1995,URY,900000,True
La Liga,Real Betis Balompié,-,Jaime Garijo,MF,19,1999,ESP,0,False
La Liga,Getafe CF,7,Jaime Mata,FW,29,1988,ESP,10000000,False
La Liga,Real Madrid,33,Jaime Seoane,MF,21,1997,ESP,250000,False
La Liga,Girona FC,-,Jairo Izquierdo,FW,24,1993,ESP,800000,True
Premier League,Crystal Palace,44,Jairo Riedewald,MF,21,1996,NLD,5000000,False
Premier League,Southampton FC,42,Jake Hesketh,MF,22,1996,ENG,0,True
Ligue 1,Stade Rennais FC,6,Jakob Johansson,MF,28,1990,SWE,2500000,False
Bundesliga,Bayer 04 Leverkusen,-,Jakub Bednarczyk,FW,19,1999,POL,250000,False
Bundesliga,VfL Wolfsburg,-,Jakub Blaszczykowski,FW,32,1985,POL,1000000,False
Serie A,Udinese Calcio,-,Jakub Jankto,MF,22,1996,CZE,12000000,True
Serie A,UC Sampdoria,14,Jakub Jankto,MF,22,1996,CZE,12000000,False
Premier League,Newcastle United,6,Jamaal Lascelles,DF,24,1993,ENG,15000000,False
Premier League,Chelsea FC,40,Jamal Blackman,GK,24,1993,ENG,500000,True
Premier League,Manchester United,37,James Garner,MF,17,2001,ENG,0,False
Ligue 1,Stade Rennais FC,12,James Léa Siliki,MF,22,1996,CMR,4000000,False
Premier League,Leicester City,10,James Maddison,MF,21,1996,ENG,40000000,False
