Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
2356,Leonardo Spinazzola,ITA,DF,Atalanta BC,Serie A,24,1993,16.7,746,972,76.7,13636,4568,341,386,88.3,301,372,80.9,92,178,51.7,3,2.5,+0.5,18,45,39,14,90
2357,Nicolás Spolli,ARG,DF,Genoa CFC,Serie A,34,1983,20.0,557,650,85.7,12416,3182,125,150,83.3,329,356,92.4,101,136,74.3,0,0.1,-0.1,2,17,2,0,22
2358,Marco Sportiello,ITA,GK,ACF Fiorentina,Serie A,25,1992,35.6,726,985,73.7,20884,12055,112,114,98.2,366,369,99.2,245,499,49.1,0,0.0,0.0,0,6,0,0,0
2359,Bassem Srarfi,TUN,FW,OGC Nice,Ligue 1,20,1997,9.7,303,372,81.5,4783,1035,164,180,91.1,116,141,82.3,16,25,64.0,1,0.7,+0.3,8,12,6,2,20
2360,Konstantinos Stafylidis,GRC,DF,Stoke City,Premier League,23,1993,3.7,94,135,69.6,1758,752,38,44,86.4,44,58,75.9,12,28,42.9,0,0.0,0.0,2,6,1,0,6
2361,Konstantinos Stafylidis,GRC,DF,FC Augsburg,Bundesliga,23,1993,0.4,4,9,44.4,69,32,1,2,50.0,3,5,60.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1
2362,Benjamin Stambouli,FRA,DF,FC Schalke 04,Bundesliga,26,1990,24.4,1073,1364,78.7,22357,9520,317,364,87.1,592,653,90.7,156,321,48.6,2,1.0,+1.0,9,107,9,1,125
2363,Junior Stanislas,ENG,MF,AFC Bournemouth,Premier League,27,1989,14.3,403,566,71.2,6789,2347,196,243,80.7,168,204,82.4,32,79,40.5,2,2.1,-0.1,26,28,23,1,60
2364,Caleb Stanko,USA,DF,SC Freiburg,Bundesliga,24,1993,2.1,100,118,84.7,2084,541,24,30,80.0,64,70,91.4,11,16,68.8,0,0.0,0.0,0,5,0,0,9
2365,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,22,1995,24.6,844,1033,81.7,18270,6091,245,276,88.8,425,498,85.3,168,244,68.9,1,0.5,+0.5,3,56,5,1,85
2366,Tom Starke,DEU,GK,Bayern Munich,Bundesliga,36,1981,2.0,40,55,72.7,1144,802,7,7,100.0,20,20,100.0,13,28,46.4,0,0.0,0.0,0,0,0,0,0
2367,Timo Stavitski,FIN,FW,SM Caen,Ligue 1,18,1999,4.5,86,133,64.7,1284,188,39,52,75.0,40,57,70.2,2,11,18.2,0,0.3,-0.3,5,3,5,3,4
2368,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,25,1991,7.3,171,222,77.0,2760,611,95,108,88.0,59,77,76.6,13,27,48.1,0,1.1,-1.1,6,7,4,2,9
2369,Marc Stendera,DEU,MF,Eintracht Frankfurt,Bundesliga,21,1995,4.1,108,159,67.9,2167,756,29,48,60.4,57,68,83.8,17,31,54.8,0,0.0,0.0,1,15,2,0,19
2370,Pascal Stenzel,DEU,DF,SC Freiburg,Bundesliga,21,1996,21.6,830,1082,76.7,19097,5798,221,270,81.9,417,492,84.8,189,297,63.6,0,0.8,-0.8,14,67,19,8,87
2371,Dale Stephens,ENG,MF,Brighton & Hove Albion,Premier League,28,1989,36.0,1451,1730,83.9,31927,8554,423,492,86.0,689,784,87.9,317,417,76.0,3,2.0,+1.0,17,156,18,0,165
2372,Jack Stephens,ENG,DF,Southampton FC,Premier League,23,1994,22.0,730,987,74.0,15446,6363,245,283,86.6,335,417,80.3,142,254,55.9,0,0.1,-0.1,2,60,3,2,44
2373,Mariusz Stepinski,POL,FW,FC Nantes,Ligue 1,22,1995,0.0,1,2,50.0,9,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2374,Mariusz Stepinski,POL,FW,Chievo Verona,Serie A,22,1995,7.9,112,150,74.7,1457,198,76,92,82.6,25,40,62.5,6,9,66.7,0,0.3,-0.3,5,5,1,0,3
2375,Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,28.7,999,1205,82.9,13467,2885,618,703,87.9,313,371,84.4,29,50,58.0,11,6.4,+4.6,53,32,60,6,88
2376,Ognjen Stijepovic,MNE,MF,UC Sampdoria,Serie A,17,1999,0.1,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2377,Lars Stindl,DEU,FW,Borussia Mönchengladbach,Bundesliga,28,1988,30.3,1283,1563,82.1,21131,4699,656,771,85.1,474,544,87.1,122,166,73.5,3,6.2,-3.2,47,119,32,0,134
2378,Valentin Stocker,CHE,MF,Hertha BSC,Bundesliga,28,1989,0.6,11,17,64.7,142,11,9,11,81.8,1,4,25.0,1,1,100.0,0,0.0,0.0,1,1,0,0,0
2379,Adrian Stoian,ROU,MF,FC Crotone,Serie A,26,1991,23.7,628,1025,61.3,12314,5441,260,367,70.8,262,383,68.4,99,231,42.9,4,2.1,+1.9,20,90,37,9,141
2380,John Stones,ENG,DF,Manchester City,Premier League,23,1994,14.5,1161,1214,95.6,23973,7938,395,408,96.8,568,581,97.8,192,218,88.1,0,0.0,0.0,0,70,1,0,60
2381,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,22,1995,38.0,810,1104,73.4,26568,16790,101,106,95.3,323,335,96.4,380,654,58.1,0,0.1,-0.1,2,15,1,0,0
2382,Ivan Strinic,HRV,DF,UC Sampdoria,Serie A,30,1987,13.9,659,843,78.2,11106,5069,325,370,87.8,268,331,81.0,55,117,47.0,2,0.9,+1.1,6,47,11,4,71
2383,Tobias Strobl,DEU,MF,Borussia Mönchengladbach,Bundesliga,27,1990,1.3,63,71,88.7,1295,380,22,23,95.7,32,35,91.4,9,13,69.2,1,0.5,+0.5,2,9,1,0,6
2384,Kevin Strootman,NLD,MF,AS Roma,Serie A,27,1990,25.1,1233,1478,83.4,22159,6540,554,627,88.4,536,616,87.0,133,201,66.2,1,1.5,-0.5,28,200,25,1,159
2385,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,26,1991,28.1,1078,1335,80.7,20060,8910,455,505,90.1,485,566,85.7,131,234,56.0,1,0.7,+0.3,10,86,7,2,96
2386,Cristhian Stuani,URY,FW,Girona FC,La Liga,30,1986,29.9,312,480,65.0,4422,619,209,294,71.1,81,132,61.4,19,36,52.8,0,0.5,-0.5,8,24,3,0,20
2387,Stefano Sturaro,ITA,MF,Juventus FC,Serie A,24,1993,6.8,239,296,80.7,4531,1089,118,139,84.9,78,97,80.4,39,49,79.6,0,0.3,-0.3,6,23,8,4,17
2388,Daniel Sturridge,ENG,FW,Liverpool FC,Premier League,27,1989,4.8,101,127,79.5,1561,352,46,58,79.3,41,48,85.4,5,8,62.5,1,0.9,+0.1,12,6,7,0,12
2389,Daniel Sturridge,ENG,FW,West Bromwich Albion,Premier League,27,1989,1.3,23,31,74.2,409,149,12,15,80.0,7,8,87.5,4,7,57.1,0,0.0,0.0,2,2,2,0,4
2390,Damián Suárez,URY,DF,Getafe CF,La Liga,29,1988,32.0,1149,1646,69.8,21666,11941,533,642,83.0,436,596,73.2,164,359,45.7,4,3.1,+0.9,39,127,32,8,155
2391,Denis Suárez,ESP,MF,FC Barcelona,La Liga,23,1994,6.7,311,379,82.1,4647,1258,191,217,88.0,101,118,85.6,17,32,53.1,2,2.2,-0.2,14,14,13,1,26
2392,Leo Suárez,ARG,MF,Villarreal CF,La Liga,21,1996,0.3,7,10,70.0,108,7,5,7,71.4,1,1,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
2393,Luis Suárez,URY,FW,FC Barcelona,La Liga,30,1987,32.2,812,1070,75.9,13359,2352,464,585,79.3,262,335,78.2,75,109,68.8,7,9.7,-2.7,57,30,49,4,81
2394,Danijel Subasic,HRV,GK,AS Monaco,Ligue 1,32,1984,32.7,400,643,62.2,13415,8622,46,46,100.0,185,187,98.9,167,404,41.3,0,0.1,-0.1,1,11,0,0,1
2395,Neven Subotic,SRB,DF,AS Saint-Étienne,Ligue 1,28,1988,16.0,704,831,84.7,16885,5032,133,150,88.7,384,422,91.0,179,246,72.8,3,0.4,+2.6,2,42,1,0,27
2396,Neven Subotic,SRB,DF,Borussia Dortmund,Bundesliga,28,1988,3.0,225,251,89.6,5127,1422,51,54,94.4,132,139,95.0,42,58,72.4,0,0.0,0.0,0,13,1,0,9
2397,Isaac Success,NGA,MF,Málaga CF,La Liga,21,1996,5.4,86,142,60.6,1485,324,46,66,69.7,32,46,69.6,8,23,34.8,1,1.3,-0.3,6,4,4,1,9
2398,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,21,1995,21.4,1482,1598,92.7,31962,8730,390,407,95.8,830,875,94.9,255,305,83.6,1,0.6,+0.4,4,123,9,1,92
2399,Sung-yueng Ki,KOR,MF,Swansea City,Premier League,28,1989,20.8,751,899,83.5,15421,3302,273,298,91.6,334,370,90.3,132,200,66.0,2,1.7,+0.3,21,56,13,1,45
2400,Gilles Sunu,TGO,MF,SCO Angers,Ligue 1,26,1991,7.3,203,262,77.5,3172,884,108,126,85.7,79,99,79.8,11,19,57.9,1,0.5,+0.5,7,14,9,4,21
2401,Andrew Surman,ENG,MF,AFC Bournemouth,Premier League,30,1986,20.6,969,1169,82.9,18953,5200,354,413,85.7,451,510,88.4,145,208,69.7,5,1.5,+3.5,19,98,20,2,115
2402,Markel Susaeta,ESP,FW,Athletic Bilbao,La Liga,29,1987,25.1,740,1003,73.8,13880,3487,312,383,81.5,320,383,83.6,99,207,47.8,2,4.3,-2.3,48,52,27,11,65
2403,Suso,ESP,FW,AC Milan,Serie A,23,1993,31.4,1185,1634,72.5,21555,7070,588,700,84.0,432,584,74.0,145,283,51.2,6,8.0,-2.0,79,103,85,21,187
2404,Markus Suttner,AUT,DF,Brighton & Hove Albion,Premier League,30,1987,13.1,431,604,71.4,9009,4020,143,165,86.7,208,255,81.6,77,170,45.3,0,0.5,-0.5,7,38,6,3,56
2405,Seydou Sy,SEN,GK,AS Monaco,Ligue 1,21,1995,2.8,42,75,56.0,1478,1065,5,6,83.3,14,14,100.0,22,54,40.7,0,0.0,0.0,0,0,0,0,0
2406,Issiaga Sylla,GIN,DF,FC Toulouse,Ligue 1,23,1994,17.8,593,848,69.9,10977,5074,247,304,81.3,259,352,73.6,74,151,49.0,3,2.3,+0.7,23,77,26,17,76
2407,Moussa Sylla,FRA,FW,AS Monaco,Ligue 1,17,1999,3.4,39,68,57.4,510,115,26,43,60.5,9,17,52.9,2,2,100.0,1,0.1,+0.9,3,2,3,0,4
2408,Ádám Szalai,HUN,FW,TSG 1899 Hoffenheim,Bundesliga,29,1987,10.0,165,223,74.0,2121,396,107,139,77.0,43,56,76.8,7,13,53.8,1,0.8,+0.2,10,10,1,0,7
2409,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,27,1990,17.0,348,439,79.3,11624,6464,26,26,100.0,161,162,99.4,161,251,64.1,0,0.1,-0.1,1,2,0,0,0
2410,Alexander Söderlund,NOR,FW,AS Saint-Étienne,Ligue 1,29,1987,4.0,51,68,75.0,673,155,27,38,71.1,16,18,88.9,2,3,66.7,0,0.2,-0.2,4,4,3,0,8
2411,Frederik Sörensen,DNK,DF,1. FC Köln,Bundesliga,25,1992,22.2,731,1010,72.4,17413,7482,175,220,79.5,351,422,83.2,198,349,56.7,1,0.7,+0.3,7,63,8,2,84
2412,Lasse Sörensen,DNK,MF,Stoke City,Premier League,17,1999,0.8,43,56,76.8,968,409,10,15,66.7,25,29,86.2,8,11,72.7,0,0.2,-0.2,2,6,0,0,1
2413,Alexander Sörloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,66,109,60.6,918,241,34,52,65.4,29,41,70.7,0,6,0.0,0,0.5,-0.5,6,1,0,0,6
2414,Adel Taarabt,MAR,FW,Genoa CFC,Serie A,28,1989,17.9,572,743,77.0,9758,2389,280,349,80.2,224,283,79.2,57,82,69.5,2,3.9,-1.9,35,39,33,3,72
2415,Franck Tabanou,FRA,DF,EA Guingamp,Ligue 1,28,1989,11.6,430,594,72.4,8331,3992,157,181,86.7,204,256,79.7,61,135,45.2,2,1.2,+0.8,9,31,8,5,43
2416,Dusan Tadic,SRB,MF,Southampton FC,Premier League,28,1988,31.0,861,1237,69.6,14578,4005,443,538,82.3,308,427,72.1,84,190,44.2,3,6.7,-3.7,62,61,51,17,108
2417,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,21,1996,27.0,1259,1466,85.9,27387,8074,323,371,87.1,681,749,90.9,246,323,76.2,2,1.0,+1.0,10,118,5,2,109
2418,Ervin Taha,FRA,MF,FC Girondins Bordeaux,Ligue 1,18,1999,0.4,12,15,80.0,192,57,5,7,71.4,7,8,87.5,0,0,,0,0.0,0.0,0,1,0,0,2
2419,Mehdi Tahrat,DZA,MF,SCO Angers,Ligue 1,27,1990,4.9,160,226,70.8,2624,848,83,107,77.6,57,77,74.0,17,32,53.1,0,0.1,-0.1,1,13,2,0,13
2420,Saphir Taider,DZA,MF,Bologna FC 1909,Serie A,25,1992,4.3,192,217,88.5,3927,837,68,75,90.7,78,89,87.6,41,45,91.1,1,0.2,+0.8,3,17,2,0,14
2421,Flavien Tait,FRA,MF,SCO Angers,Ligue 1,24,1993,24.9,702,981,71.6,12469,3945,330,398,82.9,258,347,74.4,91,167,54.5,3,4.0,-1.0,40,73,30,7,81
2422,Adrien Tamèze,CMR,MF,OGC Nice,Ligue 1,23,1994,18.7,1172,1294,90.6,20824,4269,495,541,91.5,533,564,94.5,122,150,81.3,1,0.8,+0.2,11,98,3,0,71
2423,Tana,ESP,MF,UD Las Palmas,La Liga,26,1990,17.1,668,821,81.4,10929,3369,361,411,87.8,239,281,85.1,58,106,54.7,1,1.3,-0.3,23,64,18,2,75
2424,Oussama Tannane,MAR,FW,AS Saint-Étienne,Ligue 1,23,1994,2.3,69,99,69.7,1215,322,30,39,76.9,27,32,84.4,9,19,47.4,1,0.5,+0.5,3,4,3,2,8
2425,Oussama Tannane,MAR,FW,UD Las Palmas,La Liga,23,1994,6.1,186,252,73.8,3164,872,97,117,82.9,72,90,80.0,17,39,43.6,2,0.7,+1.3,7,10,5,2,16
2426,Matt Targett,ENG,DF,Southampton FC,Premier League,21,1995,1.8,73,107,68.2,1477,734,32,34,94.1,27,38,71.1,13,30,43.3,0,0.2,-0.2,1,3,0,0,6
2427,James Tarkowski,ENG,DF,Burnley FC,Premier League,24,1992,31.0,791,1129,70.1,19391,7743,214,275,77.8,372,463,80.3,200,369,54.2,0,0.9,-0.9,10,78,6,1,68
2428,Ciprian Tatarusanu,ROU,GK,FC Nantes,Ligue 1,31,1986,37.0,507,864,58.7,17710,12503,51,53,96.2,213,217,98.2,242,592,40.9,0,0.0,0.0,0,8,0,0,0
2429,Julio Tavarès,CPV,FW,Dijon FCO,Ligue 1,28,1988,22.8,320,521,61.4,4858,978,189,285,66.3,106,167,63.5,19,34,55.9,2,2.2,-0.2,26,17,17,5,30
2430,Taleb Tawatha,ISR,DF,Eintracht Frankfurt,Bundesliga,25,1992,4.9,153,225,68.0,3006,1606,52,62,83.9,79,106,74.5,20,47,42.6,1,0.8,+0.2,7,10,5,4,16
2431,Charlie Taylor,ENG,DF,Burnley FC,Premier League,23,1993,10.6,303,455,66.6,5697,2394,127,158,80.4,130,163,79.8,37,107,34.6,0,0.2,-0.2,5,17,8,5,23
2432,Jordan Tell,FRA,FW,Stade Rennais FC,Ligue 1,20,1997,1.3,23,30,76.7,430,42,10,12,83.3,7,9,77.8,5,6,83.3,0,0.2,-0.2,1,0,0,0,3
2433,Cristian Tello,ESP,FW,Real Betis Balompié,La Liga,25,1991,18.9,555,720,77.1,9197,2161,289,362,79.8,214,265,80.8,46,75,61.3,1,2.7,-1.7,25,31,22,4,53
2434,Marc-André ter Stegen,DEU,GK,FC Barcelona,La Liga,25,1992,37.0,821,1015,80.9,22005,12230,120,123,97.6,451,459,98.3,249,431,57.8,0,0.0,0.0,0,1,0,0,0
2435,Simon Terodde,DEU,FW,VfB Stuttgart,Bundesliga,29,1988,10.6,147,219,67.1,2232,402,84,118,71.2,46,73,63.0,11,16,68.8,1,1.0,0.0,8,16,2,1,11
2436,Simon Terodde,DEU,FW,1. FC Köln,Bundesliga,29,1988,12.9,190,289,65.7,2847,572,117,161,72.7,59,89,66.3,10,20,50.0,0,0.6,-0.6,14,16,3,0,22
2437,Marco Terrazzino,DEU,MF,SC Freiburg,Bundesliga,26,1991,16.5,489,619,79.0,7396,1758,291,343,84.8,151,192,78.6,37,55,67.3,1,3.0,-2.0,28,39,22,5,55
2438,Martin Terrier,FRA,FW,RC Strasbourg Alsace,Ligue 1,20,1997,18.6,363,489,74.2,5619,1321,209,247,84.6,115,161,71.4,28,55,50.9,2,2.5,-0.5,25,23,13,2,38
2439,Kenny Tete,NLD,DF,Olympique Lyon,Ligue 1,21,1995,17.9,814,1036,78.6,14802,5312,362,417,86.8,333,407,81.8,102,161,63.4,3,2.9,+0.1,16,50,23,14,73
2440,Cedric Teuchert,DEU,MF,FC Schalke 04,Bundesliga,20,1997,0.4,7,10,70.0,59,4,7,9,77.8,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2441,Florian Thauvin,FRA,FW,Olympique Marseille,Ligue 1,24,1993,32.8,1311,1815,72.2,21453,6986,708,831,85.2,437,584,74.8,124,298,41.6,11,9.3,+1.7,74,122,59,22,174
2442,Kévin Théophile-Catherine,FRA,DF,AS Saint-Étienne,Ligue 1,27,1989,24.1,898,1107,81.1,19513,6986,254,286,88.8,461,501,92.0,170,297,57.2,0,0.3,-0.3,4,76,6,1,70
2443,Cyril Théréau,FRA,FW,ACF Fiorentina,Serie A,34,1983,12.4,406,512,79.3,5861,1156,251,293,85.7,134,171,78.4,16,34,47.1,2,2.2,-0.2,23,30,10,2,35
2444,Cyril Théréau,FRA,FW,Udinese Calcio,Serie A,34,1983,2.0,56,73,76.7,928,115,26,30,86.7,26,35,74.3,4,6,66.7,0,0.1,-0.1,1,7,1,0,3
2445,Vincent Thill,LUX,MF,FC Metz,Ligue 1,17,2000,0.3,14,15,93.3,234,12,6,6,100.0,8,9,88.9,0,0,,0,0.0,0.0,0,1,0,0,0
2446,Romain Thomas,FRA,DF,SCO Angers,Ligue 1,29,1988,27.4,957,1205,79.4,22156,8989,247,280,88.2,476,553,86.1,231,362,63.8,0,0.2,-0.2,4,62,1,0,61
2447,Adrien Thomasson,FRA,MF,FC Nantes,Ligue 1,23,1993,28.7,1007,1316,76.5,15735,4369,526,620,84.8,370,466,79.4,76,145,52.4,3,3.1,-0.1,33,73,22,8,112
2448,Erik Thommy,DEU,MF,VfB Stuttgart,Bundesliga,22,1994,10.9,224,345,64.9,4051,1434,109,131,83.2,70,115,60.9,36,76,47.4,4,1.7,+2.3,22,18,12,4,30
2449,Erik Thommy,DEU,FW,FC Augsburg,Bundesliga,22,1994,1.9,51,72,70.8,862,268,26,26,100.0,17,23,73.9,6,20,30.0,0,0.6,-0.6,4,2,4,4,2
2450,Marcus Thuram,FRA,FW,EA Guingamp,Ligue 1,19,1997,21.5,335,509,65.8,4654,1259,196,270,72.6,110,170,64.7,13,28,46.4,1,2.4,-1.4,23,17,14,1,39
2451,Youri Tielemans,BEL,MF,AS Monaco,Ligue 1,20,1997,17.4,660,845,78.1,12814,3647,256,300,85.3,292,370,78.9,96,134,71.6,1,1.6,-0.6,18,85,6,0,78
2452,David Timor,ESP,MF,Girona FC,La Liga,27,1989,10.3,362,460,78.7,7594,2424,137,166,82.5,154,181,85.1,66,105,62.9,0,0.3,-0.3,6,37,4,0,44
2453,Jonathan Tinhan,BEN,FW,ESTAC Troyes,Ligue 1,28,1989,0.8,12,23,52.2,169,66,7,12,58.3,2,5,40.0,1,1,100.0,0,0.0,0.0,1,2,1,0,1
2454,Marcel Tisserand,COD,DF,VfL Wolfsburg,Bundesliga,24,1993,13.9,605,737,82.1,11715,4351,243,275,88.4,268,308,87.0,92,146,63.0,1,0.1,+0.9,2,42,5,1,54
2455,Tito,ESP,DF,CD Leganés,La Liga,32,1985,6.8,210,284,73.9,3629,1783,109,121,90.1,82,106,77.4,16,44,36.4,0,0.2,-0.2,1,19,6,2,17
2456,Ola Toivonen,SWE,FW,FC Toulouse,Ligue 1,31,1986,8.9,229,319,71.8,4138,901,104,137,75.9,87,116,75.0,31,50,62.0,1,0.4,+0.6,8,25,5,1,26
2457,Karl Toko Ekambi,CMR,FW,SCO Angers,Ligue 1,24,1992,33.8,690,907,76.1,11328,1920,360,455,79.1,253,315,80.3,62,75,82.7,5,4.2,+0.8,41,33,28,5,60
2458,Hernán Toledo,ARG,FW,UD Las Palmas,La Liga,21,1996,7.0,118,179,65.9,1624,537,66,92,71.7,46,67,68.7,2,7,28.6,1,0.6,+0.4,5,5,4,2,10
2459,Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,22,1994,17.5,1132,1260,89.8,21395,5289,499,539,92.6,458,502,91.2,168,193,87.0,4,2.3,+1.7,17,169,22,1,130
2460,Jeremy Toljan,DEU,DF,Borussia Dortmund,Bundesliga,22,1994,13.5,673,826,81.5,11379,3463,321,358,89.7,286,344,83.1,55,93,59.1,2,1.0,+1.0,12,49,10,3,45
2461,Jeremy Toljan,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,22,1994,2.0,68,81,84.0,1055,265,37,42,88.1,27,32,84.4,4,7,57.1,2,0.0,+2.0,1,2,1,1,2
2462,Rafael Tolói,ITA,DF,Atalanta BC,Serie A,26,1990,27.2,1352,1672,80.9,30104,11513,364,426,85.4,711,816,87.1,273,405,67.4,2,1.3,+0.7,13,143,15,3,127
2463,James Tomkins,ENG,DF,Crystal Palace,Premier League,28,1989,26.5,727,933,77.9,16374,5574,194,234,82.9,373,439,85.0,156,249,62.7,0,0.2,-0.2,2,44,1,1,38
2464,Nenad Tomović,SRB,DF,ACF Fiorentina,Serie A,29,1987,1.5,80,97,82.5,1476,667,35,38,92.1,38,45,84.4,7,14,50.0,0,0.0,0.0,2,8,2,2,6
2465,Nenad Tomović,SRB,DF,Chievo Verona,Serie A,29,1987,25.6,847,1053,80.4,17760,6517,311,344,90.4,372,431,86.3,158,258,61.2,0,0.3,-0.3,1,52,6,2,58
2466,Lorenzo Tonelli,ITA,DF,SSC Napoli,Serie A,27,1990,3.9,206,221,93.2,3438,1455,99,105,94.3,86,91,94.5,17,19,89.5,0,0.0,0.0,0,14,0,0,15
2467,Aleksandar Tonev,BGR,FW,FC Crotone,Serie A,27,1990,4.5,65,110,59.1,1025,306,37,49,75.5,21,35,60.0,6,17,35.3,0,0.2,-0.2,3,5,5,3,6
2468,Toño García,ESP,DF,Levante UD,La Liga,27,1989,12.0,449,594,75.6,8537,3701,205,233,88.0,185,232,79.7,58,116,50.0,1,0.5,+0.5,7,51,14,7,51
2469,Ömer Toprak,TUR,DF,Borussia Dortmund,Bundesliga,28,1989,22.4,1643,1822,90.2,35242,10224,425,460,92.4,924,988,93.5,281,352,79.8,1,0.1,+0.9,4,138,5,0,112
2470,Vasilios Torosidis,GRC,DF,Bologna FC 1909,Serie A,32,1985,9.1,304,421,72.2,5497,2261,136,158,86.1,138,171,80.7,28,75,37.3,0,0.2,-0.2,3,19,8,4,24
2471,Emanuele Torrasi,ITA,MF,AC Milan,Serie A,18,1999,0.1,,,,,,,,,,,,,,,0,,,,,,,
2472,Lucas Torreira,URY,MF,UC Sampdoria,Serie A,21,1996,35.3,1939,2288,84.7,34045,11214,886,962,92.1,823,912,90.2,193,348,55.5,1,2.0,-1.0,32,203,27,3,216
2473,Dani Torres,COL,MF,Deportivo Alavés,La Liga,27,1989,13.5,414,507,81.7,7933,2649,169,186,90.9,184,220,83.6,55,88,62.5,0,0.3,-0.3,7,47,4,1,56
2474,Fernando Torres,ESP,FW,Atlético de Madrid,La Liga,33,1984,11.1,149,237,62.9,2122,413,91,134,67.9,47,76,61.8,7,17,41.2,1,0.3,+0.7,4,12,7,0,13
2475,Ferran Torres,ESP,MF,Valencia CF,La Liga,17,2000,3.6,64,101,63.4,1107,423,38,54,70.4,21,30,70.0,5,16,31.3,2,0.8,+1.2,5,4,5,0,15
2476,Miguel Torres,ESP,DF,Málaga CF,La Liga,31,1986,7.5,260,324,80.2,4929,2702,102,115,88.7,124,147,84.4,31,55,56.4,0,0.0,0.0,2,20,1,1,22
2477,Pau Torres,ESP,DF,Villarreal CF,La Liga,20,1997,0.6,16,30,53.3,384,152,4,7,57.1,6,11,54.5,6,12,50.0,0,0.0,0.0,0,0,0,0,1
2478,Jordan Torunarigha,DEU,DF,Hertha BSC,Bundesliga,19,1997,7.4,263,321,81.9,6444,1839,58,70,82.9,133,146,91.1,71,102,69.6,0,0.1,-0.1,1,21,0,0,15
2479,Alin Tosca,ROU,DF,Benevento Calcio,Serie A,25,1992,13.0,625,720,86.8,12366,4707,217,237,91.6,334,366,91.3,73,109,67.0,0,0.1,-0.1,2,53,0,0,51
2480,Alin Tosca,ROU,DF,Real Betis Balompié,La Liga,25,1992,4.7,194,235,82.6,3650,1380,78,86,90.7,94,115,81.7,20,29,69.0,0,0.1,-0.1,1,12,4,1,16
2481,Cenk Tosun,TUR,FW,Everton FC,Premier League,26,1991,11.0,190,279,68.1,2807,497,100,140,71.4,59,82,72.0,15,27,55.6,0,1.2,-1.2,12,7,7,1,11
2482,Jérémy Toulalan,FRA,DF,FC Girondins Bordeaux,Ligue 1,33,1983,21.0,848,1031,82.3,19563,8402,220,241,91.3,461,503,91.7,165,277,59.6,0,0.0,0.0,2,97,4,0,80
2483,Abdoulaye Touré,FRA,MF,FC Nantes,Ligue 1,23,1994,31.2,1070,1367,78.3,20350,6333,431,509,84.7,440,531,82.9,169,263,64.3,1,0.7,+0.3,18,150,15,4,140
2484,Almamy Touré,MLI,DF,AS Monaco,Ligue 1,21,1996,13.9,446,633,70.5,8000,4393,183,233,78.5,213,274,77.7,47,102,46.1,0,2.0,-2.0,14,38,12,7,68
2485,Thomas Touré,CIV,MF,FC Girondins Bordeaux,Ligue 1,23,1993,0.1,1,3,33.3,59,44,0,1,0.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
2486,Thomas Touré,CIV,MF,SCO Angers,Ligue 1,23,1993,1.4,43,52,82.7,615,218,26,30,86.7,15,18,83.3,1,3,33.3,0,0.5,-0.5,4,2,2,1,3
2487,Yaya Touré,CIV,MF,Manchester City,Premier League,34,1983,2.6,383,408,93.9,6238,1660,211,219,96.3,132,140,94.3,33,41,80.5,2,0.8,+1.2,7,37,6,0,36
2488,Lucas Tousart,FRA,MF,Olympique Lyon,Ligue 1,20,1997,34.8,1315,1538,85.5,24792,5327,507,577,87.9,615,680,90.4,169,224,75.4,0,0.7,-0.7,13,88,5,0,79
2489,Andros Townsend,ENG,FW,Crystal Palace,Premier League,26,1991,34.7,833,1196,69.6,14204,4160,394,460,85.7,319,432,73.8,91,212,42.9,7,6.1,+0.9,59,49,50,13,88
2490,Adama Traoré,MLI,MF,AS Monaco,Ligue 1,22,1995,2.1,63,76,82.9,1011,212,34,37,91.9,21,24,87.5,6,9,66.7,0,0.0,0.0,1,4,1,0,4
2491,Bertrand Traoré,BFA,FW,Olympique Lyon,Ligue 1,21,1995,25.4,831,1039,80.0,13629,3579,429,509,84.3,299,374,79.9,80,106,75.5,4,2.7,+1.3,26,53,29,5,83
2492,Charles Traoré,MLI,DF,ESTAC Troyes,Ligue 1,25,1992,33.3,1235,1706,72.4,22232,10173,526,622,84.6,541,697,77.6,138,304,45.4,3,2.9,+0.1,22,92,26,12,118
