Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
1521,Vincent Manceau,FRA,DF,SCO Angers,Ligue 1,28,1989,33.0,46,1.39,33,5,2,0,4,2,0,0.00,0,0,0,0,0,0
1522,Gianluca Mancini,ITA,DF,Atalanta BC,Serie A,21,1996,7.6,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1523,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,32,1985,29.8,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1524,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,25,1991,33.6,17,0.51,13,0,0,2,1,1,2,0.06,0,0,0,2,0,0
1525,Georges Mandjeck,CMR,MF,FC Metz,Ligue 1,28,1988,10.7,11,1.02,9,0,0,1,0,1,1,0.09,1,0,0,0,0,0
1526,Rolando Mandragora,ITA,MF,FC Crotone,Serie A,20,1997,36.0,52,1.44,41,6,1,2,2,0,7,0.19,7,0,0,0,0,0
1527,Mario Mandzukic,HRV,FW,Juventus FC,Serie A,31,1986,25.8,57,2.21,46,0,0,5,5,1,9,0.35,8,0,0,1,0,0
1528,Sadio Mané,SEN,FW,Liverpool FC,Premier League,25,1992,24.3,85,3.49,64,0,6,6,8,1,9,0.37,8,0,0,1,0,0
1529,Eliaquim Mangala,FRA,DF,Manchester City,Premier League,26,1991,5.4,2,0.37,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1530,Eliaquim Mangala,FRA,DF,Everton FC,Premier League,26,1991,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1531,Orel Mangala,BEL,MF,VfB Stuttgart,Bundesliga,19,1998,8.7,8,0.94,4,0,2,0,0,2,1,0.12,0,0,0,0,0,1
1532,Kader Mangane,SEN,DF,RC Strasbourg Alsace,Ligue 1,34,1983,19.1,9,0.47,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1533,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,30,1987,33.6,110,3.27,68,31,1,6,1,3,11,0.33,7,3,1,0,0,0
1534,Konstantinos Manolas,GRC,DF,AS Roma,Serie A,26,1991,26.0,14,0.54,12,1,0,0,0,0,2,0.08,1,0,0,0,0,0
1535,Javier Manquillo,ESP,DF,Newcastle United,Premier League,23,1994,19.5,19,0.97,14,4,0,1,0,0,1,0.05,1,0,0,0,0,0
1536,Martín Mantovani,ARG,DF,CD Leganés,La Liga,33,1984,11.3,4,0.35,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1537,José Manuel Jurado,ESP,MF,RCD Espanyol Barcelona,La Liga,31,1986,16.7,34,2.03,25,0,5,2,2,0,7,0.42,4,0,2,0,1,0
1538,Harrison Manzala,COD,FW,Amiens SC,Ligue 1,23,1994,20.7,32,1.55,21,1,5,2,2,1,7,0.34,4,0,2,1,0,0
1539,Myziane Maolida,FRA,FW,Olympique Lyon,Ligue 1,18,1999,3.7,20,5.59,13,0,3,4,0,0,2,0.56,1,0,0,1,0,0
1540,Faitout Maouassa,FRA,MF,Stade Rennais FC,Ligue 1,19,1998,10.7,21,2.14,16,0,2,0,3,0,2,0.20,2,0,0,0,0,0
1541,Marçal,BRA,DF,Olympique Lyon,Ligue 1,28,1989,14.4,28,1.95,26,0,0,0,2,0,5,0.35,5,0,0,0,0,0
1542,Vincent Marcel,FRA,FW,OGC Nice,Ligue 1,20,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1543,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,30,1987,34.5,19,0.55,16,0,0,2,0,1,3,0.09,3,0,0,0,0,0
1544,Marcelo,BRA,DF,Real Madrid,La Liga,29,1988,25.1,117,4.66,94,9,6,3,3,2,12,0.48,11,0,0,1,0,0
1545,Solly March,ENG,MF,Brighton & Hove Albion,Premier League,23,1994,20.6,37,1.80,24,7,2,2,2,0,5,0.24,3,0,0,1,1,0
1546,Gabriele Marchegiani,ITA,GK,SPAL,Serie A,21,1996,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
1547,Claudio Marchisio,ITA,MF,Juventus FC,Serie A,31,1986,9.1,27,2.97,22,1,1,2,1,0,4,0.44,4,0,0,0,0,0
1548,Gian Marco Ferrari,ITA,DF,UC Sampdoria,Serie A,25,1992,29.4,14,0.48,12,0,0,0,1,1,2,0.07,1,0,0,0,0,1
1549,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,28,1989,18.4,37,2.00,29,2,2,2,2,0,4,0.22,3,0,0,0,1,0
1550,José María Giménez,URY,DF,Atlético de Madrid,La Liga,22,1995,18.8,6,0.32,5,0,0,1,0,0,2,0.11,1,0,0,1,0,0
1551,Mariano Díaz,DOM,FW,Olympique Lyon,Ligue 1,23,1993,27.9,65,2.32,43,1,8,8,3,2,10,0.36,5,0,3,1,1,0
1552,Adrian Mariappa,JAM,DF,Watford FC,Premier League,30,1986,24.6,10,0.41,9,0,0,0,0,1,1,0.04,0,0,0,0,0,1
1553,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,25,1991,20.9,34,1.62,29,0,2,3,0,0,4,0.19,3,0,0,1,0,0
1554,Adrián Marín,ESP,DF,Villarreal CF,La Liga,20,1997,2.6,5,1.93,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0
1555,João Mário,PRT,MF,West Ham United,Premier League,24,1993,11.4,28,2.47,16,8,2,0,2,0,2,0.18,2,0,0,0,0,0
1556,João Mário,PRT,MF,Inter Milan,Serie A,24,1993,6.2,35,5.75,24,6,2,1,2,0,8,1.31,5,1,0,1,1,0
1557,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,23,1994,17.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1558,Marlon,BRA,DF,OGC Nice,Ligue 1,21,1995,21.4,9,0.42,9,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1559,Dominic Maroh,SVN,DF,1. FC Köln,Bundesliga,30,1987,10.2,3,0.30,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1560,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,23,1994,25.1,12,0.48,11,0,0,1,0,0,2,0.08,2,0,0,0,0,0
1561,Bruno Martella,ITA,DF,FC Crotone,Serie A,24,1992,29.1,41,1.41,36,4,0,0,0,1,4,0.14,4,0,0,0,0,0
1562,Roger Martí,ESP,FW,Levante UD,La Liga,26,1991,10.7,18,1.68,14,0,2,0,2,0,3,0.28,3,0,0,0,0,0
1563,Anthony Martial,FRA,FW,Manchester United,Premier League,21,1995,17.6,69,3.92,53,0,8,3,5,0,14,0.80,11,0,1,0,2,0
1564,Aarón Martín,ESP,DF,RCD Espanyol Barcelona,La Liga,20,1997,31.3,54,1.73,44,9,0,0,1,0,3,0.10,3,0,0,0,0,0
1565,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,27,1990,33.6,75,2.22,58,9,1,4,3,0,5,0.15,2,0,0,2,1,0
1566,Cuco Martina,CUW,DF,Everton FC,Premier League,27,1989,20.3,18,0.89,15,1,0,0,0,2,3,0.15,2,0,0,0,0,1
1567,Carlos Martínez,ESP,DF,Real Sociedad,La Liga,31,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1568,Emiliano Martínez,ARG,GK,Getafe CF,La Liga,24,1992,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1569,Iñigo Martínez,ESP,DF,Real Sociedad,La Liga,26,1991,11.7,14,1.19,13,0,0,1,0,0,2,0.17,2,0,0,0,0,0
1570,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,26,1991,16.0,7,0.44,4,1,0,1,1,0,1,0.06,0,0,0,1,0,0
1571,Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,28,1988,17.9,20,1.12,18,0,0,0,1,1,4,0.22,4,0,0,0,0,0
1572,Pablo Martinez,FRA,DF,RC Strasbourg Alsace,Ligue 1,28,1989,23.5,13,0.55,8,1,0,1,1,2,2,0.09,2,0,0,0,0,0
1573,Roger Martínez,COL,FW,Villarreal CF,La Liga,23,1994,2.6,6,2.40,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
1574,Bruno Martins Indi,NLD,DF,Stoke City,Premier League,25,1992,13.8,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
1575,Jonathan Martins Pereira,FRA,DF,EA Guingamp,Ligue 1,31,1986,12.6,28,2.22,21,3,0,1,1,2,0,0.00,0,0,0,0,0,0
1576,Christopher Martins Pereira,LUX,MF,Olympique Lyon,Ligue 1,20,1997,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1577,Adam Marusic,MNE,DF,SS Lazio,Serie A,24,1992,28.0,71,2.53,56,3,5,5,2,0,11,0.39,6,0,1,3,1,0
1578,Omar Mascarell,ESP,MF,Eintracht Frankfurt,Bundesliga,24,1993,8.6,17,1.99,17,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1579,Javier Mascherano,ARG,DF,FC Barcelona,La Liga,33,1984,6.0,8,1.33,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0
1580,Andrea Masiello,ITA,DF,Atalanta BC,Serie A,31,1986,30.1,28,0.93,23,1,0,4,0,0,4,0.13,2,1,0,1,0,0
1581,Adam Masina,MAR,DF,Bologna FC 1909,Serie A,23,1994,31.4,49,1.55,41,0,0,5,1,2,5,0.16,2,0,0,3,0,0
1582,Eden Massouema,COG,MF,Dijon FCO,Ligue 1,20,1997,2.1,3,1.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1583,Arthur Masuaku,COD,MF,West Ham United,Premier League,23,1993,20.8,36,1.73,31,1,2,0,1,1,6,0.29,6,0,0,0,0,0
1584,Juan Mata,ESP,FW,Manchester United,Premier League,29,1988,21.4,88,4.12,69,11,3,0,5,0,8,0.37,8,0,0,0,0,0
1585,Christian Mathenia,DEU,GK,Hamburger SV,Bundesliga,25,1992,24.0,5,0.21,2,3,0,0,0,0,1,0.04,0,1,0,0,0,0
1586,Nemanja Matic,SRB,MF,Manchester United,Premier League,28,1988,34.6,58,1.67,51,1,2,2,1,1,6,0.17,5,0,0,1,0,0
1587,Joel Matip,CMR,DF,Liverpool FC,Premier League,25,1991,22.2,20,0.90,16,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1588,Ryder Matos,BRA,MF,Udinese Calcio,Serie A,24,1993,1.9,4,2.13,4,0,0,0,0,0,1,0.53,1,0,0,0,0,0
1589,Ryder Matos,BRA,FW,Hellas Verona,Serie A,24,1993,10.9,18,1.65,11,0,2,0,5,0,2,0.18,2,0,0,0,0,0
1590,Alessandro Matri,ITA,FW,US Sassuolo,Serie A,32,1984,10.2,21,2.10,12,0,1,2,5,1,1,0.10,0,0,0,0,1,0
1591,Matti Steinmann,DEU,MF,Hamburger SV,Bundesliga,22,1995,6.6,12,1.80,8,1,2,0,0,1,0,0.00,0,0,0,0,0,0
1592,Federico Mattiello,ITA,DF,SPAL,Serie A,22,1995,24.5,33,1.37,18,2,3,2,4,4,3,0.12,1,0,0,2,0,0
1593,Blaise Matuidi,FRA,MF,Paris Saint-Germain,Ligue 1,30,1987,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1594,Blaise Matuidi,FRA,MF,Juventus FC,Serie A,30,1987,26.2,36,1.38,31,0,0,2,2,1,2,0.08,1,0,0,1,0,0
1595,José Mauri,ITA,MF,AC Milan,Serie A,21,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1596,Maurício,BRA,DF,SS Lazio,Serie A,28,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1597,Mergim Mavraj,ALB,DF,Hamburger SV,Bundesliga,31,1986,16.1,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1598,Konstantinos Mavropanos,GRC,DF,Arsenal FC,Premier League,19,1997,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1599,Alfie Mawson,ENG,DF,Swansea City,Premier League,23,1994,38.0,11,0.29,11,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1600,Philipp Max,DEU,DF,FC Augsburg,Bundesliga,23,1993,32.9,110,3.34,63,44,0,1,0,2,14,0.43,11,3,0,0,0,0
1601,Eric Maxim Choupo-Moting,CMR,FW,Stoke City,Premier League,28,1989,25.7,59,2.37,40,0,7,7,4,1,11,0.44,7,0,1,3,0,0
1602,Alexandru Maxim,ROU,MF,1.FSV Mainz 05,Bundesliga,27,1990,10.6,42,3.95,19,15,2,2,3,1,5,0.47,2,3,0,0,0,0
1603,Florian Mayer,DEU,DF,Borussia Mönchengladbach,Bundesliga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1604,Borja Mayoral,ESP,FW,Real Madrid,La Liga,20,1997,3.9,10,2.68,6,0,2,2,0,0,3,0.80,1,0,2,0,0,0
1605,Robert Mazan,SVK,DF,Celta de Vigo,La Liga,23,1994,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1606,Luca Mazzitelli,ITA,MF,US Sassuolo,Serie A,21,1995,11.3,27,2.40,20,3,1,1,1,1,3,0.27,3,0,0,0,0,0
1607,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,18,1998,23.3,99,4.25,66,0,14,5,13,1,14,0.60,8,0,2,3,1,0
1608,Kylian Mbappé,FRA,FW,AS Monaco,Ligue 1,18,1998,0.8,3,3.60,2,0,0,0,1,0,1,1.20,1,0,0,0,0,0
1609,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,22,1994,19.6,13,0.67,10,1,0,0,2,0,2,0.10,2,0,0,0,0,0
1610,Chancel Mbemba,COD,DF,Newcastle United,Premier League,22,1994,7.5,9,1.21,5,2,2,0,0,0,0,0.00,0,0,0,0,0,0
1611,Adama Mbengue,SEN,DF,SM Caen,Ligue 1,23,1993,17.7,32,1.81,18,4,4,1,5,0,0,0.00,0,0,0,0,0,0
1612,Isaac Mbenza,BEL,FW,Montpellier HSC,Ligue 1,21,1996,23.3,65,2.79,37,15,5,5,2,1,4,0.17,2,0,1,1,0,0
1613,Bryan Mbeumo,FRA,FW,ESTAC Troyes,Ligue 1,17,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1614,Jordi Mboula,ESP,MF,AS Monaco,Ligue 1,18,1999,0.3,1,3.21,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1615,James McArthur,SCO,MF,Crystal Palace,Premier League,29,1987,27.0,51,1.89,43,1,0,5,1,1,4,0.15,3,0,0,1,0,0
1616,Gareth McAuley,NIR,DF,West Bromwich Albion,Premier League,37,1979,5.1,3,0.59,2,0,0,0,1,0,1,0.20,1,0,0,0,0,0
1617,Oliver McBurnie,SCO,FW,Swansea City,Premier League,21,1996,3.1,4,1.30,3,0,1,0,0,0,1,0.33,1,0,0,0,0,0
1618,Alex McCarthy,ENG,GK,Southampton FC,Premier League,27,1989,18.0,2,0.11,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1619,James McCarthy,IRL,MF,Everton FC,Premier League,26,1990,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,James McClean,IRL,MF,West Bromwich Albion,Premier League,28,1989,15.6,26,1.66,18,1,3,1,1,2,1,0.06,0,0,1,0,0,0
1621,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,18,1998,14.0,18,1.35,16,1,0,0,0,1,1,0.08,1,0,0,0,0,0
1622,Sam McQueen,ENG,DF,Southampton FC,Premier League,22,1995,1.6,3,1.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1623,Scott McTominay,SCO,MF,Manchester United,Premier League,20,1996,7.0,8,1.14,5,0,0,1,1,1,0,0.00,0,0,0,0,0,0
1624,Iuri Medeiros,PRT,FW,Genoa CFC,Serie A,23,1994,7.1,26,3.65,15,7,1,1,1,1,2,0.28,2,0,0,0,0,0
1625,Slobodan Medojevic,SRB,MF,Eintracht Frankfurt,Bundesliga,26,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1626,Álvaro Medrán,ESP,MF,Valencia CF,La Liga,23,1994,0.8,3,3.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1627,Álvaro Medrán,ESP,MF,Deportivo Alavés,La Liga,23,1994,10.6,19,1.82,13,1,2,1,2,0,0,0.00,0,0,0,0,0,0
1628,Ben Mee,ENG,DF,Burnley FC,Premier League,27,1989,29.0,15,0.52,12,0,0,3,0,0,0,0.00,0,0,0,0,0,0
1629,Riccardo Meggiorini,ITA,FW,Chievo Verona,Serie A,31,1985,8.7,11,1.26,6,0,3,1,1,0,1,0.11,0,0,0,1,0,0
1630,Admir Mehmedi,CHE,DF,Bayer 04 Leverkusen,Bundesliga,26,1991,7.8,31,3.99,23,3,1,0,4,0,4,0.51,3,0,0,0,1,0
1631,Admir Mehmedi,CHE,FW,VfL Wolfsburg,Bundesliga,26,1991,3.2,5,1.56,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1632,Alexander Meier,DEU,FW,Eintracht Frankfurt,Bundesliga,34,1983,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1633,Soualiho Meïté,FRA,MF,AS Monaco,Ligue 1,23,1994,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1634,Soualiho Meïté,FRA,MF,FC Girondins Bordeaux,Ligue 1,23,1994,14.8,36,2.43,28,0,3,1,1,3,3,0.20,3,0,0,0,0,0
1635,Óscar Melendo,ESP,MF,RCD Espanyol Barcelona,La Liga,19,1997,7.7,20,2.65,16,0,0,2,2,0,2,0.26,1,0,0,1,0,0
1636,Ledian Memushaj,ALB,MF,Benevento Calcio,Serie A,30,1986,14.0,39,2.79,32,2,1,3,0,1,0,0.00,0,0,0,0,0,0
1637,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,26,1990,31.7,16,0.50,10,0,2,2,2,0,2,0.06,1,0,0,1,0,0
1638,Thiago Mendes,BRA,MF,LOSC Lille,Ligue 1,25,1992,25.5,87,3.41,69,6,2,3,7,0,8,0.31,6,1,0,1,0,0
1639,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,20,1997,10.6,27,2.56,21,1,0,3,1,1,4,0.38,2,0,0,2,0,0
1640,Stiven Mendoza,COL,FW,Amiens SC,Ligue 1,25,1992,11.5,30,2.60,17,6,3,2,1,1,2,0.17,1,0,0,0,0,1
1641,Alexandre Mendy,GNB,FW,FC Girondins Bordeaux,Ligue 1,23,1994,8.9,13,1.48,9,0,2,2,0,0,2,0.23,0,0,1,1,0,0
1642,Benjamin Mendy,FRA,DF,Manchester City,Premier League,23,1994,4.0,10,2.48,9,0,0,1,0,0,1,0.25,1,0,0,0,0,0
1643,Ferland Mendy,FRA,DF,Olympique Lyon,Ligue 1,22,1995,23.6,60,2.55,46,0,4,4,6,0,13,0.55,9,0,0,3,1,0
1644,Nampalys Mendy,SEN,MF,OGC Nice,Ligue 1,25,1992,10.7,12,1.12,12,0,0,0,0,0,2,0.19,2,0,0,0,0,0
1645,Hamza Mendyl,MAR,DF,LOSC Lille,Ligue 1,19,1997,9.5,8,0.85,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1646,Gabriel Mercado,ARG,DF,Sevilla FC,La Liga,30,1987,23.5,19,0.81,16,1,0,1,1,0,3,0.13,2,0,0,0,1,0
1647,Jorge Meré,ESP,DF,1. FC Köln,Bundesliga,20,1997,21.0,10,0.48,7,1,1,0,1,0,1,0.05,1,0,0,0,0,0
1648,Alex Meret,ITA,GK,SPAL,Serie A,20,1997,12.9,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1649,Mikel Merino,ESP,MF,Newcastle United,Premier League,21,1996,15.0,45,3.01,38,1,0,2,2,2,1,0.07,1,0,0,0,0,0
1650,Sabin Merino,ESP,FW,Athletic Bilbao,La Liga,25,1992,4.2,5,1.22,3,0,0,1,1,0,1,0.24,0,0,0,0,1,0
1651,Dries Mertens,BEL,FW,SSC Napoli,Serie A,30,1987,33.4,134,4.00,97,0,12,10,11,3,17,0.51,11,0,0,2,2,1
1652,Per Mertesacker,DEU,DF,Arsenal FC,Premier League,32,1984,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1653,Roque Mesa,ESP,MF,Swansea City,Premier League,28,1989,8.4,12,1.43,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
1654,Roque Mesa,ESP,MF,Sevilla FC,La Liga,28,1989,3.8,10,2.63,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1655,Lionel Messi,ARG,FW,FC Barcelona,La Liga,30,1987,33.4,238,7.15,134,9,39,20,32,4,43,1.29,24,3,7,5,4,0
1656,Thomas Meunier,BEL,DF,Paris Saint-Germain,Ligue 1,25,1991,17.5,37,2.12,31,1,2,0,0,3,4,0.23,4,0,0,0,0,0
1657,Mexer,MOZ,DF,Stade Rennais FC,Ligue 1,28,1988,13.3,3,0.23,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1658,Max Meyer,DEU,MF,FC Schalke 04,Bundesliga,21,1995,19.2,29,1.51,27,0,0,0,2,0,3,0.16,3,0,0,0,0,0
1659,Senna Miangue,BEL,MF,Cagliari Calcio,Serie A,20,1997,8.9,16,1.80,12,4,0,0,0,0,1,0.11,1,0,0,0,0,0
1660,Míchel,BRA,DF,UD Las Palmas,La Liga,27,1990,23.9,34,1.43,31,2,0,0,1,0,1,0.04,1,0,0,0,0,0
1661,Mathieu Michel,FRA,GK,SCO Angers,Ligue 1,25,1991,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1662,Clément Michelin,FRA,DF,FC Toulouse,Ligue 1,20,1997,3.1,3,0.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1663,Francesco Migliore,ITA,DF,Genoa CFC,Serie A,29,1988,3.7,4,1.10,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1664,Simon Mignolet,BEL,GK,Liverpool FC,Premier League,29,1988,19.0,2,0.11,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1665,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,19,1997,13.9,11,0.79,9,0,0,0,1,1,1,0.07,0,0,0,0,0,1
1666,Danijel Milicevic,BIH,MF,FC Metz,Ligue 1,31,1986,7.9,39,4.92,24,11,0,2,2,0,7,0.88,4,1,0,1,1,0
1667,Arkadiusz Milik,POL,FW,SSC Napoli,Serie A,23,1994,5.0,14,2.87,13,0,0,0,1,0,1,0.21,1,0,0,0,0,0
1668,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,22,1995,31.6,104,3.28,88,1,7,3,5,0,11,0.35,10,0,0,1,0,0
1669,Vanja Milinković-Savić,SRB,GK,Torino FC,Serie A,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1670,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,26,1991,34.2,49,1.43,36,7,0,1,3,2,4,0.12,3,0,0,1,0,0
1671,James Milner,ENG,MF,Liverpool FC,Premier League,31,1986,19.7,77,3.90,58,12,1,0,4,2,6,0.30,5,1,0,0,0,0
1672,Santi Mina,ESP,FW,Valencia CF,La Liga,21,1995,17.3,39,2.27,23,0,4,7,5,0,8,0.46,4,0,0,3,1,0
1673,Yerry Mina,COL,DF,FC Barcelona,La Liga,22,1994,4.1,3,0.73,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1674,Tyrone Mings,ENG,DF,AFC Bournemouth,Premier League,24,1993,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1675,Ignasi Miquel,ESP,DF,Málaga CF,La Liga,24,1992,19.7,6,0.30,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1676,Kevin Mirallas,BEL,FW,Everton FC,Premier League,29,1987,1.5,3,1.96,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1677,Miranda,BRA,DF,Inter Milan,Serie A,32,1984,30.3,12,0.40,10,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1678,Antonio Mirante,ITA,GK,Bologna FC 1909,Serie A,34,1983,33.0,6,0.18,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1679,Simone Missiroli,ITA,MF,US Sassuolo,Serie A,31,1986,32.4,66,2.03,54,1,2,5,1,3,5,0.15,3,0,1,0,1,0
1680,Konstantinos Mitroglou,GRC,FW,Olympique Marseille,Ligue 1,29,1988,9.8,22,2.28,17,0,0,5,0,0,4,0.41,2,0,0,2,0,0
1681,Aleksandar Mitrovic,SRB,FW,Newcastle United,Premier League,22,1994,1.1,6,5.68,5,0,1,0,0,0,1,0.95,0,0,1,0,0,0
1682,Maximilian Mittelstädt,DEU,MF,Hertha BSC,Bundesliga,20,1997,4.7,7,1.50,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1683,Henrikh Mkhitaryan,ARM,MF,Manchester United,Premier League,28,1989,10.2,51,4.98,37,7,3,1,2,1,6,0.59,3,3,0,0,0,0
1684,Henrikh Mkhitaryan,ARM,FW,Arsenal FC,Premier League,28,1989,8.8,24,2.72,19,1,0,2,2,0,4,0.45,4,0,0,0,0,0
1685,Luka Modric,HRV,MF,Real Madrid,La Liga,31,1985,21.8,101,4.60,82,1,11,2,3,2,11,0.50,8,1,0,1,0,1
1686,Niklas Moisander,FIN,DF,SV Werder Bremen,Bundesliga,31,1985,25.0,15,0.60,12,0,1,1,0,1,0,0.00,0,0,0,0,0,0
1687,Johan Mojica,COL,MF,Girona FC,La Liga,24,1992,23.7,55,2.32,35,1,7,2,8,2,6,0.25,4,0,1,0,1,0
1688,Jorge Molina,ESP,FW,Getafe CF,La Liga,35,1982,30.9,74,2.38,47,0,6,6,14,1,11,0.35,5,0,2,0,3,1
1689,Cristian Molinaro,ITA,DF,Torino FC,Serie A,34,1983,17.4,19,1.09,17,1,1,0,0,0,2,0.12,2,0,0,0,0,0
1690,Francisco Molinero,ESP,DF,Getafe CF,La Liga,32,1985,6.5,7,1.10,4,1,0,0,0,2,0,0.00,0,0,0,0,0,0
1691,Florent Mollet,FRA,MF,FC Metz,Ligue 1,25,1991,15.7,43,2.74,25,8,4,2,3,1,4,0.25,2,0,1,1,0,0
1692,Momo,ESP,FW,UD Las Palmas,La Liga,35,1982,7.5,28,3.74,23,3,1,1,0,0,1,0.13,1,0,0,0,0,0
1693,Thomas Monconduit,FRA,MF,Amiens SC,Ligue 1,26,1991,32.8,53,1.61,43,2,1,4,3,0,6,0.18,4,0,0,1,1,0
1694,Kévin Monnet-Paquet,FRA,FW,AS Saint-Étienne,Ligue 1,28,1988,19.6,53,2.70,41,0,5,4,2,1,8,0.41,6,0,1,0,0,1
1695,Nacho Monreal,ESP,DF,Arsenal FC,Premier League,31,1986,24.9,26,1.04,22,1,0,2,1,0,2,0.08,2,0,0,0,0,0
1696,Jefferson Montero,ECU,FW,Getafe CF,La Liga,27,1989,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1697,Riccardo Montolivo,ITA,MF,AC Milan,Serie A,32,1985,12.1,31,2.56,30,0,0,0,1,0,1,0.08,1,0,0,0,0,0
1698,Martín Montoya,ESP,DF,Valencia CF,La Liga,26,1991,23.9,39,1.63,30,1,2,1,5,0,7,0.29,6,0,0,0,1,0
