Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
847,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,100,3.00,75,10,4,6,2,3,5,0.15,5,0,0,0,0,0
848,Marco Friedl\Marco-Friedl,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,3,6.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
849,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,11,1.66,4,3,0,1,1,2,0,0.00,0,0,0,0,0,0
850,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,30,1.41,19,9,0,2,0,0,3,0.14,2,0,0,1,0,0
851,Javi Fuego\Javi-Fuego,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
852,Javi Fuego\Javi-Fuego,es ESP,MF,Espanyol,es La Liga,33,1984,14.8,10,0.67,3,1,0,0,3,3,0,0.00,0,0,0,0,0,0
853,Chris Führich\Chris-Fuhrich,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,3,2.84,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
854,Angelo Fulgini\Angelo-Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17.0,53,3.11,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0
855,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,66,2.49,56,0,3,5,2,0,6,0.23,5,0,0,1,0,0
856,Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
857,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Everton,eng Premier League,26,1991,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
858,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,eng Premier League,25,1991,12.0,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0
859,Gabi\Gabi,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.2,54,2.07,25,28,0,0,1,0,4,0.15,3,1,0,0,0,0
860,Gabriel\Gabriel,br BRA,MF,Leganés,es La Liga,23,1993,26.3,56,2.11,37,1,2,4,8,4,4,0.15,3,0,0,1,0,0
861,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,46,2.28,28,4,5,1,4,4,7,0.35,5,0,1,0,1,0
862,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,33,1.50,30,1,0,0,1,1,0,0.00,0,0,0,0,0,0
863,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.5,10,4.17,6,1,0,2,0,1,0,0.00,0,0,0,0,0,0
864,Milan Gajić\Milan-Gajic,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
865,Serge Gakpé\Serge-Gakpe,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,28,1.37,24,1,0,2,1,0,5,0.25,4,1,0,0,0,0
866,Andrey Galabinov\Andrey-Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,24,1.91,20,0,1,2,1,0,2,0.16,1,0,0,0,1,0
867,Álex Gálvez\Alex-Galvez,es ESP,DF,Eibar,es La Liga,28,1989,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
868,Álex Gálvez\Alex-Galvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,5,0.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
869,Bruno Gama\Bruno-Gama,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,8,6.49,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
870,Alessandro Gamberini\Alessandro-Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.6,21,1.69,17,0,1,1,2,0,4,0.32,3,0,0,1,0,0
872,Jesús Gámez\Jesus-Gamez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,8,7.35,5,1,1,0,0,1,1,0.92,1,0,0,0,0,0
873,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,40,1.31,30,0,2,1,2,5,5,0.16,1,0,0,1,1,2
874,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,2,2.86,1,0,1,0,0,0,1,1.43,0,0,1,0,0,0
875,Najib Gandi\Najib-Gandi,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
876,Ganso\Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.7,17,2.93,14,2,0,0,1,0,0,0.00,0,0,0,0,0,0
877,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,6,0.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
878,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,20,1997,9.6,24,2.57,14,9,0,0,0,1,2,0.21,0,1,0,0,0,1
879,Borja García\Borja-Garcia,es ESP,MFFW,Girona,es La Liga,26,1990,30.9,115,3.68,74,18,3,1,18,1,8,0.26,4,3,0,0,1,0
880,Dani García\Dani-Garcia,es ESP,MF,Eibar,es La Liga,27,1990,30.8,39,1.26,34,2,0,0,0,3,2,0.06,2,0,0,0,0,0
881,David García\David-Garcia,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,5,0.52,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
882,Javi García\Javi-Garcia,es ESP,MFDF,Betis,es La Liga,30,1987,26.7,16,0.60,16,0,0,0,0,0,1,0.04,1,0,0,0,0,0
883,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,31,1986,27.1,41,1.51,29,0,4,2,6,0,2,0.07,2,0,0,0,0,0
884,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.1,65,2.22,46,0,0,8,9,2,8,0.27,5,0,0,2,1,0
885,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,28,1989,15.5,29,1.88,12,16,1,0,0,0,3,0.19,2,1,0,0,0,0
886,Samu García\Samu-Garcia,es ESP,MFFW,Levante,es La Liga,27,1990,2.2,3,1.48,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
887,Samu García\Samu-Garcia,es ESP,MFFW,Málaga,es La Liga,27,1990,2.0,3,1.56,2,0,1,0,0,0,1,0.52,1,0,0,0,0,0
888,Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.3,51,2.82,40,0,2,4,5,0,10,0.55,7,0,1,0,2,0
889,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
890,Luca Garritano\Luca-Garritano,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,7,3.52,2,2,1,0,1,1,1,0.50,0,0,0,0,0,1
891,Bruno Gaspar\Bruno-Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,19,2.21,16,0,2,0,1,0,2,0.23,2,0,0,0,0,0
892,Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,61,1.96,48,4,2,4,0,3,5,0.16,3,0,0,2,0,0
893,Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,1,5.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
894,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,27,1989,21.8,43,1.98,33,0,0,5,3,2,7,0.32,6,0,0,1,0,0
895,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
896,Marcello Gazzola\Marcello-Gazzola,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,11,1.33,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
897,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,33,1.15,29,0,1,1,1,1,3,0.10,3,0,0,0,0,0
898,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37.0,3,0.08,1,2,0,0,0,0,1,0.03,0,1,0,0,0,0
899,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,31,0.99,26,1,0,3,1,0,0,0.00,0,0,0,0,0,0
900,Dennis Geiger\Dennis-Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,46,2.60,39,4,1,1,1,0,2,0.11,2,0,0,0,0,0
901,Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.6,15,2.01,12,2,0,1,0,0,2,0.27,1,1,0,0,0,0
902,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,30,1.17,27,2,0,0,1,0,5,0.19,5,0,0,0,0,0
903,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,17,0.84,15,1,0,0,0,1,3,0.15,3,0,0,0,0,0
904,Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,3,0.93,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
905,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,50,1.87,40,0,1,3,1,5,4,0.15,2,0,0,1,0,1
906,Yannick Gerhardt\Yannick-Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,22,1.62,17,0,0,2,2,1,3,0.22,3,0,0,0,0,0
907,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,52,2.16,38,0,0,11,2,1,10,0.41,7,0,0,2,1,0
908,Gerson\Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,28,2.80,22,0,0,2,3,1,4,0.40,2,0,0,0,1,1
909,Willem Geubbels\Willem-Geubbels,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
910,Yassine El Ghanassy\Yassine-El-Ghanassy,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,36,5.10,22,2,6,1,4,1,3,0.43,1,0,1,0,1,0
911,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,50,2.73,27,12,4,5,2,0,6,0.33,4,1,0,1,0,0
912,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.0,50,4.52,26,5,7,5,7,0,10,0.90,7,0,1,2,0,0
913,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,39,3.56,32,6,1,0,0,0,5,0.46,4,0,1,0,0,0
914,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,it Serie A,32,1985,0.7,5,7.63,3,0,0,0,2,0,1,1.53,0,0,0,0,1,0
915,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10.0,24,2.37,20,2,1,0,1,0,5,0.49,4,0,0,0,1,0
916,Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,7,2.18,3,0,0,2,2,0,0,0.00,0,0,0,0,0,0
917,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,47,1.50,42,3,1,1,0,0,3,0.10,3,0,0,0,0,0
918,Rafał Gikiewicz\Rafal-Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
919,Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,21,3.95,15,3,2,0,0,1,1,0.19,1,0,0,0,0,0
920,Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,es La Liga,21,1995,2.6,11,4.34,5,2,1,0,3,0,2,0.79,0,1,0,0,1,0
921,Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,15,1.85,7,5,0,0,2,1,0,0.00,0,0,0,0,0,0
922,Guillaume Gillet\Guillaume-Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
923,Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,es La Liga,34,1983,3.4,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
924,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,39,2.29,23,0,5,7,2,2,5,0.29,4,0,0,1,0,0
925,Matthias Ginter\Matthias-Ginter,de GER,DF,M'Gladbach,de Bundesliga,23,1994,34.0,20,0.59,14,0,0,1,4,1,3,0.09,1,0,0,1,1,0
926,Jimmy Giraudon\Jimmy-Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,6,0.26,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
927,Thibault Giresse\Thibault-Giresse,fr FRA,MFFW,Guingamp,fr Ligue 1,36,1981,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
928,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,29,1.72,23,0,1,2,2,1,2,0.12,1,0,0,0,1,0
929,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,21,3.08,16,0,1,3,1,0,1,0.15,1,0,0,0,0,0
930,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,16,3.71,13,0,1,2,0,0,0,0.00,0,0,0,0,0,0
931,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36.0,13,0.36,8,0,0,4,1,0,6,0.17,3,0,0,3,0,0
932,Serge Gnabry\Serge-Gnabry,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,66,3.96,39,3,13,4,3,3,14,0.84,7,0,3,1,1,1
933,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,10,0.31,7,0,1,1,1,0,1,0.03,1,0,0,0,0,0
934,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,38,1.67,31,4,1,0,2,0,6,0.26,5,1,0,0,0,0
935,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,14,0.49,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0
936,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,4,0.31,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
937,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
938,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
939,André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,10,1.43,9,0,1,0,0,0,2,0.29,2,0,0,0,0,0
940,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
941,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.7,70,2.71,32,25,6,3,3,1,10,0.39,8,1,0,1,0,0
942,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,24,1.14,21,2,0,0,1,0,2,0.09,2,0,0,0,0,0
943,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,27,1.75,19,0,2,3,1,1,4,0.26,1,0,1,1,0,0
944,Mario Gómez\Mario-Gomez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,20,1.92,15,0,2,0,2,1,5,0.48,4,0,0,0,1,0
945,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34.0,68,1.99,39,1,2,10,15,1,12,0.35,6,0,0,4,1,1
946,Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,190,6.20,117,32,21,11,8,1,19,0.62,11,2,3,1,2,0
947,Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,13,0.44,11,0,0,2,0,0,1,0.03,1,0,0,0,0,0
948,Sergio Gómez\Sergio-Gomez,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,1,12.86,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
949,Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,17,1.00,14,0,0,2,1,0,1,0.06,1,0,0,0,0,0
950,Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,3,0.12,2,1,0,0,0,0,1,0.04,0,1,0,0,0,0
951,Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Roma,it Serie A,28,1989,12.2,40,3.30,31,1,2,1,3,2,2,0.16,2,0,0,0,0,0
952,Anthony Gonçalves\Anthony-Goncalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,57,2.93,41,9,2,1,2,2,7,0.36,7,0,0,0,0,0
953,Vagner Gonçalves\Vagner-Goncalves,cv CPV,FWMF,Saint-Étienne,fr Ligue 1,21,1996,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
954,Jérôme Gondorf\Jerome-Gondorf,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,14,1.59,12,0,0,0,2,0,2,0.23,2,0,0,0,0,0
955,Adrián González\Adrian-Gonzalez,es ESP,MF,Málaga,es La Liga,29,1988,26.0,38,1.48,28,2,1,4,3,0,2,0.08,2,0,0,0,0,0
956,Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,14,0.43,13,0,0,1,0,0,3,0.09,3,0,0,0,0,0
957,Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,es La Liga,27,1990,17.1,8,0.47,5,0,0,2,1,0,1,0.06,1,0,0,0,0,0
958,Diego González\Diego-Gonzalez,es ESP,DF,Málaga,es La Liga,22,1995,15.9,12,0.75,8,3,0,1,0,0,0,0.00,0,0,0,0,0,0
959,Fabio González\Fabio-Gonzalez,es ESP,MF,Las Palmas,es La Liga,20,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
960,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,it Serie A,29,1988,20.6,2,0.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
961,Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,es La Liga,21,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
962,Georges Gope-Fenepej\Georges-Gope-Fenepej,nc NCL,MFFW,Amiens,fr Ligue 1,28,1988,0.5,3,6.14,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
963,Leon Goretzka\Leon-Goretzka,de GER,MF,Schalke 04,de Bundesliga,22,1995,22.0,43,1.95,32,1,3,3,2,2,4,0.18,1,0,0,2,1,0
964,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,26,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
965,Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,es La Liga,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
966,Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,it Serie A,23,1994,16.1,37,2.29,29,2,1,0,1,4,2,0.12,1,1,0,0,0,0
967,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,eng Premier League,27,1990,21.6,38,1.76,30,0,2,2,2,2,1,0.05,1,0,0,0,0,0
968,Mario Götze\Mario-Gotze,de GER,MF,Dortmund,de Bundesliga,25,1992,17.8,65,3.64,52,9,1,2,1,0,4,0.22,4,0,0,0,0,0
969,Mohamed Gouaida\Mohamed-Gouaida,tn TUN,MF,Hamburger SV,de Bundesliga,24,1993,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
970,Prince-Désir Gouano\Prince-Desir-Gouano,fr FRA,DF,Amiens,fr Ligue 1,23,1993,30.5,7,0.23,6,0,0,0,0,1,1,0.03,1,0,0,0,0,0
971,Lemouya Goudiaby\Lemouya-Goudiaby,sn SEN,DF,Metz,fr Ligue 1,20,1997,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
972,Amine Gouiri\Amine-Gouiri,fr FRA,FWMF,Lyon,fr Ligue 1,17,2000,0.9,2,2.37,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
973,Yoann Gourcuff\Yoann-Gourcuff,fr FRA,MFFW,Rennes,fr Ligue 1,31,1986,4.7,15,3.17,11,1,1,1,0,1,3,0.63,2,0,1,0,0,0
974,Jeffrey Gouweleeuw\Jeffrey-Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26,1991,26.5,18,0.68,11,2,1,1,1,2,0,0.00,0,0,0,0,0,0
975,Julio Gracia\Julio-Gracia,es ESP,FWMF,Betis,es La Liga,19,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
976,Max Gradel\Max-Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,29,1987,26.8,90,3.35,48,19,8,6,8,1,4,0.15,2,0,0,0,2,0
977,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,Troyes,fr Ligue 1,20,1996,28.9,79,2.73,63,0,9,3,3,1,9,0.31,6,0,2,1,0,0
978,Álex Granell\Alex-Granell,es ESP,MF,Girona,es La Liga,28,1988,31.6,121,3.82,48,56,4,3,8,2,15,0.47,8,5,1,0,1,0
979,Esteban Granero\Esteban-Granero,es ESP,MFFW,Espanyol,es La Liga,30,1987,13.7,32,2.36,16,11,1,0,4,0,3,0.22,1,0,0,0,2,0
980,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
981,Alberto Grassi\Alberto-Grassi,it ITA,MF,SPAL,it Serie A,22,1995,25.0,39,1.55,23,0,1,4,9,2,6,0.24,2,0,0,1,3,0
982,Andrew Gravillon\Andrew-Gravillon,fr FRA,DF,Benevento,it Serie A,19,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
983,Andre Gray\Andre-Gray,jm JAM,FW,Watford,eng Premier League,26,1991,16.6,22,1.32,20,0,0,1,1,0,3,0.18,2,0,0,1,0,0
984,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,18.9,51,2.70,35,7,2,3,4,0,10,0.53,7,0,0,1,2,0
985,Michael Gregoritsch\Michael-Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,23,1994,28.1,64,2.27,45,3,2,7,6,1,11,0.39,6,1,1,1,2,0
986,Clément Grenier\Clement-Grenier,fr FRA,MF,Lyon,fr Ligue 1,26,1991,0.1,1,22.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
987,Clément Grenier\Clement-Grenier,fr FRA,MF,Guingamp,fr Ligue 1,26,1991,13.4,53,3.94,27,17,1,3,4,1,5,0.37,1,3,0,1,0,0
988,Anto Grgić\Anto-Grgic,ch SUI,MF,Stuttgart,de Bundesliga,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
989,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,26,1991,27.9,92,3.27,62,7,11,3,8,1,19,0.68,14,0,4,0,1,0
990,Vincenzo Grifo\Vincenzo-Grifo,it ITA,MFFW,M'Gladbach,de Bundesliga,24,1993,8.7,35,4.05,25,4,3,2,1,0,6,0.69,4,0,1,0,1,0
991,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,21,1995,21.0,49,2.33,41,1,3,2,2,0,4,0.19,3,0,0,1,0,0
992,Jérémy Grimm\Jeremy-Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,30,1987,9.0,18,2.04,13,0,1,0,2,2,1,0.11,1,0,0,0,0,0
993,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,eng Premier League,26,1991,32.5,117,3.60,68,43,3,1,1,1,14,0.43,11,3,0,0,0,0
994,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,eng Premier League,21,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
995,Vicente Guaita\Vicente-Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
996,Andrés Guardado\Andres-Guardado,mx MEX,MF,Betis,es La Liga,30,1986,25.2,74,2.94,54,14,0,1,3,2,14,0.56,12,1,0,0,0,1
997,Karim Guédé\Karim-Guede,sk SVK,FW,Freiburg,de Bundesliga,32,1985,0.7,2,3.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
998,Gonçalo Guedes\Goncalo-Guedes,pt POR,FW,Paris S-G,fr Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
999,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,es La Liga,20,1996,27.1,109,4.02,79,0,14,2,13,1,20,0.74,14,0,4,0,2,0
1000,Ramiro Guerra\Ramiro-Guerra,uy URU,MF,Villarreal,es La Liga,20,1997,0.8,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1001,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,DFMF,Dortmund,de Bundesliga,23,1993,6.1,14,2.31,13,0,1,0,0,0,3,0.49,2,0,1,0,0,0
1002,Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,es La Liga,21,1996,11.0,11,1.00,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1003,John Guidetti\John-Guidetti,se SWE,FW,Celta Vigo,es La Liga,25,1992,1.3,6,5.05,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
