Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
1515,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,68,6,30,44,1,0,66,0,0,,0,0,38,338,233,9,1,0,0,0,43,42,97.7,0
1516,Malcom\Malcom,br BRA,FWMF,Bordeaux,fr Ligue 1,20,1997,31.7,1897,5,149,837,1131,108,1731,69,118,58.5,75,4,1490,11155,6313,319,118,32,72,54,1770,1448,81.8,286
1517,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,1426,51,474,678,429,35,1310,39,69,56.5,42,0,1033,6820,4406,163,60,8,42,40,992,906,91.3,52
1518,Yunus Mallı\Yunus-Malli,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,1159,17,172,644,481,82,1105,49,84,58.3,50,5,856,5740,3395,171,78,27,49,50,1053,844,80.2,189
1519,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,2473,137,771,1224,621,41,2203,19,36,52.8,24,1,1567,8036,4110,174,52,12,24,18,1615,1490,92.3,89
1520,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,826,43,297,282,301,22,688,15,29,51.7,18,1,421,2731,1582,68,22,9,14,10,416,395,95.0,32
1521,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,2009,93,718,910,505,25,1633,12,18,66.7,12,0,1079,6079,3408,122,42,5,25,15,1083,1005,92.8,48
1522,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,411,32,196,194,43,8,396,2,3,66.7,3,0,245,1502,743,21,5,0,4,2,229,222,96.9,2
1523,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,29.8,841,776,839,3,0,0,695,0,0,,0,0,467,2384,1241,0,0,0,0,0,418,418,100.0,0
1524,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,2423,247,1115,1330,124,16,2363,9,11,81.8,9,0,1729,8456,4650,137,25,0,8,6,1733,1695,97.8,22
1525,Georges Mandjeck\Georges-Mandjeck,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.7,538,17,138,369,75,7,535,3,11,27.3,6,0,291,1512,780,25,9,0,5,6,312,300,96.2,14
1526,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36.0,1734,86,461,1048,296,24,1671,11,16,68.8,11,0,959,3763,1958,73,24,5,21,19,980,867,88.5,57
1527,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,1254,48,213,554,551,124,1232,19,30,63.3,20,0,737,3464,1399,65,29,4,40,26,1202,920,76.5,275
1528,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,eng Premier League,25,1992,24.3,1310,12,104,545,799,154,1304,43,74,58.1,50,2,1008,6865,3653,199,67,42,78,43,1442,1068,74.1,294
1529,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,384,28,207,198,10,4,379,0,1,0.0,0,0,277,1704,961,29,2,0,0,1,282,279,98.9,3
1530,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,86,7,42,44,8,2,83,1,2,50.0,2,0,51,332,199,3,0,0,3,1,52,49,94.2,0
1531,Orel Mangala\Orel-Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,468,19,87,312,98,2,464,17,24,70.8,17,0,348,1452,690,32,9,0,8,9,335,300,89.6,16
1532,Kader Mangane\Kader-Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,897,125,624,279,49,31,884,3,4,75.0,4,0,460,3266,1734,27,6,0,3,1,469,452,96.4,24
1533,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,2450,65,516,1401,695,36,2206,13,35,37.1,16,2,1555,7706,3083,139,50,2,35,43,1698,1575,92.8,88
1534,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26.0,1609,161,735,916,53,16,1574,7,9,77.8,8,0,1031,6598,3456,112,11,0,1,7,1000,988,98.8,7
1535,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,924,64,300,412,265,15,754,7,14,50.0,8,2,420,2336,1259,55,21,2,14,15,473,421,89.0,22
1536,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.3,495,77,301,203,9,6,482,1,1,100.0,1,0,239,1211,486,10,1,0,2,1,219,215,98.2,5
1537,José Manuel Jurado\Jose-Manuel-Jurado,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,796,9,140,465,281,25,782,37,53,69.8,39,2,685,3705,1781,80,38,6,30,22,722,586,81.2,82
1538,Harrison Manzala\Harrison-Manzala,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,912,23,189,471,358,63,898,36,69,52.2,41,0,679,4234,2521,122,39,23,43,30,799,637,79.7,119
1539,Myziane Maolida\Myziane-Maolida,fr FRA,FW,Lyon,fr Ligue 1,18,1999,3.7,195,0,16,80,117,21,190,10,17,58.8,14,0,160,967,472,33,7,8,14,8,182,152,83.5,39
1540,Faitout Maouassa\Faitout-Maouassa,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,10.7,391,6,45,185,205,12,376,9,31,29.0,11,1,271,1880,1160,54,20,7,18,27,361,278,77.0,61
1541,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,1154,54,398,597,237,11,1034,6,10,60.0,6,0,714,4146,2601,101,25,4,11,11,774,716,92.5,33
1542,Vincent Marcel\Vincent-Marcel,fr FRA,FW,Nice,fr Ligue 1,20,1997,0.5,26,0,3,12,15,2,26,0,1,0.0,0,0,23,81,69,3,2,0,3,2,24,21,87.5,5
1543,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,2532,282,1465,1201,62,34,2483,0,0,,0,0,1694,11037,5910,114,8,0,7,4,1662,1639,98.6,30
1544,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,2129,59,426,907,920,109,1976,39,63,61.9,40,1,1709,7860,4771,281,58,32,29,20,1696,1564,92.2,131
1545,Solly March\Solly-March,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,1041,44,278,397,449,47,1007,46,71,64.8,49,4,739,4626,2362,131,32,20,42,43,822,664,80.8,119
1546,Gabriele Marchegiani\Gabriele-Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
1547,Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,744,14,136,488,162,4,728,12,13,92.3,12,0,582,2349,1015,47,16,0,3,6,638,600,94.0,22
1548,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,1955,234,806,1244,42,24,1907,5,6,83.3,5,0,1304,7696,5310,170,11,0,5,5,1373,1361,99.1,15
1549,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,1010,54,187,455,422,45,911,12,19,63.2,12,0,643,2982,1670,85,32,6,18,9,723,613,84.8,75
1550,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,962,155,549,396,60,26,914,5,9,55.6,5,0,542,2554,1078,26,4,0,5,2,538,510,94.8,22
1551,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,763,24,52,296,475,122,728,30,58,51.7,34,3,527,2544,1499,92,33,15,60,38,943,567,60.1,207
1552,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,1259,141,709,517,91,17,1205,4,7,57.1,4,0,666,2936,1420,32,9,2,4,4,688,660,95.9,10
1553,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,1146,35,285,694,225,17,1138,12,18,66.7,12,0,729,2933,1426,50,13,2,14,21,800,712,89.0,51
1554,Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,129,14,59,65,17,1,123,2,4,50.0,2,0,85,357,204,3,3,0,0,2,84,79,94.0,0
1555,João Mário\Joao-Mario,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,605,5,80,264,320,37,560,13,20,65.0,15,2,430,2661,1278,60,26,7,29,21,587,426,72.6,79
1556,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,465,7,46,229,242,29,440,15,23,65.2,16,0,355,2447,1356,66,36,5,13,11,412,351,85.2,68
1557,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,631,141,426,225,19,10,618,6,7,85.7,6,0,301,1704,900,10,2,0,3,0,258,248,96.1,7
1558,Marlon\Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,1523,184,919,680,53,13,1501,6,7,85.7,6,0,1100,6117,3610,76,9,1,6,2,1141,1127,98.8,14
1559,Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,603,100,384,240,11,7,585,2,4,50.0,2,0,338,1572,694,6,1,0,0,2,328,322,98.2,5
1560,Marquinhos\Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1787,202,961,906,46,24,1771,2,2,100.0,2,0,1256,7497,4354,101,9,0,4,1,1299,1281,98.6,17
1561,Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,1723,159,584,772,478,25,1412,22,44,50.0,27,0,919,4959,2936,121,53,5,22,27,898,818,91.1,49
1562,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,26,1991,10.7,316,7,35,140,168,61,306,11,14,78.6,11,0,238,1246,694,31,11,7,29,14,413,235,56.9,105
1563,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,eng Premier League,21,1995,17.6,1037,12,89,429,619,138,1024,43,83,51.8,51,2,887,5409,3530,207,54,37,42,71,1022,841,82.3,189
1564,Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,1616,81,479,780,474,17,1368,40,49,81.6,44,0,992,5476,3110,149,58,3,22,30,954,855,89.6,53
1565,Jonas Martin\Jonas-Martin,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,2030,62,419,1210,540,45,1942,27,37,73.0,28,1,1427,7653,3570,167,39,6,38,42,1542,1391,90.2,133
1566,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,1274,95,472,556,292,10,1087,2,6,33.3,2,0,589,2900,1426,46,12,1,16,6,666,595,89.3,32
1567,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,6,0,1,3,2,0,5,0,0,,0,0,3,21,1,0,0,0,0,0,2,2,100.0,0
1568,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,157,132,156,1,0,0,97,0,0,,0,0,59,402,273,0,0,0,0,0,36,36,100.0,0
1569,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,853,64,386,457,93,17,799,4,5,80.0,4,0,556,3965,2511,86,14,0,4,2,549,520,94.7,27
1570,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,939,93,468,491,64,25,900,3,4,75.0,3,1,544,3951,2261,58,15,1,4,2,514,500,97.3,17
1571,Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1363,60,302,959,178,30,1350,5,7,71.4,5,0,897,3733,1786,64,19,0,11,12,986,943,95.6,43
1572,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,1226,109,694,538,86,21,1166,3,5,60.0,3,0,729,4053,2194,43,9,0,6,8,694,674,97.1,26
1573,Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,93,1,6,34,57,17,92,6,9,66.7,6,0,80,389,172,16,3,3,4,3,127,80,63.0,38
1574,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,490,73,257,227,25,4,475,0,0,,0,0,232,1197,504,11,0,0,1,0,223,219,98.2,2
1575,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,827,52,277,365,222,10,716,7,10,70.0,8,0,481,2473,1309,50,12,3,9,9,485,462,95.3,24
1576,Christopher Martins\Christopher-Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,45,1,11,33,5,0,45,1,1,100.0,1,0,30,128,43,3,0,0,3,1,35,32,91.4,3
1577,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,24,1992,28.0,1448,45,386,495,649,113,1247,30,64,46.9,32,5,961,4740,2884,149,36,31,28,29,1016,860,84.6,145
1578,Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,566,8,112,429,57,5,551,10,13,76.9,11,1,348,1955,761,27,4,0,5,8,374,353,94.4,15
1579,Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,487,62,228,293,4,1,481,0,0,,0,0,357,2633,1779,45,1,0,0,2,355,349,98.3,0
1580,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,2274,202,1074,1150,197,30,2171,11,11,100.0,11,0,1390,7213,3910,107,34,0,9,6,1399,1382,98.8,13
1581,Adam Masina\Adam-Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,2071,130,624,1071,516,48,1793,33,50,66.0,35,0,1142,5830,3479,152,54,5,40,31,1303,1166,89.5,72
1582,Eden Massouema\Eden-Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,86,5,24,44,24,2,86,1,2,50.0,2,0,59,274,110,6,2,0,2,1,66,59,89.4,7
1583,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,eng Premier League,23,1993,20.8,1177,80,329,500,484,27,1073,46,74,62.2,49,1,875,5591,3471,138,41,14,47,54,773,714,92.4,59
1584,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,1474,18,132,661,760,101,1373,19,25,76.0,21,5,1062,5528,2524,138,42,13,18,19,1284,1117,87.0,181
1585,Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24.0,743,622,741,3,0,0,495,0,0,,0,0,340,1601,838,0,0,0,0,0,283,280,98.9,0
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,2927,121,831,1802,553,35,2859,33,45,73.3,35,0,2014,12616,6812,255,76,3,32,32,2052,1998,97.4,41
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1832,132,876,1005,77,26,1819,3,6,50.0,4,1,1232,7028,4667,151,20,1,3,5,1315,1297,98.6,15
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,78,1,17,35,32,5,78,2,4,50.0,3,0,59,476,250,8,3,1,4,7,59,50,84.7,9
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,438,11,63,207,220,24,425,22,36,61.1,24,1,377,2505,1577,59,22,7,32,39,454,325,71.6,93
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,323,7,30,125,181,57,301,7,18,38.9,11,0,227,664,269,17,4,5,16,32,478,247,51.7,125
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,491,23,131,331,54,7,473,10,12,83.3,10,1,331,1710,818,23,3,2,4,9,306,294,96.1,6
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,1211,94,359,606,355,29,1044,35,53,66.0,39,1,707,4657,2979,129,48,4,19,31,671,601,89.6,54
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,22,0,3,13,6,1,22,0,1,0.0,0,0,15,93,14,0,0,0,0,1,21,19,90.5,3
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,1671,27,267,1076,413,61,1651,18,30,60.0,18,1,1265,5032,2019,97,28,8,44,36,1440,1280,88.9,117
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,13,0,1,10,3,1,13,0,0,,0,0,11,21,15,1,1,0,0,0,12,11,91.7,0
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,1,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,914,116,489,432,36,14,876,5,5,100.0,5,0,433,2715,1326,28,6,0,2,2,431,420,97.4,9
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,120,16,64,57,3,1,120,0,0,,0,0,75,521,264,11,1,0,1,0,78,77,98.7,1
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,2085,313,1284,860,96,36,2047,15,20,75.0,16,0,1282,8657,4649,101,25,0,4,11,1208,1187,98.3,28
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,1959,72,508,868,697,23,1453,11,17,64.7,11,0,973,5117,2764,128,46,4,21,13,1116,947,84.9,89
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,1071,37,181,453,540,108,1061,58,102,56.9,66,2,785,4419,2220,110,30,20,69,57,1055,733,69.5,217
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,631,10,92,313,273,28,545,15,28,53.6,16,0,435,2459,1282,72,18,4,26,31,477,407,85.3,86
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'Gladbach,de Bundesliga,19,1998,0.2,10,0,4,6,0,0,9,0,0,,0,0,7,32,21,0,0,0,0,0,7,7,100.0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,157,2,10,70,86,26,152,7,8,87.5,7,0,129,522,203,6,2,1,5,7,166,117,70.5,37
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,85,0,16,50,23,1,80,0,0,,0,0,72,177,67,2,1,0,2,0,72,69,95.8,1
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,598,20,131,324,170,18,587,3,10,30.0,5,0,357,1498,774,34,14,0,15,10,422,350,82.9,46
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,1014,3,46,365,698,208,990,65,118,55.1,70,5,854,4404,2611,152,46,39,60,61,1089,840,77.1,287
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,43,0,1,17,28,11,43,4,7,57.1,6,0,44,201,147,9,2,5,2,2,52,38,73.1,16
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,1285,105,484,623,272,16,1102,18,27,66.7,19,2,750,4062,2215,77,27,1,12,22,739,688,93.1,29
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,356,33,159,162,51,3,307,12,12,100.0,12,0,178,912,494,17,6,0,2,5,157,151,96.2,2
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,1064,48,369,422,365,17,883,29,51,56.9,33,7,608,4152,2796,99,41,9,27,24,540,489,90.6,45
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,874,7,86,351,527,77,793,29,53,54.7,33,1,627,3727,2287,104,51,18,44,35,858,624,72.7,180
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,42,2,9,16,19,4,41,1,2,50.0,1,0,27,164,101,5,0,1,3,3,40,27,67.5,9
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,21,1,5,5,14,2,21,2,3,66.7,2,0,15,173,133,5,2,1,0,0,14,12,85.7,1
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27.0,1412,55,305,755,437,76,1394,19,28,67.9,19,0,918,4454,1709,80,25,6,45,34,995,854,85.8,150
1616,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,173,31,102,74,8,2,168,1,1,100.0,1,0,85,606,330,8,4,0,0,0,64,61,95.3,0
1617,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,eng Premier League,21,1996,3.1,138,3,8,74,65,13,132,2,2,100.0,2,0,67,291,97,7,2,0,12,9,152,105,69.1,41
1618,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18.0,437,375,436,2,0,0,290,0,0,,0,0,171,1022,636,0,0,0,0,0,117,117,100.0,0
1619,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,132,5,22,80,37,1,131,3,3,100.0,3,0,69,378,146,9,0,0,3,1,66,62,93.9,5
1620,James McClean\James-McClean,ie IRL,MFFW,West Brom,eng Premier League,28,1989,15.6,674,23,169,250,315,30,654,20,41,48.8,23,3,454,3219,1636,72,25,10,27,28,542,409,75.5,74
1621,Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14.0,672,23,138,411,151,9,649,9,15,60.0,10,0,386,1618,829,34,8,2,16,21,436,355,81.4,41
1622,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,eng Premier League,22,1995,1.6,96,4,28,48,29,5,86,2,3,66.7,2,0,56,366,238,7,3,1,2,3,59,53,89.8,2
1623,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,20,1996,7.0,415,9,82,268,91,5,413,3,4,75.0,3,0,312,1851,774,30,8,1,5,7,322,299,92.9,13
1624,Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,it Serie A,23,1994,7.1,367,1,25,161,213,22,330,17,25,68.0,19,0,294,1603,908,44,18,2,18,11,358,276,77.1,72
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,18,0,5,11,3,0,18,0,0,,0,0,7,39,28,1,1,0,0,0,6,6,100.0,1
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,55,1,10,36,14,1,55,1,1,100.0,1,0,45,197,100,7,3,0,1,1,43,41,95.3,2
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,584,25,117,385,125,13,565,19,32,59.4,22,5,459,2469,1180,50,15,4,23,9,468,403,86.1,23
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29.0,1444,215,862,594,66,43,1427,6,6,100.0,6,0,707,3977,1975,34,5,0,7,1,719,700,97.4,41
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,318,9,37,150,145,35,316,6,14,42.9,7,0,181,756,378,18,7,4,23,10,373,231,61.9,96
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,519,10,87,245,221,27,447,11,18,61.1,13,1,340,1880,1000,53,20,5,10,8,350,304,86.9,53
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,158,4,23,82,65,4,146,1,2,50.0,1,0,102,575,281,19,7,1,3,4,154,111,72.1,14
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0.0,4,0,1,2,1,1,4,0,0,,0,0,1,3,0,0,0,0,1,0,8,4,50.0,1
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,51,4,20,28,9,0,51,1,1,100.0,1,1,36,218,98,4,0,0,1,0,29,29,100.0,0
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,873,18,201,518,232,29,864,21,34,61.8,22,0,638,3807,1922,69,25,4,25,30,678,609,89.8,72
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,319,2,46,178,123,9,313,5,8,62.5,5,0,260,1308,633,31,17,0,4,15,284,236,83.1,36
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14.0,838,24,206,482,222,21,797,31,49,63.3,33,3,657,3735,2079,76,17,5,22,21,651,574,88.2,55
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,1713,160,1007,698,117,28,1666,15,20,75.0,16,0,1014,5602,2622,63,18,1,8,6,978,959,98.1,28
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,1671,33,285,903,634,52,1608,34,53,64.2,36,1,1319,7533,3862,165,66,10,50,44,1410,1245,88.3,186
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,587,14,73,301,258,34,574,10,17,58.8,13,0,471,1925,1014,56,24,4,21,17,547,448,81.9,84
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,483,7,92,198,234,30,451,22,35,62.9,24,0,368,2120,1111,53,17,7,16,22,440,309,70.2,88
1641,Alexandre Mendy\Alexandre-Mendy,gw GNB,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,254,2,17,91,151,64,246,8,11,72.7,9,0,156,490,181,13,1,5,24,9,375,189,50.4,111
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4.0,299,8,43,123,152,8,268,2,6,33.3,2,0,197,1045,664,37,12,2,4,4,214,196,91.6,13
