Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
1541,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,808,986,81.9,14302,5090,366,409,89.5,336,393,85.5,90,149,60.4,3,1.9,+1.1,17,53,9,4,59
1542,Vincent Marcel\Vincent-Marcel,fr FRA,FW,Nice,fr Ligue 1,20,1997,0.5,15,18,83.3,236,38,6,8,75.0,6,6,100.0,2,2,100.0,0,0.0,0.0,0,1,1,0,3
1543,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,1906,2221,85.8,46862,14688,358,410,87.3,978,1051,93.1,539,706,76.3,1,0.8,+0.2,4,151,6,0,115
1544,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,1496,1882,79.5,26132,11114,799,876,91.2,522,634,82.3,159,325,48.9,6,7.2,-1.2,60,150,72,23,207
1545,Solly March\Solly-March,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,519,741,70.0,9420,2753,249,294,84.7,185,247,74.9,72,143,50.3,1,1.7,-0.7,16,26,21,9,41
1546,Gabriele Marchegiani\Gabriele-Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1547,Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,607,685,88.6,13114,2563,195,214,91.1,287,314,91.4,122,149,81.9,1,0.8,+0.2,6,54,6,1,53
1548,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,1488,1703,87.4,30739,9961,466,508,91.7,758,817,92.8,246,348,70.7,0,0.4,-0.4,3,104,6,0,127
1549,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,643,866,74.2,11804,4130,269,336,80.1,301,369,81.6,70,135,51.9,3,1.8,+1.2,21,61,26,12,87
1550,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,579,763,75.9,13380,5653,163,193,84.5,289,339,85.3,125,218,57.3,1,0.1,+0.9,3,47,0,0,32
1551,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,339,468,72.4,4638,959,199,266,74.8,98,122,80.3,18,34,52.9,3,2.5,+0.5,25,19,9,0,24
1552,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,766,1033,74.2,15919,6590,245,291,84.2,375,474,79.1,135,236,57.2,0,0.2,-0.2,4,62,4,0,42
1553,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,753,921,81.8,15591,3342,281,329,85.4,315,374,84.2,147,192,76.6,0,0.8,-0.8,14,69,9,2,58
1554,Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,83,103,80.6,1458,668,37,44,84.1,38,43,88.4,7,14,50.0,0,0.0,0.0,1,7,2,0,8
1555,João Mário\Joao-Mario,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,361,480,75.2,5813,1472,198,227,87.2,112,141,79.4,38,80,47.5,1,1.5,-0.5,14,26,8,2,30
1556,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,322,384,83.9,5176,1285,170,190,89.5,120,136,88.2,22,42,52.4,1,1.5,-0.5,19,22,10,5,26
1557,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,344,470,73.2,7496,2947,101,124,81.5,179,220,81.4,62,121,51.2,0,0.0,0.0,0,18,0,0,26
1558,Marlon\Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,1273,1363,93.4,25085,9641,452,468,96.6,634,663,95.6,180,219,82.2,0,0.3,-0.3,4,68,2,1,60
1559,Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,411,475,86.5,9038,3377,120,131,91.6,203,224,90.6,85,114,74.6,0,0.2,-0.2,1,7,1,0,19
1560,Marquinhos\Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1481,1585,93.4,30405,9458,460,476,96.6,786,811,96.9,212,266,79.7,1,1.0,0.0,4,64,8,0,55
1561,Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,969,1396,69.4,17709,10161,438,529,82.8,414,570,72.6,108,247,43.7,3,2.4,+0.6,25,101,31,16,131
1562,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,26,1991,10.7,133,203,65.5,2088,590,77,105,73.3,44,70,62.9,10,19,52.6,2,1.3,+0.7,7,11,9,2,20
1563,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,eng Premier League,21,1995,17.6,610,783,77.9,8804,2236,366,429,85.3,185,227,81.5,32,60,53.3,5,5.1,-0.1,31,37,28,5,64
1564,Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,1010,1369,73.8,17080,6388,509,601,84.7,402,508,79.1,93,227,41.0,0,4.0,-4.0,33,68,30,20,84
1565,Jonas Martin\Jonas-Martin,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,1434,1713,83.7,25446,6234,627,713,87.9,588,671,87.6,172,238,72.3,1,2.2,-1.2,36,121,20,3,134
1566,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,765,1020,75.0,14004,6338,336,384,87.5,325,412,78.9,94,193,48.7,2,1.0,+1.0,13,56,22,16,68
1567,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,3,6,50.0,80,55,0,2,0.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
1568,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,61,131,46.6,3557,3016,1,2,50.0,9,9,100.0,51,120,42.5,0,0.0,0.0,0,8,2,0,0
1569,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,592,775,76.4,12727,4896,175,200,87.5,294,351,83.8,120,208,57.7,0,0.8,-0.8,8,72,8,5,63
1570,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,599,793,75.5,15057,6163,128,173,74.0,310,357,86.8,161,255,63.1,0,0.4,-0.4,2,83,7,0,56
1571,Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1052,1180,89.2,19736,4419,424,455,93.2,488,533,91.6,131,172,76.2,2,1.8,+0.2,12,89,6,2,73
1572,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,774,994,77.9,16692,6666,239,273,87.5,373,448,83.3,150,247,60.7,1,0.4,+0.6,3,56,7,3,54
1573,Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,44,61,72.1,590,65,33,41,80.5,9,14,64.3,2,5,40.0,0,0.1,-0.1,1,3,1,0,3
1574,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,287,365,78.6,6381,2141,85,103,82.5,143,171,83.6,57,84,67.9,0,0.2,-0.2,3,27,3,2,19
1575,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,557,702,79.3,9530,4768,275,305,90.2,204,263,77.6,59,101,58.4,0,1.5,-1.5,18,47,12,9,58
1576,Christopher Martins\Christopher-Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,31,38,81.6,555,67,14,18,77.8,13,15,86.7,4,4,100.0,0,0.0,0.0,0,1,1,0,1
1577,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,24,1992,28.0,925,1195,77.4,15225,4858,464,562,82.6,398,484,82.2,55,101,54.5,4,3.0,+1.0,38,32,31,13,72
1578,Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,404,482,83.8,8794,2155,120,130,92.3,189,222,85.1,90,119,75.6,0,0.7,-0.7,7,49,6,1,38
1579,Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,386,430,89.8,9658,3181,60,66,90.9,218,226,96.5,107,135,79.3,0,0.6,-0.6,5,45,5,1,35
1580,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,1624,1924,84.4,36451,13101,500,544,91.9,781,873,89.5,335,479,69.9,0,0.3,-0.3,10,128,9,0,120
1581,Adam Masina\Adam-Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,1286,1677,76.7,22033,10061,608,721,84.3,549,694,79.1,112,216,51.9,1,1.8,-0.8,24,112,26,9,161
1582,Eden Massouema\Eden-Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,50,66,75.8,897,182,26,31,83.9,17,23,73.9,7,10,70.0,0,0.3,-0.3,3,3,1,1,3
1583,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,eng Premier League,23,1993,20.8,642,903,71.1,10716,3731,344,392,87.8,223,310,71.9,62,144,43.1,3,2.3,+0.7,18,34,16,8,48
1584,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,1089,1335,81.6,18369,4188,561,615,91.2,366,444,82.4,119,200,59.5,5,4.6,+0.4,51,74,32,10,80
1585,Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24.0,373,688,54.2,13042,9005,45,46,97.8,155,157,98.7,172,483,35.6,0,0.1,-0.1,1,7,0,0,0
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,2232,2573,86.7,44629,11737,843,926,91.0,996,1097,90.8,357,465,76.8,1,1.8,-0.8,24,211,28,1,213
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1442,1637,88.1,32779,10653,322,357,90.2,812,871,93.2,302,398,75.9,0,0.4,-0.4,4,118,1,0,101
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,40,51,78.4,606,133,25,26,96.2,12,19,63.2,3,5,60.0,0,0.1,-0.1,1,3,0,0,3
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,216,275,78.5,3024,729,143,166,86.1,58,71,81.7,10,22,45.5,1,0.9,+0.1,7,12,6,0,17
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,143,198,72.2,2155,459,83,109,76.1,46,64,71.9,9,14,64.3,0,0.8,-0.8,11,11,5,1,13
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,352,419,84.0,7119,1608,134,166,80.7,147,163,90.2,63,73,86.3,0,0.2,-0.2,6,20,1,0,27
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,679,894,76.0,10946,4102,338,378,89.4,270,353,76.5,54,116,46.6,0,0.6,-0.6,11,38,11,4,54
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,13,16,81.3,167,38,10,11,90.9,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,1239,1393,88.9,22067,5072,543,592,91.7,553,601,92.0,128,160,80.0,1,0.9,+0.1,17,134,14,4,93
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,11,12,91.7,184,29,5,6,83.3,6,6,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,1,1,100.0,5,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,555,712,77.9,13005,4224,136,167,81.4,298,349,85.4,120,183,65.6,0,0.1,-0.1,2,39,2,1,39
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,84,97,86.6,1717,529,30,34,88.2,41,43,95.3,12,17,70.6,0,0.0,0.0,0,6,0,0,2
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,1388,1730,80.2,33271,10485,379,439,86.3,628,720,87.2,369,537,68.7,1,0.4,+0.6,6,100,4,0,84
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,1127,1712,65.8,24330,11757,398,471,84.5,477,638,74.8,241,557,43.3,12,8.7,+3.3,83,78,60,41,126
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,480,699,68.7,7336,1939,266,341,78.0,158,223,70.9,36,73,49.3,5,3.3,+1.7,21,26,21,4,49
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,341,469,72.7,6826,2127,159,183,86.9,116,143,81.1,62,128,48.4,2,1.2,+0.8,21,39,7,0,42
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'Gladbach,de Bundesliga,19,1998,0.2,8,8,100.0,175,37,3,3,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,94,113,83.2,1180,160,74,83,89.2,18,24,75.0,2,3,66.7,1,0.2,+0.8,3,4,2,0,4
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,70,80,87.5,1210,425,31,33,93.9,35,39,89.7,4,7,57.1,0,0.0,0.0,1,8,2,2,6
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,300,441,68.0,5660,1839,136,171,79.5,115,162,71.0,47,92,51.1,1,0.7,+0.3,7,33,6,3,45
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,558,701,79.6,8087,1794,324,373,86.9,174,223,78.0,35,54,64.8,9,7.8,+1.2,51,36,33,9,52
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,19,31,61.3,306,44,9,13,69.2,9,11,81.8,1,4,25.0,0,0.0,0.0,0,1,0,0,0
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,823,1036,79.4,13652,5709,408,465,87.7,339,417,81.3,61,111,55.0,0,0.4,-0.4,3,52,6,2,68
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,195,277,70.4,3704,1725,76,94,80.9,94,124,75.8,24,50,48.0,0,0.4,-0.4,4,16,6,3,26
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,508,821,61.9,9775,5629,204,260,78.5,236,319,74.0,60,181,33.1,0,1.7,-1.7,11,52,16,8,67
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,428,646,66.3,8240,1775,191,249,76.7,145,193,75.1,81,174,46.6,2,2.1,-0.1,29,26,8,4,32
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,13,24,54.2,163,56,9,12,75.0,4,6,66.7,0,2,0.0,0,0.0,0.0,0,0,1,0,2
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,4,12,33.3,103,10,1,4,25.0,1,5,20.0,2,3,66.7,0,0.0,0.0,0,1,1,0,1
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27.0,852,1085,78.5,14677,3608,395,461,85.7,345,418,82.5,89,150,59.3,1,1.2,-0.2,21,82,10,1,73
1616,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,93,140,66.4,2354,1298,20,29,69.0,43,56,76.8,26,47,55.3,0,0.0,0.0,0,14,2,0,12
1617,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,eng Premier League,21,1996,3.1,71,99,71.7,929,171,45,61,73.8,19,24,79.2,3,6,50.0,1,0.5,+0.5,1,6,3,1,6
1618,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18.0,161,355,45.4,7119,5297,16,18,88.9,43,43,100.0,100,292,34.2,0,0.0,0.0,0,12,0,0,0
1619,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,71,99,71.7,1263,206,30,41,73.2,32,37,86.5,7,17,41.2,0,0.0,0.0,1,6,1,0,5
1620,James McClean\James-McClean,ie IRL,MFFW,West Brom,eng Premier League,28,1989,15.6,293,460,63.7,5015,1297,140,172,81.4,107,148,72.3,32,93,34.4,0,0.7,-0.7,13,13,20,14,27
1621,Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14.0,364,517,70.4,6101,1624,181,230,78.7,141,184,76.6,33,79,41.8,0,0.6,-0.6,9,29,10,0,42
1622,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,eng Premier League,22,1995,1.6,55,78,70.5,724,293,36,43,83.7,15,23,65.2,2,7,28.6,0,0.2,-0.2,3,4,1,0,5
1623,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,20,1996,7.0,306,347,88.2,5588,1492,126,141,89.4,137,146,93.8,35,48,72.9,0,0.0,0.0,2,35,2,1,35
1624,Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,it Serie A,23,1994,7.1,200,291,68.7,3796,1096,95,118,80.5,71,94,75.5,33,67,49.3,1,1.9,-0.9,15,13,15,2,30
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,10,15,66.7,167,32,5,7,71.4,5,7,71.4,0,1,0.0,0,0.0,0.0,0,0,0,0,1
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,46,48,95.8,1115,318,12,13,92.3,22,23,95.7,12,12,100.0,0,0.0,0.0,1,11,0,0,9
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,356,468,76.1,7100,2215,145,178,81.5,149,176,84.7,58,100,58.0,0,1.2,-1.2,11,33,5,1,42
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29.0,826,1122,73.6,19144,8087,249,286,87.1,344,449,76.6,225,357,63.0,0,0.3,-0.3,5,75,3,0,71
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,123,213,57.7,1693,449,73,99,73.7,40,87,46.0,5,16,31.3,0,0.8,-0.8,3,5,2,0,16
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,321,419,76.6,5187,2104,172,204,84.3,118,153,77.1,22,44,50.0,3,1.3,+1.7,21,21,16,7,34
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,98,131,74.8,1594,423,47,58,81.0,41,49,83.7,6,16,37.5,0,0.1,-0.1,4,5,3,2,11
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0.0,2,2,100.0,34,3,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,34,42,81.0,569,133,20,23,87.0,10,11,90.9,3,6,50.0,0,0.0,0.0,1,1,0,0,0
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,576,688,83.7,10409,1939,251,284,88.4,252,284,88.7,64,95,67.4,2,1.3,+0.7,18,41,9,4,43
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,217,261,83.1,3951,800,100,117,85.5,90,102,88.2,26,36,72.2,1,0.8,+0.2,10,18,3,2,16
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14.0,544,671,81.1,9102,3150,283,312,90.7,193,232,83.2,52,96,54.2,0,1.4,-1.4,20,62,6,2,67
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,1118,1407,79.5,26476,8827,269,311,86.5,547,614,89.1,285,437,65.2,1,0.2,+0.8,6,82,8,1,71
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,1162,1368,84.9,20883,5786,539,589,91.5,437,494,88.5,147,222,66.2,3,3.2,-0.2,45,138,27,1,137
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,349,467,74.7,5612,1425,191,235,81.3,125,159,78.6,26,58,44.8,2,1.3,+0.7,9,28,12,3,40
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,256,366,69.9,4280,1496,137,171,80.1,84,115,73.0,26,52,50.0,0,0.8,-0.8,13,18,6,1,19
1641,Alexandre Mendy\Alexandre-Mendy,gw GNB,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,117,161,72.7,1845,211,60,85,70.6,47,57,82.5,7,10,70.0,0,0.8,-0.8,7,5,5,0,10
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4.0,199,255,78.0,3427,1061,92,105,87.6,85,107,79.4,19,31,61.3,1,0.5,+0.5,7,17,9,7,25
1643,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,1275,1500,85.0,21001,6669,628,695,90.4,515,598,86.1,97,146,66.4,4,3.1,+0.9,28,90,27,11,117
1644,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Nice,fr Ligue 1,25,1992,10.7,671,734,91.4,12482,2833,276,300,92.0,295,313,94.2,88,104,84.6,1,0.3,+0.7,3,70,1,0,57
1645,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Lille,fr Ligue 1,19,1997,9.5,307,401,76.6,5241,1845,154,179,86.0,116,140,82.9,30,63,47.6,0,0.6,-0.6,3,14,5,2,18
1646,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,852,1073,79.4,15417,5695,356,417,85.4,401,471,85.1,84,155,54.2,1,0.8,+0.2,8,53,9,4,56
1647,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,20,1997,21.0,830,975,85.1,18638,5835,248,280,88.6,379,415,91.3,200,269,74.3,1,0.4,+0.6,3,56,2,1,57
1648,Alex Meret\Alex-Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,207,357,58.0,7709,5276,22,23,95.7,73,76,96.1,112,257,43.6,0,0.0,0.0,0,2,0,0,0
1649,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15.0,638,802,79.6,12033,3548,249,304,81.9,269,316,85.1,99,149,66.4,1,0.6,+0.4,15,73,11,1,76
1650,Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,es La Liga,25,1992,4.2,64,94,68.1,871,200,37,48,77.1,24,37,64.9,1,5,20.0,0,0.2,-0.2,1,4,1,0,5
1651,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,739,999,74.0,10747,2133,471,586,80.4,209,295,70.8,46,76,60.5,7,6.9,+0.1,61,45,48,4,80
1652,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,222,242,91.7,4846,1574,59,66,89.4,118,125,94.4,43,47,91.5,0,0.0,0.0,0,7,0,0,5
1653,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,411,474,86.7,7855,1535,170,181,93.9,173,198,87.4,67,83,80.7,0,0.3,-0.3,6,30,3,0,25
1654,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,202,217,93.1,3782,1034,92,98,93.9,78,85,91.8,30,31,96.8,0,0.3,-0.3,5,25,4,0,17
1655,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,30,1987,33.4,1532,1947,78.7,26046,8663,814,947,86.0,543,671,80.9,157,263,59.7,12,13.6,-1.6,84,198,135,4,306
1656,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,907,1116,81.3,14727,5094,467,527,88.6,354,434,81.6,67,109,61.5,3,4.8,-1.8,22,59,27,15,93
1657,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,412,507,81.3,10125,2665,89,109,81.7,200,222,90.1,121,167,72.5,0,0.3,-0.3,2,22,1,1,20
1658,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,936,1059,88.4,16914,2770,384,425,90.4,437,478,91.4,98,125,78.4,0,0.4,-0.4,9,74,8,0,59
1659,Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,it Serie A,20,1997,8.9,266,407,65.4,4732,2304,123,150,82.0,109,162,67.3,31,82,37.8,1,1.3,-0.3,11,10,14,9,26
1660,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.9,940,1194,78.7,15751,6413,474,542,87.5,387,475,81.5,71,143,49.7,1,2.0,-1.0,24,49,22,14,78
1661,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,86,137,62.8,3208,2028,7,7,100.0,29,29,100.0,50,101,49.5,0,0.0,0.0,0,6,0,0,0
1662,Clément Michelin\Clement-Michelin,fr FRA,DFFW,Toulouse,fr Ligue 1,20,1997,3.1,82,124,66.1,1911,1066,26,30,86.7,37,48,77.1,17,37,45.9,0,0.2,-0.2,2,14,3,1,12
1663,Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,122,164,74.4,2146,809,57,65,87.7,48,67,71.6,16,26,61.5,0,0.2,-0.2,3,8,4,1,14
1664,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19.0,379,519,73.0,9980,6079,69,70,98.6,217,219,99.1,92,228,40.4,0,0.0,0.0,0,7,0,0,0
