Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
177,Fabián Balbuena,PRY,DF,West Ham United,Premier League,28,1991,13.3,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Keita Baldé,SEN,FW,UC Sampdoria,Serie A,25,1995,13.3,44,3.31,23,0,5,7,7,2,5,0.38,2,0,0,1,2,0
179,George Baldock,ENG,DF,Sheffield United,Premier League,27,1993,31.0,32,1.03,27,0,1,3,0,1,2,0.06,1,0,0,1,0,0
180,Gareth Bale,WAL,FW,Tottenham Hotspur,Premier League,31,1989,10.2,45,4.40,24,7,8,3,2,1,5,0.49,2,1,0,2,0,0
181,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,32,1988,18.8,13,0.69,10,1,0,0,1,1,2,0.11,2,0,0,0,0,0
182,Leonardo Balerdi,ARG,DF,Olympique Marseille,Ligue 1,21,1999,18.2,7,0.39,4,1,0,0,0,2,0,0.00,0,0,0,0,0,0
183,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,23,1997,7.4,13,1.77,12,0,0,0,1,0,4,0.54,3,0,0,0,1,0
184,Botond Balogh,HUN,DF,Parma Calcio 1913,Serie A,18,2002,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
185,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,30,1990,15.0,21,1.40,18,1,1,0,0,1,0,0.00,0,0,0,0,0,0
186,Jonathan Bamba,FRA,MF,LOSC Lille,Ligue 1,24,1996,33.2,120,3.62,77,22,7,4,8,2,16,0.48,11,2,1,1,1,0
187,Robson Bambu,BRA,DF,OGC Nice,Ligue 1,22,1997,11.6,2,0.17,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
188,Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,60,1.77,41,0,5,6,6,2,17,0.50,9,0,2,2,4,0
189,Mattia Bani,ITA,DF,Genoa CFC,Serie A,26,1993,10.2,3,0.29,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
190,Mattia Bani,ITA,DF,Parma Calcio 1913,Serie A,26,1993,12.7,5,0.39,4,0,0,1,0,0,1,0.08,0,0,0,1,0,0
191,Simon Banza,FRA,FW,RC Lens,Ligue 1,23,1996,15.2,29,1.90,20,0,1,4,3,1,5,0.33,4,0,0,0,1,0
192,Antonin Barak,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,55,1.79,47,0,4,1,2,1,7,0.23,6,0,1,0,0,0
193,Federico Barba,ITA,DF,Benevento Calcio,Serie A,26,1993,29.5,25,0.85,24,0,0,1,0,0,2,0.07,2,0,0,0,0,0
194,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,24,1996,2.8,2,0.72,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
195,Sergio Barcia,ESP,DF,Granada CF,La Liga,19,2000,1.0,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
196,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,19,2000,4.8,9,1.87,8,0,0,0,1,0,1,0.21,0,0,0,0,1,0
197,Enis Bardhi,MKD,MF,Levante UD,La Liga,25,1995,18.7,51,2.73,37,7,5,1,1,0,6,0.32,5,1,0,0,0,0
198,Phil Bardsley,SCO,DF,Burnley FC,Premier League,35,1985,3.0,3,0.99,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
199,Nicolò Barella,ITA,MF,Inter Milan,Serie A,23,1997,32.2,93,2.89,83,1,3,3,2,1,12,0.37,11,0,0,1,0,0
200,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,31,1989,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
201,Kike Barja,ESP,MF,CA Osasuna,La Liga,23,1997,15.9,34,2.14,25,1,4,3,1,0,4,0.25,3,0,0,0,1,0
202,Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,75,4.41,43,20,9,1,2,0,5,0.29,3,1,0,0,1,0
203,Ross Barkley,ENG,MF,Chelsea FC,Premier League,26,1993,0.5,3,6.43,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
204,Aymen Barkok,MAR,FW,Eintracht Frankfurt,Bundesliga,22,1998,10.9,39,3.59,26,8,2,0,2,1,6,0.55,4,1,1,0,0,0
205,Ashley Barnes,ENG,FW,Burnley FC,Premier League,30,1989,14.8,36,2.43,25,0,0,5,4,2,2,0.14,0,0,0,1,1,0
206,Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,68,3.15,44,0,8,7,8,1,8,0.37,5,0,2,0,1,0
207,Marc Baró,ESP,DF,Cádiz CF,La Liga,20,1999,1.0,3,3.00,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0
208,Antonio Barragán,ESP,DF,Elche CF,La Liga,33,1987,24.8,21,0.85,15,2,1,1,2,0,6,0.24,3,1,1,0,1,0
209,Antonio Barreca,ITA,DF,ACF Fiorentina,Serie A,25,1995,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
210,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,20,2000,25.6,31,1.21,25,1,2,0,3,0,2,0.08,2,0,0,0,0,0
211,Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,31,2.13,25,0,2,2,1,1,4,0.28,4,0,0,0,0,0
212,Jacob Barrett Laursen,DNK,DF,Arminia Bielefeld,Bundesliga,25,1994,12.3,7,0.57,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0
213,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,21,1998,32.5,106,3.27,74,13,8,9,2,0,11,0.34,8,2,0,1,0,0
214,Kyle Bartley,ENG,DF,West Bromwich Albion,Premier League,29,1991,28.7,9,0.31,7,0,0,2,0,0,1,0.03,1,0,0,0,0,0
215,Paolo Bartolomei,ITA,MF,Spezia Calcio,Serie A,30,1989,3.6,7,1.97,6,1,0,0,0,0,2,0.56,2,0,0,0,0,0
216,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,29,1991,18.8,7,0.37,6,0,0,0,0,1,1,0.05,1,0,0,0,0,0
217,Daniele Baselli,ITA,MF,Torino FC,Serie A,28,1992,4.4,13,2.95,8,4,0,0,0,1,1,0.23,1,0,0,0,0,0
218,Chris Basham,ENG,DF,Sheffield United,Premier League,32,1988,28.6,22,0.77,18,0,2,0,2,0,1,0.03,1,0,0,0,0,0
219,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,23,1996,28.9,52,1.80,28,8,4,2,5,5,3,0.10,0,1,2,0,0,0
220,Álvaro Bastida,ESP,MF,Cádiz CF,La Liga,16,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,21,1999,32.5,31,0.95,26,0,0,2,2,1,4,0.12,4,0,0,0,0,0
222,Simone Bastoni,ITA,DF,Spezia Calcio,Serie A,23,1996,16.9,46,2.72,28,12,5,1,0,0,8,0.47,4,3,1,0,0,0
223,Bastos,AGO,DF,SS Lazio,Serie A,29,1991,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
224,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,20,2.47,13,1,4,0,2,0,2,0.25,1,0,0,0,1,0
225,Rodrigo Battaglia,ARG,MF,Deportivo Alavés,La Liga,29,1991,27.7,18,0.65,10,0,0,4,2,2,1,0.04,1,0,0,0,0,0
226,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,28,1992,3.9,13,3.30,9,3,1,0,0,0,0,0.00,0,0,0,0,0,0
227,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,30,1990,31.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
228,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,32,1988,11.9,23,1.93,18,0,0,1,4,0,2,0.17,1,0,0,1,0,0
229,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,20,1999,26.3,79,3.00,51,2,3,5,14,4,11,0.42,7,0,1,0,3,0
230,Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,9,2.19,7,0,0,2,0,0,1,0.24,1,0,0,0,0,0
231,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,32,1988,29.0,15,0.52,12,1,0,1,0,1,3,0.10,3,0,0,0,0,0
232,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,23,1996,0.4,1,2.50,1,0,0,0,0,0,1,2.50,1,0,0,0,0,0
233,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,26,1994,24.4,71,2.90,56,0,8,3,3,1,14,0.57,8,0,3,2,1,0
234,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,24,1996,30.9,19,0.62,15,0,0,1,1,2,0,0.00,0,0,0,0,0,0
235,Sheraldo Becker,SUR,FW,1.FC Union Berlin,Bundesliga,25,1995,12.3,37,3.01,28,0,3,3,3,0,9,0.73,7,0,1,0,1,0
236,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,23,1997,18.2,9,0.49,6,1,0,0,2,0,3,0.16,2,1,0,0,0,0
237,Jan Bednarek,POL,DF,Southampton FC,Premier League,24,1996,34.4,14,0.41,12,1,0,1,0,0,2,0.06,2,0,0,0,0,0
238,Donny van de Beek,NLD,MF,Manchester United,Premier League,23,1997,5.8,12,2.06,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0
239,Valon Behrami,CHE,MF,Genoa CFC,Serie A,35,1985,9.9,7,0.71,6,0,0,0,1,0,1,0.10,0,0,0,0,1,0
240,Brian Behrendt,DEU,DF,Arminia Bielefeld,Bundesliga,28,1991,0.9,2,2.28,0,1,1,0,0,0,0,0.00,0,0,0,0,0,0
241,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
242,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,28,1992,6.6,19,2.87,14,0,0,2,3,0,1,0.15,1,0,0,0,0,0
243,Erwan Belhadji,FRA,MF,Dijon FCO,Ligue 1,19,2001,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,26,1994,30.3,34,1.12,28,1,2,1,2,0,2,0.07,1,0,0,0,1,0
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,28,1991,14.1,6,0.43,4,1,0,0,0,1,2,0.14,1,1,0,0,0,0
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,30,1990,8.9,30,3.38,20,0,8,2,0,0,1,0.11,0,0,0,1,0,0
247,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1998,23.2,44,1.90,23,3,6,4,5,3,8,0.35,4,0,0,1,3,0
248,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,25,1995,23.2,41,1.77,37,1,0,2,1,0,7,0.30,6,0,0,0,1,0
249,Jude Bellingham,ENG,MF,Borussia Dortmund,Bundesliga,17,2003,18.9,41,2.17,34,0,1,1,3,2,7,0.37,7,0,0,0,0,0
250,Andrea Belotti,ITA,FW,Torino FC,Serie A,26,1993,32.1,111,3.46,52,1,13,11,28,6,17,0.53,6,0,1,3,6,1
251,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,21,1999,15.5,23,1.48,19,1,2,1,0,0,1,0.06,1,0,0,0,0,0
252,Sami Ben Amar,MAR,MF,Nîmes Olympique,Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
253,Hatem Ben Arfa,FRA,MF,FC Girondins Bordeaux,Ligue 1,33,1987,18.9,68,3.59,31,17,12,4,3,1,8,0.42,2,3,2,0,1,0
254,Salim Ben Seghir,FRA,DF,OGC Nice,Ligue 1,17,2003,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,29,1990,29.0,83,2.87,60,0,8,8,6,1,15,0.52,11,0,0,3,1,0
256,Ahmad Benali,LBY,MF,FC Crotone,Serie A,28,1992,13.5,29,2.15,22,4,2,0,1,0,1,0.07,1,0,0,0,0,0
257,Samy Benchamma,FRA,MF,Montpellier HSC,Ligue 1,20,2000,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
258,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,10.4,17,1.63,16,0,1,0,0,0,3,0.29,3,0,0,0,0,0
259,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,13.0,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0
260,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,30,1990,17.5,30,1.71,19,0,3,2,3,3,8,0.46,6,0,0,0,1,1
261,Lászlo Bénes,SVK,MF,FC Augsburg,Bundesliga,22,1997,7.3,23,3.14,10,7,1,1,4,0,1,0.14,0,1,0,0,0,0
262,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,22,1997,1.7,6,3.60,1,4,0,0,1,0,2,1.20,0,1,0,0,1,0
263,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,27,1993,38.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,28,1992,29.5,31,1.05,23,7,0,1,0,0,0,0.00,0,0,0,0,0,0
265,Sergio Benito,ESP,FW,Real Valladolid CF,La Liga,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Bilal Benkhedim,FRA,FW,AS Saint-Étienne,Ligue 1,19,2001,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Djamel Eddine Benlamri,DZA,DF,Olympique Lyon,Ligue 1,30,1989,1.7,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
268,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,22,1997,14.7,26,1.76,17,2,1,2,3,1,6,0.41,5,0,0,0,1,0
269,Saïd Benrahma,DZA,FW,West Ham United,Premier League,24,1995,15.5,55,3.56,49,0,3,1,1,1,9,0.58,9,0,0,0,0,0
270,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,21,1999,13.8,49,3.56,23,17,2,0,6,1,2,0.15,1,0,0,0,1,0
271,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,25,1995,20.1,20,0.99,15,0,2,1,1,1,4,0.20,1,0,1,1,1,0
272,Josh Benson,ENG,MF,Burnley FC,Premier League,20,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
273,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,25,1994,6.1,4,0.66,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,23,1997,25.8,66,2.56,50,9,0,1,1,5,13,0.50,11,0,0,0,0,2
275,Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,38,1.88,29,0,3,2,2,2,5,0.25,2,0,1,0,1,1
276,Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,100,3.11,77,0,10,10,2,1,18,0.56,15,0,2,1,0,0
277,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,25,1994,4.5,14,3.10,10,3,1,0,0,0,0,0.00,0,0,0,0,0,0
278,Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,1,3.21,0,1,0,0,0,0,1,3.21,0,1,0,0,0,0
279,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,25,1994,27.5,129,4.69,85,14,8,10,7,5,17,0.62,10,2,0,3,1,1
280,Gaetano Berardi,CHE,DF,Leeds United,Premier League,31,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
281,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,30,1990,18.7,42,2.25,35,1,2,0,3,1,6,0.32,5,0,0,0,1,0
282,Álex Berenguer,ESP,MF,Torino FC,Serie A,25,1995,1.5,2,1.37,1,0,1,0,0,0,1,0.69,1,0,0,0,0,0
283,Álex Berenguer,ESP,MF,Athletic Bilbao,La Liga,25,1995,25.3,80,3.16,53,14,5,1,5,2,13,0.51,8,1,1,0,1,2
284,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,28,1992,29.0,24,0.83,20,1,2,0,1,0,0,0.00,0,0,0,0,0,0
285,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,29,1990,15.1,27,1.78,22,1,0,1,2,1,0,0.00,0,0,0,0,0,0
286,Sander Berge,NOR,MF,Sheffield United,Premier League,22,1998,12.4,24,1.93,20,0,2,1,0,1,1,0.08,0,0,0,1,0,0
287,Steven Bergwijn,NLD,FW,Tottenham Hotspur,Premier League,22,1997,13.4,33,2.46,24,1,0,2,5,1,6,0.45,3,0,0,1,1,1
288,Valon Berisha,XXK,MF,Stade Reims,Ligue 1,27,1993,18.3,51,2.79,44,7,0,0,0,0,6,0.33,4,2,0,0,0,0
289,Bernard,BRA,MF,Everton FC,Premier League,27,1992,5.1,17,3.36,15,0,1,0,1,0,1,0.20,1,0,0,0,0,0
290,Federico Bernardeschi,ITA,DF,Juventus FC,Serie A,26,1994,10.8,40,3.70,21,14,2,0,3,0,5,0.46,5,0,0,0,0,0
291,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,25,1995,2.3,4,1.75,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
292,Paul Bernardoni,FRA,GK,SCO Angers,Ligue 1,23,1997,38.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,27,1993,2.2,3,1.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
294,Dimitry Bertaud,FRA,GK,Montpellier HSC,Ligue 1,22,1998,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
295,Marco Bertini,ITA,MF,SS Lazio,Serie A,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,30,1989,28.9,33,1.14,21,10,0,0,1,1,3,0.10,2,0,0,0,0,1
297,Daniel Bessa,ITA,MF,Hellas Verona,Serie A,27,1993,6.8,20,2.93,16,1,1,1,0,1,3,0.44,3,0,0,0,0,0
298,Loïc Bessile,TGO,DF,FC Girondins Bordeaux,Ligue 1,21,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
299,Jordan Beyer,DEU,DF,Borussia Mönchengladbach,Bundesliga,20,2000,2.1,2,0.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,Bartosz Bialek,POL,FW,VfL Wolfsburg,Bundesliga,18,2001,3.0,10,3.33,10,0,0,0,0,0,2,0.67,2,0,0,0,0,0
301,Giulian Biancone,FRA,DF,AS Monaco,Ligue 1,20,2000,1.0,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
302,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,30,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Pedro Bigas,ESP,DF,SD Eibar,La Liga,29,1990,17.0,8,0.47,5,1,1,0,0,1,1,0.06,1,0,0,0,0,0
304,El Bilal Touré,MLI,FW,Stade Reims,Ligue 1,18,2001,13.8,16,1.16,12,0,1,1,1,1,3,0.22,2,0,0,0,0,1
305,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,27,1992,31.1,79,2.54,43,32,1,1,2,0,7,0.22,6,1,0,0,0,0
306,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,26,1994,10.2,3,0.30,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
307,Yves Bissouma,MLI,MF,Brighton & Hove Albion,Premier League,23,1996,34.6,52,1.50,42,0,1,2,3,4,2,0.06,2,0,0,0,0,0
308,Leonardo Bittencourt,DEU,MF,SV Werder Bremen,Bundesliga,26,1993,16.8,45,2.68,26,10,4,1,2,2,4,0.24,1,1,0,0,1,1
309,Antonio Blanco,ESP,MF,Real Madrid,La Liga,20,2000,2.4,5,2.05,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Álex Blanco,ESP,MF,Valencia CF,La Liga,21,1998,6.4,11,1.71,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
311,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,25,1995,18.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
312,Ludovic Blas,FRA,MF,FC Nantes,Ligue 1,22,1997,31.0,75,2.42,49,4,13,5,3,1,10,0.32,6,0,3,0,1,0
313,Álex Blesa,ESP,MF,Levante UD,La Liga,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
314,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,31,1988,26.3,15,0.57,14,0,0,0,0,1,3,0.11,3,0,0,0,0,0
315,Antonin Bobichon,FRA,MF,SCO Angers,Ligue 1,24,1995,10.1,39,3.85,25,5,2,2,4,1,3,0.30,2,0,0,1,0,0
316,Yann Bodiger,FRA,MF,Cádiz CF,La Liga,25,1995,2.8,6,2.15,2,0,0,0,2,2,0,0.00,0,0,0,0,0,0
317,Jean-Paul Boëtius,NLD,MF,1.FSV Mainz 05,Bundesliga,26,1994,22.9,60,2.62,48,1,4,2,4,1,7,0.31,6,0,0,1,0,0
318,Sacha Boey,FRA,DF,Dijon FCO,Ligue 1,19,2000,20.7,32,1.55,25,0,3,2,2,0,1,0.05,1,0,0,0,0,0
319,Sacha Boey,FRA,DF,Stade Rennais FC,Ligue 1,19,2000,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Jérémie Boga,CIV,FW,US Sassuolo,Serie A,23,1997,19.8,43,2.17,27,2,10,1,3,0,7,0.35,4,0,2,0,1,0
321,Melayro Bogarde,NLD,DF,TSG 1899 Hoffenheim,Bundesliga,18,2002,3.1,8,2.60,6,0,0,0,2,0,1,0.32,1,0,0,0,0,0
322,Jayden Bogle,ENG,DF,Sheffield United,Premier League,20,2000,12.3,11,0.89,6,1,3,0,1,0,1,0.08,0,0,1,0,0,0
323,Quentin Boisgard,FRA,MF,FC Lorient,Ligue 1,23,1997,14.6,48,3.29,26,13,0,3,5,1,6,0.41,6,0,0,0,0,0
324,Willy Boly,CIV,DF,Wolverhampton Wanderers,Premier League,29,1991,20.9,11,0.53,9,0,0,2,0,0,1,0.05,1,0,0,0,0,0
325,Giacomo Bonaventura,ITA,MF,ACF Fiorentina,Serie A,30,1989,25.1,56,2.23,39,4,4,4,4,1,7,0.28,5,0,0,1,1,0
326,Federico Bonazzoli,ITA,FW,Torino FC,Serie A,23,1997,6.3,14,2.23,9,0,1,1,2,1,5,0.80,4,0,0,0,0,1
327,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,23,1997,1.5,2,1.37,2,0,0,0,0,0,1,0.69,1,0,0,0,0,0
328,Kevin Bonifazi,ITA,DF,Udinese Calcio,Serie A,24,1996,27.4,7,0.26,5,2,0,0,0,0,1,0.04,1,0,0,0,0,0
329,Leonardo Bonucci,ITA,DF,Juventus FC,Serie A,33,1987,22.5,9,0.40,8,1,0,0,0,0,1,0.04,1,0,0,0,0,0
330,Elias Bördner,DEU,GK,Eintracht Frankfurt,Bundesliga,18,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Dennis Borkowski,DEU,MF,RB Leipzig,Bundesliga,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
332,Sebastiaan Bornauw,BEL,DF,1. FC Köln,Bundesliga,21,1999,23.1,2,0.09,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0
333,Sven Botman,NLD,DF,LOSC Lille,Ligue 1,20,2000,36.8,13,0.35,12,0,0,0,1,0,1,0.03,1,0,0,0,0,0
334,Denis Bouanga,GAB,MF,AS Saint-Étienne,Ligue 1,25,1994,30.2,83,2.75,42,2,21,8,5,5,13,0.43,8,0,2,1,1,1
335,Hicham Boudaoui,DZA,MF,OGC Nice,Ligue 1,20,1999,19.3,16,0.83,11,0,3,0,1,1,4,0.21,2,0,1,0,1,0
336,Ryad Boudebouz,DZA,MF,AS Saint-Étienne,Ligue 1,30,1990,7.2,43,5.94,23,11,5,1,2,1,1,0.14,0,1,0,0,0,0
337,Sofiane Boufal,MAR,FW,SCO Angers,Ligue 1,26,1993,8.1,18,2.21,10,0,3,0,4,1,2,0.25,0,0,0,0,2,0
338,Nassim Boujellab,MAR,MF,FC Schalke 04,Bundesliga,21,1999,6.7,14,2.08,9,0,0,2,3,0,0,0.00,0,0,0,0,0,0
339,Farid Boulaya,DZA,MF,FC Metz,Ligue 1,27,1993,31.3,148,4.73,78,37,9,6,17,1,13,0.42,7,2,0,2,2,0
340,Bono,MAR,GK,Sevilla FC,La Liga,29,1991,33.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Ismaël Boura,FRA,DF,RC Lens,Ligue 1,19,2000,9.1,9,0.99,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0
342,Mehdi Bourabia,MAR,MF,US Sassuolo,Serie A,28,1991,5.9,7,1.19,5,0,2,0,0,0,1,0.17,1,0,0,0,0,0
343,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,26,1994,28.4,107,3.77,52,47,1,6,0,1,11,0.39,5,6,0,0,0,0
344,Edoardo Bove,ITA,MF,AS Roma,Serie A,18,2002,0.1,2,16.36,2,0,0,0,0,0,1,8.18,1,0,0,0,0,0
345,Jarrod Bowen,ENG,FW,West Ham United,Premier League,23,1996,28.5,78,2.74,44,11,4,10,8,1,11,0.39,6,3,0,2,0,0
346,Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,29,1990,17.2,8,0.47,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
347,John Boye,GHA,DF,FC Metz,Ligue 1,33,1987,33.8,13,0.38,10,0,0,2,0,1,3,0.09,3,0,0,0,0,0
348,Lucas Boyé,ARG,FW,Elche CF,La Liga,24,1996,29.9,39,1.30,24,0,5,2,6,2,4,0.13,3,0,1,0,0,0
349,Can Bozdogan,DEU,MF,FC Schalke 04,Bundesliga,19,2001,7.2,9,1.24,7,1,1,0,0,0,3,0.41,2,0,1,0,0,0
350,Umut Bozok,TUR,FW,FC Lorient,Ligue 1,23,1996,0.7,4,5.90,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
351,Jayden Braaf,NLD,FW,Udinese Calcio,Serie A,17,2002,1.3,3,2.33,2,0,1,0,0,0,1,0.78,0,0,1,0,0,0
352,Domagoj Bradaric,HRV,DF,LOSC Lille,Ligue 1,20,1999,14.0,23,1.64,22,1,0,0,0,0,5,0.36,5,0,0,0,0,0
353,Robbie Brady,IRL,MF,Burnley FC,Premier League,28,1992,11.7,17,1.45,12,2,0,2,0,1,1,0.09,0,1,0,0,0,0
