Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
185,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,30,1990,15.0,2,0,0,14,7,0,37,18,17,0,1,0,120,10,11,47.6
186,Jonathan Bamba,FRA,MF,LOSC Lille,Ligue 1,24,1996,33.2,2,0,0,28,67,3,62,28,32,1,0,0,269,15,35,30.0
187,Robson Bambu,BRA,DF,OGC Nice,Ligue 1,22,1997,11.6,3,1,0,20,10,1,0,12,13,0,0,0,114,16,23,41.0
188,Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,3,0,0,36,23,18,5,13,18,3,0,0,93,54,81,40.0
189,Mattia Bani,ITA,DF,Genoa CFC,Serie A,26,1993,10.2,4,0,0,13,8,1,0,18,8,0,0,0,115,40,25,61.5
190,Mattia Bani,ITA,DF,Parma Calcio 1913,Serie A,26,1993,12.7,6,0,0,16,8,0,3,24,11,0,0,0,73,42,21,66.7
191,Simon Banza,FRA,FW,RC Lens,Ligue 1,23,1996,15.2,6,1,1,29,33,9,11,5,10,1,0,0,54,51,61,45.5
192,Antonin Barak,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,5,1,0,59,17,4,17,18,29,0,1,0,275,70,94,42.7
193,Federico Barba,ITA,DF,Benevento Calcio,Serie A,26,1993,29.5,8,0,0,26,10,1,30,57,20,0,0,1,236,37,34,52.1
194,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,24,1996,2.8,2,0,0,3,5,0,0,1,3,0,0,0,34,5,2,71.4
195,Sergio Barcia,ESP,DF,Granada CF,La Liga,19,2000,1.0,1,0,0,2,1,0,1,1,0,1,0,0,14,4,0,100.0
196,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,19,2000,4.8,0,1,0,8,6,0,14,6,11,1,0,0,69,14,12,53.8
197,Enis Bardhi,MKD,MF,Levante UD,La Liga,25,1995,18.7,4,0,0,27,24,4,35,32,22,0,0,0,150,5,26,16.1
198,Phil Bardsley,SCO,DF,Burnley FC,Premier League,35,1985,3.0,2,0,0,8,4,0,7,3,4,0,0,0,39,5,5,50.0
199,Nicolò Barella,ITA,MF,Inter Milan,Serie A,23,1997,32.2,5,0,0,44,53,2,50,32,41,0,1,0,313,33,24,57.9
200,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,31,1989,0.3,0,0,0,0,1,0,1,1,1,0,0,0,2,1,1,50.0
201,Kike Barja,ESP,MF,CA Osasuna,La Liga,23,1997,15.9,2,0,0,15,23,1,53,23,8,1,0,0,111,25,20,55.6
202,Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,0,0,0,12,17,5,20,5,2,1,0,0,144,25,25,50.0
203,Ross Barkley,ENG,MF,Chelsea FC,Premier League,26,1993,0.5,0,0,0,2,2,1,0,0,0,0,0,0,8,3,1,75.0
204,Aymen Barkok,MAR,FW,Eintracht Frankfurt,Bundesliga,22,1998,10.9,5,0,0,23,7,1,17,14,18,0,1,0,93,16,26,38.1
205,Ashley Barnes,ENG,FW,Burnley FC,Premier League,30,1989,14.8,4,0,0,45,49,17,6,5,6,1,0,0,75,55,98,35.9
206,Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,0,0,0,16,33,1,18,16,14,0,0,0,134,22,32,40.7
207,Marc Baró,ESP,DF,Cádiz CF,La Liga,20,1999,1.0,0,0,0,1,3,0,2,3,1,0,0,0,5,0,0,
208,Antonio Barragán,ESP,DF,Elche CF,La Liga,33,1987,24.8,8,0,0,35,26,2,35,30,14,1,1,0,149,30,22,57.7
209,Antonio Barreca,ITA,DF,ACF Fiorentina,Serie A,25,1995,0.9,0,0,0,1,0,1,4,0,0,0,1,0,7,1,6,14.3
210,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,20,2000,25.6,5,0,0,66,48,0,6,50,39,0,2,0,297,56,55,50.5
211,Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,7,0,0,41,20,4,28,12,20,0,0,0,102,6,29,17.1
212,Jacob Barrett Laursen,DNK,DF,Arminia Bielefeld,Bundesliga,25,1994,12.3,1,0,0,12,12,0,16,23,13,0,0,0,111,13,23,36.1
213,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,21,1998,32.5,0,0,0,19,32,12,68,14,8,0,0,0,146,28,77,26.7
214,Kyle Bartley,ENG,DF,West Bromwich Albion,Premier League,29,1991,28.7,4,0,0,29,8,5,4,31,18,0,1,0,260,111,55,66.9
215,Paolo Bartolomei,ITA,MF,Spezia Calcio,Serie A,30,1989,3.6,1,0,0,4,1,0,9,0,2,0,1,0,18,1,2,33.3
216,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,29,1991,18.8,3,0,0,29,15,2,4,24,10,0,4,0,178,53,32,62.4
217,Daniele Baselli,ITA,MF,Torino FC,Serie A,28,1992,4.4,2,0,0,6,10,0,2,6,10,0,0,0,50,11,9,55.0
218,Chris Basham,ENG,DF,Sheffield United,Premier League,32,1988,28.6,5,0,0,25,28,6,24,45,46,1,1,0,295,77,63,55.0
219,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,23,1996,28.9,7,0,0,42,30,2,32,23,22,0,0,0,194,27,31,46.6
220,Álvaro Bastida,ESP,MF,Cádiz CF,La Liga,16,2004,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
221,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,21,1999,32.5,6,0,0,39,28,0,16,37,26,0,0,0,257,60,34,63.8
222,Simone Bastoni,ITA,DF,Spezia Calcio,Serie A,23,1996,16.9,7,0,0,35,27,2,45,22,29,0,1,0,164,24,29,45.3
223,Bastos,AGO,DF,SS Lazio,Serie A,29,1991,0.7,0,0,0,1,4,0,0,0,2,0,0,0,8,1,0,100.0
224,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,0,0,0,11,5,11,7,2,3,1,0,0,34,11,23,32.4
225,Rodrigo Battaglia,ARG,MF,Deportivo Alavés,La Liga,29,1991,27.7,10,1,0,35,30,1,6,18,32,0,0,0,259,45,24,65.2
226,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,28,1992,3.9,0,0,0,1,2,0,7,3,3,0,0,0,36,1,3,25.0
227,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,30,1990,31.0,1,0,0,0,8,0,0,0,0,0,0,0,215,0,1,0.0
228,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,32,1988,11.9,1,0,0,11,14,0,2,17,28,0,0,0,130,25,13,65.8
229,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,20,1999,26.3,6,0,0,69,53,1,18,19,38,2,0,0,205,57,93,38.0
230,Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,3,0,0,11,6,2,3,2,5,0,0,0,18,22,26,45.8
231,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,32,1988,29.0,5,1,1,22,16,1,2,37,24,0,0,0,248,72,49,59.5
232,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,23,1996,0.4,1,0,0,2,1,1,0,2,1,0,0,0,6,3,2,60.0
233,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,26,1994,24.4,3,0,0,26,32,4,43,13,20,1,0,0,121,62,89,41.1
234,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,24,1996,30.9,5,0,0,50,47,0,9,47,37,0,1,0,234,69,37,65.1
235,Sheraldo Becker,SUR,FW,1.FC Union Berlin,Bundesliga,25,1995,12.3,2,0,0,21,14,6,53,5,7,0,0,0,109,8,26,23.5
236,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,23,1997,18.2,1,0,0,9,9,0,20,33,19,0,0,0,145,26,23,53.1
237,Jan Bednarek,POL,DF,Southampton FC,Premier League,24,1996,34.4,5,1,0,30,13,0,0,78,28,0,0,1,410,110,51,68.3
238,Donny van de Beek,NLD,MF,Manchester United,Premier League,23,1997,5.8,1,0,0,5,6,0,4,7,9,1,0,0,44,3,4,42.9
239,Valon Behrami,CHE,MF,Genoa CFC,Serie A,35,1985,9.9,3,1,1,28,21,0,2,6,14,1,0,0,76,15,19,44.1
240,Brian Behrendt,DEU,DF,Arminia Bielefeld,Bundesliga,28,1991,0.9,0,0,0,1,0,0,1,0,1,0,0,0,10,2,3,40.0
241,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
242,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,28,1992,6.6,0,0,0,12,9,5,4,0,2,0,0,0,29,8,9,47.1
243,Erwan Belhadji,FRA,MF,Dijon FCO,Ligue 1,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
244,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,26,1994,30.3,7,1,0,39,32,0,13,37,50,0,1,0,273,26,39,40.0
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,28,1991,14.1,6,0,0,27,8,2,2,38,17,0,0,0,170,81,29,73.6
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,30,1990,8.9,2,0,0,23,7,9,51,13,12,0,0,0,72,2,5,28.6
247,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,22,1998,23.2,3,0,0,33,48,0,33,18,43,3,0,0,184,24,43,35.8
248,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,25,1995,23.2,8,0,0,21,7,1,51,13,18,1,0,0,208,32,35,47.8
249,Jude Bellingham,ENG,MF,Borussia Dortmund,Bundesliga,17,2003,18.9,6,1,1,40,52,1,21,21,37,0,1,0,168,28,25,52.8
250,Andrea Belotti,ITA,FW,Torino FC,Serie A,26,1993,32.1,4,0,0,58,134,21,22,8,26,3,1,0,142,79,122,39.3
251,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,21,1999,15.5,3,0,0,16,10,0,4,17,21,0,0,0,151,8,24,25.0
252,Sami Ben Amar,MAR,MF,Nîmes Olympique,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
253,Hatem Ben Arfa,FRA,MF,FC Girondins Bordeaux,Ligue 1,33,1987,18.9,2,0,0,21,35,5,37,5,11,1,0,0,76,4,7,36.4
254,Salim Ben Seghir,FRA,DF,OGC Nice,Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
255,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,29,1990,29.0,3,0,0,12,39,18,22,10,14,2,0,0,135,37,92,28.7
256,Ahmad Benali,LBY,MF,FC Crotone,Serie A,28,1992,13.5,2,0,0,12,16,1,16,10,22,0,0,0,126,11,6,64.7
257,Samy Benchamma,FRA,MF,Montpellier HSC,Ligue 1,20,2000,0.5,1,0,0,3,1,0,0,0,1,0,0,0,7,0,0,
258,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,10.4,2,0,0,11,14,1,9,8,13,0,0,0,118,15,15,50.0
259,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,31,1989,13.0,1,0,0,11,6,1,4,14,12,0,0,0,153,36,28,56.3
260,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,30,1990,17.5,3,2,1,18,19,13,15,3,2,0,0,0,61,24,60,28.6
261,Lászlo Bénes,SVK,MF,FC Augsburg,Bundesliga,22,1997,7.3,3,0,0,12,17,0,10,9,5,0,0,0,60,12,14,46.2
262,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,22,1997,1.7,0,0,0,0,5,0,2,4,2,0,0,0,15,0,4,0.0
263,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,27,1993,38.0,3,0,0,0,3,0,0,0,0,0,0,0,150,0,0,
264,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,28,1992,29.5,7,1,0,40,17,2,33,40,33,0,1,0,232,46,31,59.7
265,Sergio Benito,ESP,FW,Real Valladolid CF,La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,Bilal Benkhedim,FRA,FW,AS Saint-Étienne,Ligue 1,19,2001,0.8,0,0,0,1,1,0,4,0,0,0,0,0,10,0,2,0.0
267,Djamel Eddine Benlamri,DZA,DF,Olympique Lyon,Ligue 1,30,1989,1.7,0,0,0,2,7,0,0,6,4,0,0,0,14,2,1,66.7
268,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,22,1997,14.7,4,0,0,20,30,0,7,22,24,1,1,0,177,15,22,40.5
269,Saïd Benrahma,DZA,FW,West Ham United,Premier League,24,1995,15.5,0,0,0,14,15,2,39,13,21,0,1,0,124,3,15,16.7
270,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,21,1999,13.8,2,0,0,8,25,0,32,6,8,0,0,0,109,5,25,16.7
271,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,25,1995,20.1,7,0,0,35,30,2,14,63,25,0,2,0,176,50,30,62.5
272,Josh Benson,ENG,MF,Burnley FC,Premier League,20,1999,2.9,0,0,0,4,1,0,4,1,5,0,1,0,24,1,4,20.0
273,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,25,1994,6.1,2,0,0,11,4,0,1,3,6,0,0,0,53,6,6,50.0
274,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,23,1997,25.8,8,1,1,45,28,2,8,48,45,0,0,0,297,31,26,54.4
275,Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,3,1,1,35,20,15,6,5,9,0,0,0,79,212,150,58.6
276,Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,2,0,0,18,25,24,26,14,7,0,0,0,114,25,31,44.6
277,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,25,1994,4.5,1,0,0,8,9,0,7,8,5,0,0,0,32,3,7,30.0
278,Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,25,1994,27.5,4,0,0,43,59,3,64,35,23,1,0,0,173,11,30,26.8
280,Gaetano Berardi,CHE,DF,Leeds United,Premier League,31,1988,1.3,0,0,0,1,0,0,1,2,2,0,0,0,6,3,4,42.9
281,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,30,1990,18.7,3,0,0,18,30,1,64,16,23,1,0,0,176,23,14,62.2
282,Álex Berenguer,ESP,MF,Torino FC,Serie A,25,1995,1.5,0,0,0,2,3,1,2,0,0,0,0,0,9,1,2,33.3
283,Álex Berenguer,ESP,MF,Athletic Bilbao,La Liga,25,1995,25.3,4,0,0,49,46,18,63,24,31,1,0,0,154,25,35,41.7
284,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,28,1992,29.0,2,0,0,28,28,0,29,34,46,0,0,0,285,36,32,52.9
285,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,29,1990,15.1,2,0,0,11,16,2,24,17,14,0,0,0,108,19,31,38.0
286,Sander Berge,NOR,MF,Sheffield United,Premier League,22,1998,12.4,4,0,0,14,4,2,18,3,16,0,0,0,101,16,15,51.6
287,Steven Bergwijn,NLD,FW,Tottenham Hotspur,Premier League,22,1997,13.4,3,0,0,20,16,1,12,12,10,1,0,0,80,2,16,11.1
288,Valon Berisha,XXK,MF,Stade Reims,Ligue 1,27,1993,18.3,2,0,0,16,16,1,20,17,27,0,0,0,145,14,13,51.9
289,Bernard,BRA,MF,Everton FC,Premier League,27,1992,5.1,2,0,0,6,7,0,9,7,4,0,0,0,59,0,0,
290,Federico Bernardeschi,ITA,DF,Juventus FC,Serie A,26,1994,10.8,3,0,0,13,18,2,42,13,5,0,0,0,77,8,8,50.0
291,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,25,1995,2.3,0,0,0,1,1,0,4,0,5,0,0,0,12,5,6,45.5
292,Paul Bernardoni,FRA,GK,SCO Angers,Ligue 1,23,1997,38.0,1,0,0,2,11,0,0,0,1,0,2,0,167,0,0,
293,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,27,1993,2.2,2,0,0,6,1,0,1,1,2,0,0,0,11,0,5,0.0
294,Dimitry Bertaud,FRA,GK,Montpellier HSC,Ligue 1,22,1998,8.3,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,
295,Marco Bertini,ITA,MF,SS Lazio,Serie A,17,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
296,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,30,1989,28.9,5,0,0,29,35,3,57,31,43,0,1,0,210,34,54,38.6
297,Daniel Bessa,ITA,MF,Hellas Verona,Serie A,27,1993,6.8,1,0,0,16,6,3,11,4,12,0,0,0,36,3,19,13.6
298,Loïc Bessile,TGO,DF,FC Girondins Bordeaux,Ligue 1,21,1999,1.0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0.0
299,Jordan Beyer,DEU,DF,Borussia Mönchengladbach,Bundesliga,20,2000,2.1,0,0,0,2,5,0,0,6,2,0,0,0,21,11,4,73.3
300,Bartosz Bialek,POL,FW,VfL Wolfsburg,Bundesliga,18,2001,3.0,1,0,0,8,3,1,0,3,6,0,0,0,28,6,26,18.8
301,Giulian Biancone,FRA,DF,AS Monaco,Ligue 1,20,2000,1.0,1,0,0,1,2,0,8,0,2,0,0,0,17,5,3,62.5
302,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,30,1990,1.4,1,0,0,2,1,0,0,1,0,0,0,0,7,5,4,55.6
303,Pedro Bigas,ESP,DF,SD Eibar,La Liga,29,1990,17.0,1,0,0,21,6,0,6,16,12,0,2,0,223,61,25,70.9
304,El Bilal Touré,MLI,FW,Stade Reims,Ligue 1,18,2001,13.8,4,0,0,43,13,11,2,5,14,0,0,0,50,65,93,41.1
305,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,27,1992,31.1,8,0,0,27,24,4,163,19,20,0,0,0,203,11,19,36.7
306,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,26,1994,10.2,2,0,0,16,8,0,8,16,9,0,0,0,79,12,11,52.2
307,Yves Bissouma,MLI,MF,Brighton & Hove Albion,Premier League,23,1996,34.6,8,1,0,54,32,0,8,60,74,0,0,0,364,38,22,63.3
308,Leonardo Bittencourt,DEU,MF,SV Werder Bremen,Bundesliga,26,1993,16.8,3,0,0,27,36,7,40,14,31,1,0,0,119,13,29,31.0
309,Antonio Blanco,ESP,MF,Real Madrid,La Liga,20,2000,2.4,0,0,0,6,2,0,3,2,3,0,0,0,30,1,5,16.7
310,Álex Blanco,ESP,MF,Valencia CF,La Liga,21,1998,6.4,1,0,0,4,8,2,6,6,3,0,0,0,41,2,8,20.0
311,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,25,1995,18.2,0,1,0,1,2,0,0,0,0,0,0,0,88,0,0,
312,Ludovic Blas,FRA,MF,FC Nantes,Ligue 1,22,1997,31.0,5,0,0,52,50,5,23,30,33,1,0,0,255,15,50,23.1
313,Álex Blesa,ESP,MF,Levante UD,La Liga,18,2002,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
314,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,31,1988,26.3,6,0,0,23,10,1,9,48,17,0,0,0,257,46,17,73.0
315,Antonin Bobichon,FRA,MF,SCO Angers,Ligue 1,24,1995,10.1,0,0,0,14,16,0,17,10,14,1,0,0,74,8,10,44.4
316,Yann Bodiger,FRA,MF,Cádiz CF,La Liga,25,1995,2.8,0,0,0,9,3,0,1,6,2,0,0,0,29,10,15,40.0
317,Jean-Paul Boëtius,NLD,MF,1.FSV Mainz 05,Bundesliga,26,1994,22.9,5,0,0,28,36,1,29,25,31,0,0,0,200,14,39,26.4
318,Sacha Boey,FRA,DF,Dijon FCO,Ligue 1,19,2000,20.7,1,0,0,36,13,2,37,35,44,0,1,0,178,26,24,52.0
319,Sacha Boey,FRA,DF,Stade Rennais FC,Ligue 1,19,2000,1.4,0,1,0,2,1,0,2,1,4,0,0,0,16,2,2,50.0
320,Jérémie Boga,CIV,FW,US Sassuolo,Serie A,23,1997,19.8,0,0,0,10,35,9,20,12,13,0,0,0,96,6,10,37.5
321,Melayro Bogarde,NLD,DF,TSG 1899 Hoffenheim,Bundesliga,18,2002,3.1,1,0,0,5,10,0,0,3,5,0,1,0,42,5,3,62.5
322,Jayden Bogle,ENG,DF,Sheffield United,Premier League,20,2000,12.3,2,0,0,15,9,1,12,20,16,0,0,0,84,16,28,36.4
323,Quentin Boisgard,FRA,MF,FC Lorient,Ligue 1,23,1997,14.6,5,0,0,25,18,2,37,12,18,0,0,0,95,9,20,31.0
324,Willy Boly,CIV,DF,Wolverhampton Wanderers,Premier League,29,1991,20.9,2,0,0,15,8,0,0,23,26,0,1,0,180,65,22,74.7
325,Giacomo Bonaventura,ITA,MF,ACF Fiorentina,Serie A,30,1989,25.1,5,0,0,40,41,7,20,38,29,1,0,0,177,27,38,41.5
326,Federico Bonazzoli,ITA,FW,Torino FC,Serie A,23,1997,6.3,2,0,0,11,19,4,3,2,4,0,0,0,34,4,10,28.6
327,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,23,1997,1.5,0,0,0,3,2,0,0,0,1,0,0,0,8,0,1,0.0
328,Kevin Bonifazi,ITA,DF,Udinese Calcio,Serie A,24,1996,27.4,4,0,0,26,14,0,4,49,26,0,2,0,226,46,24,65.7
329,Leonardo Bonucci,ITA,DF,Juventus FC,Serie A,33,1987,22.5,4,0,0,21,16,3,2,18,15,0,2,0,161,39,14,73.6
330,Elias Bördner,DEU,GK,Eintracht Frankfurt,Bundesliga,18,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
331,Dennis Borkowski,DEU,MF,RB Leipzig,Bundesliga,18,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
332,Sebastiaan Bornauw,BEL,DF,1. FC Köln,Bundesliga,21,1999,23.1,3,0,0,24,11,2,1,24,20,0,2,0,177,65,50,56.5
333,Sven Botman,NLD,DF,LOSC Lille,Ligue 1,20,2000,36.8,2,0,0,14,25,2,1,38,30,0,0,0,382,122,54,69.3
334,Denis Bouanga,GAB,MF,AS Saint-Étienne,Ligue 1,25,1994,30.2,7,0,0,62,35,10,55,22,43,1,0,1,164,71,97,42.3
335,Hicham Boudaoui,DZA,MF,OGC Nice,Ligue 1,20,1999,19.3,9,0,0,29,22,6,9,18,40,1,0,0,139,20,26,43.5
336,Ryad Boudebouz,DZA,MF,AS Saint-Étienne,Ligue 1,30,1990,7.2,2,0,0,8,10,1,22,8,5,0,0,0,59,5,11,31.3
337,Sofiane Boufal,MAR,FW,SCO Angers,Ligue 1,26,1993,8.1,3,0,0,22,23,0,13,5,13,2,0,0,66,4,6,40.0
338,Nassim Boujellab,MAR,MF,FC Schalke 04,Bundesliga,21,1999,6.7,2,0,0,16,18,0,1,6,13,0,0,0,65,13,26,33.3
339,Farid Boulaya,DZA,MF,FC Metz,Ligue 1,27,1993,31.3,5,0,0,22,64,1,76,10,18,2,1,0,239,29,45,39.2
340,Bono,MAR,GK,Sevilla FC,La Liga,29,1991,33.0,3,0,0,0,4,0,0,0,0,0,0,1,140,0,0,
341,Ismaël Boura,FRA,DF,RC Lens,Ligue 1,19,2000,9.1,1,0,0,14,19,0,26,19,12,0,0,0,79,13,10,56.5
342,Mehdi Bourabia,MAR,MF,US Sassuolo,Serie A,28,1991,5.9,2,0,0,16,6,0,2,8,6,0,1,0,67,12,3,80.0
343,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,26,1994,28.4,8,0,0,26,10,3,73,23,26,0,0,0,235,17,37,31.5
344,Edoardo Bove,ITA,MF,AS Roma,Serie A,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
345,Jarrod Bowen,ENG,FW,West Ham United,Premier League,23,1996,28.5,0,0,0,15,54,14,52,22,14,0,0,0,175,20,60,25.0
346,Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,29,1990,17.2,3,0,0,8,4,0,1,17,8,0,1,0,156,37,25,59.7
347,John Boye,GHA,DF,FC Metz,Ligue 1,33,1987,33.8,6,2,1,32,21,2,0,57,39,0,0,2,261,59,46,56.2
348,Lucas Boyé,ARG,FW,Elche CF,La Liga,24,1996,29.9,9,1,1,95,34,10,11,20,28,0,0,0,144,36,140,20.5
349,Can Bozdogan,DEU,MF,FC Schalke 04,Bundesliga,19,2001,7.2,0,0,0,7,16,0,12,5,19,0,0,1,58,3,15,16.7
350,Umut Bozok,TUR,FW,FC Lorient,Ligue 1,23,1996,0.7,0,0,0,0,6,0,0,0,0,0,0,0,7,1,2,33.3
351,Jayden Braaf,NLD,FW,Udinese Calcio,Serie A,17,2002,1.3,0,0,0,2,1,0,1,1,0,0,0,0,8,0,5,0.0
352,Domagoj Bradaric,HRV,DF,LOSC Lille,Ligue 1,20,1999,14.0,4,0,0,17,13,0,35,19,17,0,1,0,143,23,26,46.9
353,Robbie Brady,IRL,MF,Burnley FC,Premier League,28,1992,11.7,3,0,0,21,9,2,25,9,12,0,0,0,110,21,20,51.2
354,Martin Braithwaite,DNK,FW,FC Barcelona,La Liga,29,1991,13.1,3,0,0,11,20,15,8,8,6,0,0,0,40,15,15,50.0
355,Julian Brandt,DEU,FW,Borussia Dortmund,Bundesliga,24,1996,16.6,0,0,0,7,16,2,25,14,17,0,0,0,128,6,26,18.8
356,Darko Brasanac,SRB,MF,CA Osasuna,La Liga,28,1992,10.1,4,0,0,26,7,1,11,4,12,0,0,0,84,30,22,57.7
357,Lilian Brassier,FRA,DF,Stade Brest 29,Ligue 1,20,1999,10.7,3,0,0,19,12,0,4,19,15,0,0,0,94,35,15,70.0
358,Álvaro Bravo,ESP,MF,Granada CF,La Liga,22,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7
359,Claudio Bravo,CHL,GK,Real Betis Balompié,La Liga,37,1983,20.0,3,0,0,0,0,0,0,0,0,0,0,0,89,0,0,
360,Fabian Bredlow,DEU,GK,VfB Stuttgart,Bundesliga,25,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
361,Josip Brekalo,HRV,FW,VfL Wolfsburg,Bundesliga,22,1998,20.2,1,0,0,8,16,2,29,18,16,0,0,0,136,6,23,20.7
362,Bremer,BRA,DF,Torino FC,Serie A,23,1997,32.6,2,0,0,30,16,0,1,88,41,1,1,0,272,92,60,60.5
363,Joshua Brenet,NLD,DF,TSG 1899 Hoffenheim,Bundesliga,26,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
364,Rhian Brewster,ENG,FW,Sheffield United,Premier League,20,2000,12.5,1,0,0,18,13,4,13,6,8,0,0,0,61,12,45,21.1
365,Anthony Briancon,FRA,DF,Nîmes Olympique,Ligue 1,25,1994,13.6,4,0,0,8,9,1,1,21,9,0,0,0,138,23,24,48.9
366,Jimmy Briand,FRA,FW,FC Girondins Bordeaux,Ligue 1,34,1985,6.3,2,0,0,14,12,2,1,1,5,0,1,0,30,21,35,37.5
