Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
2009,Felix Passlack,DEU,DF,Borussia Dortmund,Bundesliga,22,1998,4.0,256,303,84.5,4369,981,128,133,96.2,104,117,88.9,23,38,60.5,0,0.2,-0.2,3,13,5,2,14
2010,Christian Pastina,ITA,DF,Benevento Calcio,Serie A,19,2001,1.3,53,66,80.3,1066,253,26,29,89.7,17,21,81.0,9,14,64.3,1,0.4,+0.6,1,2,1,1,2
2011,Javier Pastore,ARG,FW,AS Roma,Serie A,31,1989,0.9,52,61,85.2,1223,478,13,19,68.4,24,26,92.3,15,16,93.8,0,0.4,-0.4,4,12,6,0,17
2012,Patric,ESP,DF,SS Lazio,Serie A,27,1993,17.7,1044,1201,86.9,23756,6278,254,281,90.4,550,591,93.1,234,314,74.5,1,1.1,-0.1,11,92,20,5,62
2013,Rui Patrício,PRT,GK,Wolverhampton Wanderers,Premier League,32,1988,37.0,535,801,66.8,18083,11654,95,96,99.0,162,166,97.6,270,530,50.9,0,0.0,0.0,0,5,0,0,0
2014,Paulinho,BRA,FW,Bayer 04 Leverkusen,Bundesliga,20,2000,0.7,21,26,80.8,264,33,16,19,84.2,4,5,80.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2
2015,Gabriel Paulista,BRA,DF,Valencia CF,La Liga,29,1990,30.2,1339,1507,88.9,30917,11044,308,330,93.3,740,780,94.9,274,368,74.5,1,0.1,+0.9,5,89,4,0,96
2016,Benjamin Pavard,FRA,DF,Bayern Munich,Bundesliga,24,1996,21.6,1434,1680,85.4,26141,9361,623,688,90.6,638,714,89.4,158,237,66.7,0,1.9,-1.9,14,140,29,11,164
2017,Jiri Pavlenka,CZE,GK,SV Werder Bremen,Bundesliga,28,1992,34.0,845,1148,73.6,26547,16288,140,141,99.3,361,367,98.4,338,634,53.3,0,0.0,0.0,0,8,0,0,0
2018,Vasilios Pavlidis,GRC,FW,FC Schalke 04,Bundesliga,17,2002,0.0,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2019,Mateo Pavlovic,BIH,DF,SCO Angers,Ligue 1,30,1990,12.3,464,518,89.6,9404,3093,165,170,97.1,219,236,92.8,76,105,72.4,1,0.0,+1.0,0,17,1,0,20
2020,Strahinja Pavlovic,SRB,DF,AS Monaco,Ligue 1,19,2001,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2021,Leonardo Pavoletti,ITA,FW,Cagliari Calcio,Serie A,31,1988,17.6,308,428,72.0,4291,489,183,245,74.7,78,108,72.2,23,34,67.6,3,0.4,+2.6,6,14,5,0,12
2022,Dimitri Payet,FRA,FW,Olympique Marseille,Ligue 1,33,1987,26.9,1047,1458,71.8,19521,6008,477,562,84.9,404,515,78.4,145,315,46.0,10,7.7,+2.3,64,103,44,8,143
2023,Nehuén Paz,ARG,DF,Bologna FC 1909,Serie A,27,1993,4.0,204,238,85.7,4412,1464,52,62,83.9,116,129,89.9,33,41,80.5,0,0.0,0.0,1,15,0,0,15
2024,Bailey Peacock-Farrell,NIR,GK,Burnley FC,Premier League,23,1996,4.0,58,113,51.3,3210,2706,1,1,100.0,12,13,92.3,45,98,45.9,0,0.0,0.0,0,6,0,0,0
2025,Mads Pedersen,DNK,DF,FC Augsburg,Bundesliga,23,1996,9.9,297,422,70.4,5554,2300,141,154,91.6,111,155,71.6,41,90,45.6,0,0.8,-0.8,12,12,6,1,18
2026,Alfonso Pedraza,ESP,DF,Villarreal CF,La Liga,24,1996,23.3,963,1211,79.5,16094,4741,473,539,87.8,418,492,85.0,58,114,50.9,2,4.7,-2.7,27,27,34,20,65
2027,Pedri,ESP,MF,FC Barcelona,La Liga,17,2002,26.8,1514,1729,87.6,25928,4416,733,803,91.3,579,642,90.2,156,197,79.2,3,4.7,-1.7,40,118,39,1,126
2028,Pedro,ESP,FW,AS Roma,Serie A,33,1987,17.7,515,658,78.3,9170,2343,242,293,82.6,203,245,82.9,59,94,62.8,2,2.7,-0.7,28,38,30,4,64
2029,João Pedro,BRA,FW,Cagliari Calcio,Serie A,28,1992,36.1,703,966,72.8,12259,2714,345,431,80.0,239,327,73.1,91,133,68.4,3,5.4,-2.4,35,52,26,3,79
2030,Gianluca Pegolo,ITA,GK,US Sassuolo,Serie A,39,1981,1.0,20,21,95.2,301,145,10,10,100.0,7,7,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
2031,Peter Pekarik,SVK,DF,Hertha BSC,Bundesliga,33,1986,18.8,780,947,82.4,14534,4920,327,356,91.9,359,417,86.1,90,156,57.7,1,0.9,+0.1,9,44,15,9,64
2032,Yohann Pelé,FRA,GK,Olympique Marseille,Ligue 1,37,1982,1.0,23,25,92.0,425,235,5,5,100.0,16,17,94.1,1,2,50.0,0,0.0,0.0,0,0,0,0,0
2033,Graziano Pellè,ITA,FW,Parma Calcio 1913,Serie A,35,1985,6.8,154,198,77.8,2221,386,96,115,83.5,41,55,74.5,11,12,91.7,2,1.9,+0.1,12,10,5,0,11
2034,Pietro Pellegri,ITA,FW,AS Monaco,Ligue 1,19,2001,2.6,24,42,57.1,299,35,14,19,73.7,7,13,53.8,0,0,,0,0.3,-0.3,2,1,1,0,2
2035,Lorenzo Pellegrini,ITA,MF,AS Roma,Serie A,24,1996,28.9,1158,1516,76.4,22571,6130,480,559,85.9,470,562,83.6,182,328,55.5,6,7.7,-1.7,63,115,41,6,126
2036,Luca Pellegrini,ITA,DF,Genoa CFC,Serie A,21,1999,7.1,231,331,69.8,3954,1410,112,133,84.2,95,123,77.2,19,56,33.9,1,1.2,-0.2,7,7,9,3,19
2037,Facundo Pellistri,URY,MF,Deportivo Alavés,La Liga,18,2001,6.0,77,116,66.4,1120,256,48,69,69.6,23,33,69.7,4,5,80.0,0,0.1,-0.1,2,6,4,0,6
2038,Andy Pelmard,FRA,DF,OGC Nice,Ligue 1,20,2000,13.4,835,915,91.3,15411,3655,333,349,95.4,426,448,95.1,67,96,69.8,0,0.0,0.0,1,54,2,0,36
2039,Lee Peltier,ENG,DF,West Bromwich Albion,Premier League,33,1986,2.5,48,76,63.2,895,258,21,23,91.3,22,28,78.6,5,21,23.8,0,0.0,0.0,1,4,2,1,2
2040,Federico Peluso,ITA,DF,US Sassuolo,Serie A,36,1984,2.3,154,166,92.8,3002,1041,41,42,97.6,93,98,94.9,14,20,70.0,0,0.0,0.0,0,10,1,0,9
2041,Timothée Pembélé,FRA,DF,Paris Saint-Germain,Ligue 1,17,2002,4.3,234,259,90.3,3654,902,124,135,91.9,92,96,95.8,14,19,73.7,0,0.2,-0.2,2,13,3,1,9
2042,Rubén Peña,ESP,DF,Villarreal CF,La Liga,29,1991,12.4,454,593,76.6,7777,2741,215,249,86.3,196,246,79.7,34,75,45.3,1,0.4,+0.6,6,25,11,6,34
2043,Philipp Pentke,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,35,1985,3.0,93,110,84.5,2212,1248,28,28,100.0,43,44,97.7,21,37,56.8,0,0.0,0.0,0,1,0,0,0
2044,Pepe Sánchez,ESP,DF,Granada CF,La Liga,20,2000,2.8,43,74,58.1,815,312,15,17,88.2,22,36,61.1,5,19,26.3,0,0.0,0.0,0,1,0,0,2
2045,Nicolas Pépé,CIV,FW,Arsenal FC,Premier League,25,1995,18.0,510,674,75.7,7447,1466,296,351,84.3,172,211,81.5,28,59,47.5,1,0.9,+0.1,11,17,17,1,40
2046,Alberto Perea,ESP,MF,Cádiz CF,La Liga,29,1990,17.2,394,528,74.6,6755,2273,210,243,86.4,117,146,80.1,52,100,52.0,3,2.4,+0.6,14,38,12,4,60
2047,Mathias Pereira Lage,PRT,FW,SCO Angers,Ligue 1,23,1996,16.3,359,482,74.5,5563,1674,203,234,86.8,128,183,69.9,20,38,52.6,1,0.8,+0.2,10,22,10,3,43
2048,Andreas Pereira,BRA,MF,SS Lazio,Serie A,24,1996,6.0,195,287,67.9,4034,1267,76,97,78.4,80,108,74.1,38,69,55.1,2,2.0,0.0,13,33,9,1,28
2049,Danilo Pereira,PRT,MF,Paris Saint-Germain,Ligue 1,28,1991,15.9,1097,1179,93.0,20436,5365,435,453,96.0,515,544,94.7,127,152,83.6,1,0.3,+0.7,4,84,3,1,60
2050,Matheus Pereira,BRA,MF,West Bromwich Albion,Premier League,24,1996,28.6,765,1066,71.8,13122,4424,408,476,85.7,233,302,77.2,98,226,43.4,6,5.4,+0.6,57,64,43,9,95
2051,Pedro Pereira,PRT,DF,FC Crotone,Serie A,22,1998,28.3,700,921,76.0,12072,4115,329,383,85.9,279,359,77.7,72,125,57.6,4,2.4,+1.6,18,32,26,11,66
2052,Ricardo Pereira,PRT,DF,Leicester City,Premier League,26,1993,10.7,411,525,78.3,6621,2242,210,245,85.7,163,201,81.1,27,49,55.1,1,0.5,+0.5,9,19,11,1,44
2053,Gastón Pereiro,URY,MF,Cagliari Calcio,Serie A,25,1995,3.0,104,138,75.4,1940,525,48,56,85.7,39,51,76.5,15,26,57.7,2,0.7,+1.3,6,7,7,1,18
2054,Bruno Peres,BRA,DF,AS Roma,Serie A,30,1990,15.9,633,763,83.0,11609,2965,279,305,91.5,273,319,85.6,77,113,68.1,2,4.1,-2.1,28,27,18,7,41
2055,Roberto Pereyra,ARG,MF,Udinese Calcio,Serie A,29,1991,32.5,1074,1270,84.6,17413,4078,549,610,90.0,393,441,89.1,94,131,71.8,7,3.2,+3.8,44,86,42,3,108
2056,Ayoze Pérez,ESP,MF,Leicester City,Premier League,27,1993,14.8,382,499,76.6,5452,1421,237,277,85.6,109,143,76.2,21,43,48.8,1,1.2,-0.2,23,26,27,5,54
2057,Carles Pérez,ESP,FW,AS Roma,Serie A,22,1998,8.6,235,303,77.6,3907,598,115,139,82.7,98,118,83.1,16,31,51.6,1,1.3,-0.3,14,12,5,0,14
2058,Iñigo Pérez,ESP,MF,CA Osasuna,La Liga,32,1988,15.0,466,661,70.5,8646,3868,209,253,82.6,192,255,75.3,57,120,47.5,0,0.6,-0.6,11,52,7,3,58
2059,Juan Pérez,ESP,GK,CA Osasuna,La Liga,24,1996,3.0,48,87,55.2,2181,1640,4,4,100.0,15,15,100.0,29,67,43.3,0,0.0,0.0,0,3,0,0,0
2060,Kike Pérez,ESP,MF,Real Valladolid CF,La Liga,23,1997,12.9,432,536,80.6,7706,1824,217,251,86.5,146,171,85.4,56,82,68.3,0,1.0,-1.0,14,41,11,1,43
2061,Lucas Pérez,ESP,FW,Deportivo Alavés,La Liga,31,1988,19.5,413,668,61.8,8905,3337,157,208,75.5,153,204,75.0,95,219,43.4,4,4.8,-0.8,52,45,20,7,58
2062,Luis Pérez,ESP,DF,Real Valladolid CF,La Liga,25,1995,14.4,434,625,69.4,7564,3493,207,239,86.6,178,250,71.2,41,104,39.4,0,0.4,-0.4,7,27,6,6,37
2063,Manuel Perez,FRA,MF,RC Lens,Ligue 1,29,1991,1.4,40,46,87.0,771,158,18,20,90.0,16,17,94.1,6,8,75.0,0,0.0,0.0,0,5,0,0,4
2064,Nehuén Pérez,ARG,DF,Granada CF,La Liga,20,2000,8.2,150,192,78.1,3614,1004,34,41,82.9,77,86,89.5,39,64,60.9,0,0.0,0.0,0,8,0,0,6
2065,Mattia Perin,ITA,GK,Genoa CFC,Serie A,27,1992,32.0,758,1166,65.0,23705,14461,162,163,99.4,265,271,97.8,321,721,44.5,0,0.0,0.0,1,17,0,0,1
2066,Ivan Perisic,HRV,DF,Inter Milan,Serie A,31,1989,19.9,598,827,72.3,11115,3102,278,330,84.2,239,313,76.4,77,145,53.1,3,4.5,-1.5,30,26,31,17,49
2067,Romain Perraud,FRA,DF,Stade Brest 29,Ligue 1,22,1997,34.9,1630,2049,79.6,29115,10896,748,830,90.1,685,799,85.7,170,327,52.0,7,3.1,+3.9,37,88,43,30,141
2068,Lucas Perrin,FRA,DF,Olympique Marseille,Ligue 1,21,1998,3.4,154,166,92.8,3155,1054,56,58,96.6,78,83,94.0,20,24,83.3,0,0.0,0.0,1,10,1,0,13
2069,Pavao Pervan,AUT,GK,VfL Wolfsburg,Bundesliga,32,1987,2.0,51,71,71.8,1651,1013,7,7,100.0,26,26,100.0,18,37,48.6,0,0.0,0.0,0,0,0,0,0
2070,Matteo Pessina,ITA,MF,Atalanta BC,Serie A,23,1997,18.3,797,952,83.7,13640,3349,358,411,87.1,360,406,88.7,65,95,68.4,2,2.4,-0.4,23,78,30,0,94
2071,Andrea Petagna,ITA,FW,SSC Napoli,Serie A,25,1995,10.7,193,240,80.4,2910,412,113,134,84.3,57,69,82.6,15,18,83.3,3,2.0,+1.0,22,7,5,0,10
2072,Nils Petersen,DEU,FW,SC Freiburg,Bundesliga,31,1988,14.5,171,254,67.3,2480,431,103,138,74.6,43,65,66.2,13,19,68.4,0,1.5,-1.5,9,12,4,0,15
2073,Lukas Petkov,DEU,MF,FC Augsburg,Bundesliga,19,2000,0.0,1,1,100.0,3,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2074,Jacopo Petriccione,ITA,MF,FC Crotone,Serie A,25,1995,10.6,423,507,83.4,8369,2396,143,165,86.7,211,235,89.8,61,91,67.0,0,0.3,-0.3,8,39,7,1,46
2075,Jens Petter Hauge,NOR,FW,AC Milan,Serie A,20,1999,5.9,162,199,81.4,2474,629,95,106,89.6,57,68,83.8,8,13,61.5,0,1.8,-1.8,11,7,8,0,23
2076,Germán Pezzella,ARG,DF,ACF Fiorentina,Serie A,29,1991,30.5,993,1135,87.5,22185,5726,199,222,89.6,619,667,92.8,172,236,72.9,0,0.2,-0.2,2,49,2,0,32
2077,Giuseppe Pezzella,ITA,DF,Parma Calcio 1913,Serie A,22,1997,20.3,768,981,78.3,15025,4606,306,344,89.0,344,408,84.3,109,185,58.9,4,2.8,+1.2,19,56,26,12,74
2078,Maximilian Philipp,DEU,MF,VfL Wolfsburg,Bundesliga,26,1994,12.3,279,383,72.8,4117,827,165,213,77.5,87,114,76.3,15,29,51.7,2,1.5,+0.5,15,17,8,1,19
2079,Rayan Philippe,FRA,FW,Dijon FCO,Ligue 1,19,2000,1.0,8,15,53.3,115,12,5,7,71.4,2,5,40.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
2080,Romain Philippoteaux,FRA,FW,Nîmes Olympique,Ligue 1,32,1988,2.4,50,79,63.3,929,320,28,39,71.8,13,18,72.2,8,16,50.0,1,0.5,+0.5,5,3,3,2,8
2081,Romain Philippoteaux,FRA,MF,Stade Brest 29,Ligue 1,32,1988,6.5,140,193,72.5,2322,642,70,84,83.3,55,68,80.9,10,20,50.0,0,0.3,-0.3,4,8,4,2,10
2082,Kalvin Phillips,ENG,MF,Leeds United,Premier League,24,1995,27.0,1210,1461,82.8,28517,7192,337,376,89.6,537,599,89.6,321,448,71.7,2,3.8,-1.8,34,139,16,3,104
2083,Matt Phillips,SCO,MF,West Bromwich Albion,Premier League,29,1991,20.3,393,567,69.3,6869,2326,200,245,81.6,133,187,71.1,47,98,48.0,1,3.1,-2.1,27,21,21,14,42
2084,Nathaniel Phillips,ENG,DF,Liverpool FC,Premier League,23,1997,16.2,923,1058,87.2,19944,6161,265,289,91.7,492,523,94.1,159,231,68.8,1,0.4,+0.6,6,79,2,0,60
2085,Jaden Philogene-Bidace,ENG,FW,Aston Villa,Premier League,18,2002,0.0,2,4,50.0,38,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2086,Krzysztof Piatek,POL,FW,Hertha BSC,Bundesliga,25,1995,18.1,288,407,70.8,4619,601,167,222,75.2,86,130,66.2,29,35,82.9,1,1.3,-0.3,10,9,5,2,16
2087,Pablo Piatti,ARG,MF,Elche CF,La Liga,31,1989,4.0,94,129,72.9,1576,347,44,53,83.0,36,47,76.6,9,19,47.4,0,0.3,-0.3,2,9,4,3,7
2088,Cristiano Piccini,ITA,DF,Atalanta BC,Serie A,27,1992,0.7,14,18,77.8,221,102,6,7,85.7,6,7,85.7,1,3,33.3,0,0.0,0.0,0,1,0,0,1
2089,Cristiano Piccini,ITA,DF,Valencia CF,La Liga,27,1992,0.7,23,31,74.2,529,200,8,10,80.0,9,10,90.0,6,10,60.0,0,0.0,0.0,0,0,0,0,0
2090,Roberto Piccoli,ITA,FW,Spezia Calcio,Serie A,19,2001,7.8,97,143,67.8,1142,103,70,92,76.1,18,31,58.1,2,4,50.0,0,0.5,-0.5,3,2,2,0,3
2091,Jordan Pickford,ENG,GK,Everton FC,Premier League,26,1994,30.5,761,1152,66.1,26383,18594,172,174,98.9,245,249,98.4,338,721,46.9,0,0.0,0.0,1,30,1,0,0
2092,Jérémy Pied,FRA,DF,LOSC Lille,Ligue 1,31,1989,3.5,228,287,79.4,4228,1681,102,115,88.7,91,113,80.5,31,50,62.0,0,0.4,-0.4,5,21,8,5,36
2093,Amos Pieper,DEU,DF,Arminia Bielefeld,Bundesliga,22,1998,29.8,1252,1495,83.7,31163,8151,228,268,85.1,667,724,92.1,348,484,71.9,1,0.5,+0.5,7,62,17,0,78
2094,Ronaël Pierre-Gabriel,FRA,DF,Stade Brest 29,Ligue 1,22,1998,25.6,1181,1412,83.6,21217,8753,499,548,91.1,539,619,87.1,120,187,64.2,0,0.9,-0.9,15,94,27,7,120
2095,Erik Pieters,NLD,DF,Burnley FC,Premier League,31,1988,14.1,434,580,74.8,7764,2960,187,212,88.2,185,222,83.3,48,117,41.0,1,0.5,+0.5,6,33,4,1,31
2096,Tomás Pina,ESP,MF,Deportivo Alavés,La Liga,32,1987,28.6,776,931,83.4,13681,3946,350,409,85.6,336,381,88.2,75,104,72.1,1,0.6,+0.4,6,83,6,1,87
2097,Andrea Pinamonti,ITA,FW,Inter Milan,Serie A,21,1999,1.9,38,54,70.4,456,87,28,35,80.0,8,10,80.0,1,3,33.3,0,0.1,-0.1,2,2,1,0,4
2098,Yeremi Pino,ESP,FW,Villarreal CF,La Liga,17,2002,8.9,248,313,79.2,3812,887,139,161,86.3,80,100,80.0,20,28,71.4,1,0.9,+0.1,8,15,11,1,29
2099,Carlo Pinsoglio,ITA,GK,Juventus FC,Serie A,30,1990,0.3,10,11,90.9,178,113,6,6,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
2100,Gerard Piqué,ESP,DF,FC Barcelona,La Liga,33,1987,16.5,1173,1247,94.1,24743,6069,321,340,94.4,666,690,96.5,173,197,87.8,0,0.5,-0.5,2,82,1,0,35
2101,Fabio Pisacane,ITA,DF,Cagliari Calcio,Serie A,34,1986,2.5,76,92,82.6,1376,520,26,31,83.9,45,52,86.5,5,8,62.5,0,0.0,0.0,0,3,0,0,4
2102,Lukasz Piszczek,POL,DF,Borussia Dortmund,Bundesliga,35,1985,5.1,240,308,77.9,4506,1712,100,114,87.7,107,131,81.7,28,47,59.6,0,0.3,-0.3,3,21,4,2,18
2103,Marko Pjaca,HRV,FW,Genoa CFC,Serie A,25,1995,15.8,426,508,83.9,6293,1054,253,289,87.5,128,150,85.3,25,34,73.5,2,2.1,-0.1,17,23,14,2,32
2104,Miralem Pjanić,BIH,MF,FC Barcelona,La Liga,30,1990,7.0,694,761,91.2,11380,2866,335,351,95.4,301,320,94.1,44,63,69.8,0,1.0,-1.0,13,55,16,0,59
2105,Óscar Plano,ESP,MF,Real Valladolid CF,La Liga,29,1991,28.0,636,860,74.0,10290,2908,334,414,80.7,225,285,78.9,54,107,50.5,5,1.6,+3.4,20,71,17,6,68
2106,Marvin Plattenhardt,DEU,DF,Hertha BSC,Bundesliga,28,1992,11.9,528,698,75.6,10094,4077,208,227,91.6,249,291,85.6,66,152,43.4,2,1.3,+0.7,11,35,11,7,50
2107,Alassane Plea,FRA,FW,Borussia Mönchengladbach,Bundesliga,27,1993,20.0,498,679,73.3,8558,2060,250,317,78.9,169,219,77.2,62,90,68.9,1,3.9,-2.9,27,47,37,7,69
2108,Dani Plomer,ESP,FW,Granada CF,La Liga,21,1998,0.5,3,3,100.0,43,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2109,Tommaso Pobega,ITA,MF,Spezia Calcio,Serie A,21,1999,13.7,351,451,77.8,6291,1117,152,180,84.4,152,186,81.7,37,62,59.7,0,0.5,-0.5,7,31,6,0,23
2110,Daniel Podence,PRT,MF,Wolverhampton Wanderers,Premier League,24,1995,18.5,478,636,75.2,8742,2328,240,285,84.2,166,219,75.8,64,96,66.7,2,1.9,+0.1,23,45,21,3,66
2111,Paul Pogba,FRA,MF,Manchester United,Premier League,27,1993,21.1,1112,1343,82.8,21208,5036,504,567,88.9,414,465,89.0,167,250,66.8,3,2.1,+0.9,24,113,34,3,111
2112,Joel Pohjanpalo,FIN,FW,1.FC Union Berlin,Bundesliga,25,1994,9.5,133,189,70.4,2208,539,71,91,78.0,46,68,67.6,13,20,65.0,0,1.4,-1.4,7,16,3,2,19
2113,Joel Pohjanpalo,FIN,MF,Bayer 04 Leverkusen,Bundesliga,25,1994,0.1,2,2,100.0,37,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2114,Andrea Poli,ITA,MF,Bologna FC 1909,Serie A,30,1989,4.3,186,210,88.6,3138,863,92,103,89.3,82,86,95.3,10,15,66.7,0,0.4,-0.4,6,23,2,1,16
2115,Matteo Politano,ITA,FW,SSC Napoli,Serie A,26,1993,21.2,657,865,76.0,11045,2875,348,405,85.9,226,279,81.0,68,135,50.4,4,3.1,+0.9,37,31,28,5,69
2116,Jorge Pombo,ESP,FW,Cádiz CF,La Liga,26,1994,5.8,139,181,76.8,2662,699,64,71,90.1,53,64,82.8,21,44,47.7,0,0.4,-0.4,7,12,6,0,18
2117,Marin Pongracic,HRV,DF,VfL Wolfsburg,Bundesliga,22,1997,6.4,275,322,85.4,6585,1938,43,50,86.0,166,185,89.7,65,83,78.3,0,0.0,0.0,0,17,0,0,18
2118,Pere Pons,ESP,MF,Deportivo Alavés,La Liga,27,1993,13.2,287,371,77.4,4484,1086,162,184,88.0,90,115,78.3,25,51,49.0,0,1.5,-1.5,10,19,6,3,22
2119,Nick Pope,ENG,GK,Burnley FC,Premier League,28,1992,32.0,496,979,50.7,22939,18453,26,28,92.9,114,121,94.2,354,827,42.8,0,0.4,-0.4,3,34,1,0,1
2120,Manolo Portanova,ITA,DF,Genoa CFC,Serie A,20,2000,0.7,17,22,77.3,299,113,10,12,83.3,5,6,83.3,2,3,66.7,0,0.0,0.0,0,4,1,0,3
2121,Manolo Portanova,ITA,FW,Juventus FC,Serie A,20,2000,0.8,21,23,91.3,286,45,12,12,100.0,8,10,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2122,Francisco Portillo,ESP,MF,Getafe CF,La Liga,30,1990,4.6,204,274,74.5,3265,1127,112,128,87.5,71,91,78.0,17,32,53.1,1,0.5,+0.5,5,27,7,2,28
2123,Portu,ESP,FW,Real Sociedad,La Liga,28,1992,24.3,398,584,68.2,5784,1503,225,292,77.1,141,194,72.7,14,46,30.4,3,5.1,-2.1,29,10,19,5,37
2124,Stefan Posch,AUT,DF,TSG 1899 Hoffenheim,Bundesliga,23,1997,23.5,1174,1464,80.2,24691,8794,367,416,88.2,618,680,90.9,181,320,56.6,0,0.8,-0.8,12,110,14,6,121
2125,Sergio Postigo,ESP,DF,Levante UD,La Liga,31,1988,18.0,705,825,85.5,16002,6280,178,187,95.2,361,387,93.3,161,240,67.1,0,0.0,0.0,1,58,2,0,53
2126,Yussuf Poulsen,DNK,FW,RB Leipzig,Bundesliga,26,1994,15.0,323,453,71.3,4263,966,207,264,78.4,74,117,63.2,17,26,65.4,4,2.8,+1.2,14,17,13,1,31
2127,Maxime Poundjé,FRA,DF,FC Girondins Bordeaux,Ligue 1,27,1992,5.5,191,264,72.3,3086,1070,105,123,85.4,72,95,75.8,12,29,41.4,0,0.1,-0.1,1,8,3,2,9
2128,Darío Poveda,ESP,FW,Getafe CF,La Liga,23,1997,0.1,2,5,40.0,31,3,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
2129,Alejandro Pozo,ESP,DF,SD Eibar,La Liga,21,1999,24.3,825,1141,72.3,15584,6543,375,430,87.2,320,399,80.2,117,265,44.2,0,0.8,-0.8,9,88,23,9,85
2130,Dennis Praet,BEL,MF,Leicester City,Premier League,26,1994,8.0,248,313,79.2,3875,850,135,150,90.0,92,119,77.3,14,30,46.7,1,0.8,+0.2,7,10,7,2,20
2131,Sanjin Prcic,BIH,MF,RC Strasbourg Alsace,Ligue 1,26,1993,3.9,199,240,82.9,4337,1024,68,75,90.7,85,95,89.5,41,59,69.5,1,0.4,+0.6,6,18,7,2,21
2132,Nicolas de Préville,FRA,FW,FC Girondins Bordeaux,Ligue 1,29,1991,17.9,470,653,72.0,8720,2478,229,278,82.4,156,216,72.2,70,118,59.3,2,3.3,-1.3,29,47,16,4,53
2133,Manuel Prietl,AUT,MF,Arminia Bielefeld,Bundesliga,28,1991,28.0,796,995,80.0,16258,3547,278,341,81.5,363,425,85.4,145,198,73.2,1,1.4,-0.4,8,62,7,1,55
2134,Grischa Prömel,DEU,MF,1.FC Union Berlin,Bundesliga,25,1995,20.2,578,744,77.7,10633,2078,231,286,80.8,261,313,83.4,67,97,69.1,1,0.8,+0.2,8,38,3,1,48
2135,Davy Pröpper,NLD,MF,Brighton & Hove Albion,Premier League,28,1991,2.4,73,96,76.0,1416,432,25,33,75.8,39,48,81.3,8,11,72.7,0,0.0,0.0,0,7,5,1,13
2136,Ivan Provedel,ITA,GK,Spezia Calcio,Serie A,26,1994,29.0,1045,1411,74.1,33622,17851,111,114,97.4,406,412,98.5,524,881,59.5,0,0.0,0.0,0,17,0,0,0
2137,Antonio Puertas,ESP,FW,Granada CF,La Liga,28,1992,24.1,441,668,66.0,6803,1760,253,319,79.3,142,211,67.3,32,84,38.1,5,1.9,+3.1,16,29,18,3,50
2138,Riqui Puig,ESP,MF,FC Barcelona,La Liga,20,1999,3.2,318,349,91.1,5428,1015,169,182,92.9,104,114,91.2,39,46,84.8,0,0.2,-0.2,5,25,4,0,21
2139,Erick Pulgar,CHL,MF,ACF Fiorentina,Serie A,26,1994,22.2,929,1139,81.6,18335,5212,358,399,89.7,414,455,91.0,142,241,58.9,3,2.0,+1.0,23,78,11,6,75
2140,Jorge Pulido,ESP,DF,SD Huesca,La Liga,29,1991,32.1,1374,1627,84.4,30865,8913,327,361,90.6,769,837,91.9,269,401,67.1,0,0.5,-0.5,5,84,9,0,76
2141,Christian Pulisic,USA,FW,Chelsea FC,Premier League,21,1998,19.3,552,690,80.0,8355,1840,329,384,85.7,179,225,79.6,30,45,66.7,2,2.8,-0.8,26,31,40,2,66
2142,Ignacio Pussetto,ARG,FW,Udinese Calcio,Serie A,24,1995,8.4,128,193,66.3,1979,515,66,88,75.0,43,71,60.6,11,19,57.9,1,0.8,+0.2,6,5,5,1,12
2143,Fabio Quagliarella,ITA,FW,UC Sampdoria,Serie A,37,1983,24.5,366,538,68.0,6032,1202,184,237,77.6,117,163,71.8,40,71,56.3,1,1.5,-0.5,18,28,11,1,29
2144,Robin Quaison,SWE,FW,1.FSV Mainz 05,Bundesliga,26,1993,16.4,226,340,66.5,3524,933,129,170,75.9,63,94,67.0,23,43,53.5,2,2.9,-0.9,13,22,6,0,23
2145,Domingos Quina,PRT,MF,Granada CF,La Liga,20,1999,3.8,73,96,76.0,1235,204,41,49,83.7,20,29,69.0,10,11,90.9,0,0.1,-0.1,5,5,2,0,7
