Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
178,Marco Ballarini,ITA,MF,Udinese Calcio,Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,22,1997,18.7,27,1.45,17,3,3,1,2,1,0,0.00,0,0,0,0,0,0
180,Florent Balmont,FRA,MF,Dijon FCO,Ligue 1,39,1980,4.5,9,2.02,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0
181,Mario Balotelli,ITA,FW,Brescia Calcio,Serie A,28,1990,15.6,33,2.12,17,0,2,8,6,0,1,0.06,1,0,0,0,0,0
182,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,29,1990,6.2,3,0.49,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
183,Jonathan Bamba,FRA,FW,LOSC Lille,Ligue 1,23,1996,21.5,77,3.58,45,12,8,7,4,1,7,0.33,5,0,0,1,1,0
184,Éver Banega,ARG,MF,Sevilla FC,La Liga,31,1988,27.5,116,4.22,67,37,3,2,6,1,12,0.44,7,3,1,0,1,0
185,Mattia Bani,ITA,DF,Bologna FC 1909,Serie A,25,1993,24.5,8,0.33,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
186,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,24,1994,2.2,6,2.78,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Antonin Barak,CZE,MF,US Lecce,Serie A,24,1994,15.2,42,2.76,38,0,1,1,1,1,5,0.33,4,0,1,0,0,0
188,Federico Barba,ITA,DF,Real Valladolid CF,La Liga,25,1993,5.0,3,0.60,2,0,0,0,1,0,1,0.20,1,0,0,0,0,0
189,Danilo Barbosa,BRA,DF,OGC Nice,Ligue 1,23,1996,12.5,18,1.44,16,0,0,0,1,1,1,0.08,1,0,0,0,0,0
190,Melvin Bard,FRA,DF,Olympique Lyon,Ligue 1,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
191,Enis Bardhi,MKD,MF,Levante UD,La Liga,24,1995,23.5,68,2.89,40,11,7,5,3,2,10,0.43,4,0,2,2,1,1
192,Phil Bardsley,SCO,DF,Burnley FC,Premier League,34,1985,21.0,20,0.95,11,3,0,2,0,4,1,0.05,0,0,0,0,0,1
193,Nicolò Barella,ITA,MF,Inter Milan,Serie A,22,1997,22.4,55,2.46,47,0,3,2,3,0,5,0.22,4,0,0,0,1,0
194,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,30,1989,6.5,5,0.77,5,0,0,0,0,0,1,0.15,1,0,0,0,0,0
195,Antonino Barillà,ITA,MF,Parma Calcio 1913,Serie A,31,1988,18.8,22,1.17,16,3,0,0,2,0,4,0.21,3,0,0,0,0,0
196,Kike Barja,ESP,MF,CA Osasuna,La Liga,22,1997,3.5,10,2.88,8,0,1,1,0,0,2,0.58,2,0,0,0,0,0
197,Ross Barkley,ENG,MF,Chelsea FC,Premier League,25,1993,12.3,47,3.83,31,1,6,5,3,1,5,0.41,4,0,0,1,0,0
198,Aymen Barkok,MAR,FW,Fortuna Düsseldorf,Bundesliga,21,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,Ashley Barnes,ENG,FW,Burnley FC,Premier League,29,1989,15.0,21,1.40,12,0,1,1,5,2,2,0.13,0,0,0,0,1,1
200,Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,77,3.33,59,0,8,5,5,0,15,0.65,12,0,2,1,0,0
201,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,32,1987,7.1,19,2.67,16,1,2,0,0,0,3,0.42,2,0,1,0,0,0
202,Antonio Barreca,ITA,DF,Genoa CFC,Serie A,24,1995,12.2,14,1.15,10,3,0,1,0,0,1,0.08,1,0,0,0,0,0
203,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,19,2000,10.4,14,1.34,12,1,0,0,1,0,3,0.29,3,0,0,0,0,0
204,Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,19,3.87,17,0,2,0,0,0,0,0.00,0,0,0,0,0,0
205,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,35,1984,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
206,Musa Barrow,GMB,FW,Bologna FC 1909,Serie A,20,1998,15.0,81,5.38,48,9,16,6,2,0,6,0.40,4,0,1,1,0,0
207,Musa Barrow,GMB,FW,Atalanta BC,Serie A,20,1998,2.1,12,5.68,7,0,2,2,1,0,2,0.95,2,0,0,0,0,0
208,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,32,1987,3.8,11,2.91,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,28,1991,28.0,12,0.43,10,0,0,2,0,0,1,0.04,0,0,0,1,0,0
210,Daniele Baselli,ITA,MF,Torino FC,Serie A,27,1992,14.2,29,2.04,18,10,0,0,0,1,2,0.14,1,1,0,0,0,0
211,Chris Basham,ENG,DF,Sheffield United,Premier League,31,1988,36.0,25,0.69,22,0,2,0,1,0,2,0.06,2,0,0,0,0,0
212,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,22,1996,11.0,33,3.00,19,12,2,0,0,0,4,0.36,1,3,0,0,0,0
213,Thomas Basila,FRA,DF,FC Nantes,Ligue 1,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
214,Gil Dias,PRT,DF,Granada CF,La Liga,22,1996,4.0,14,3.54,9,1,1,1,0,2,3,0.76,2,0,0,0,0,1
215,Gil Dias,PRT,DF,AS Monaco,Ligue 1,22,1996,11.7,31,2.64,18,2,3,5,2,1,2,0.17,0,0,0,1,1,0
216,Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
217,Alessandro Bastoni,ITA,DF,Inter Milan,Serie A,20,1999,21.3,31,1.45,27,1,1,1,0,1,2,0.09,2,0,0,0,0,0
218,Bastos,AGO,DF,SS Lazio,Serie A,28,1991,8.5,7,0.82,3,0,3,0,1,0,0,0.00,0,0,0,0,0,0
219,Oliver Batista Meier,DEU,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
220,Michy Batshuayi,BEL,FW,Chelsea FC,Premier League,25,1993,2.7,7,2.64,5,0,1,1,0,0,3,1.13,2,0,0,1,0,0
221,Cristian Battocchio,ITA,MF,Stade Brest 29,Ligue 1,27,1992,15.5,32,2.07,17,11,0,1,1,2,4,0.26,1,1,0,0,1,1
222,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,29,1990,30.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
223,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,31,1988,19.9,32,1.61,28,0,0,3,1,0,4,0.20,4,0,0,0,0,0
224,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,19,1999,16.6,52,3.13,32,2,5,7,5,1,4,0.24,1,1,0,2,0,0
225,Noah Joel Sarenren Bazee,NGA,FW,FC Augsburg,Bundesliga,22,1996,4.2,7,1.65,4,0,2,0,1,0,1,0.24,0,0,1,0,0,0
226,Ihlas Bebou,TGO,FW,TSG 1899 Hoffenheim,Bundesliga,25,1994,23.4,58,2.48,40,1,7,3,6,1,7,0.30,2,1,1,2,1,0
227,Rodrigo Becão,BRA,DF,Udinese Calcio,Serie A,23,1996,24.6,10,0.41,6,0,0,1,0,3,2,0.08,1,0,0,1,0,0
228,Sheraldo Becker,NLD,MF,1.FC Union Berlin,Bundesliga,24,1995,6.0,15,2.50,11,0,3,0,1,0,3,0.50,3,0,0,0,0,0
229,Timo Becker,DEU,DF,FC Schalke 04,Bundesliga,22,1997,3.7,8,2.14,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
230,Jan Bednarek,POL,DF,Southampton FC,Premier League,23,1996,34.0,13,0.38,11,0,0,1,1,0,1,0.03,0,0,0,1,0,0
231,Asmir Begovic,BIH,GK,AC Milan,Serie A,32,1987,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
232,Valon Behrami,CHE,MF,Genoa CFC,Serie A,34,1985,12.3,11,0.89,7,0,0,0,3,1,0,0.00,0,0,0,0,0,0
233,Maximilian Beier,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,16,2002,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Gaëtan Belaud,FRA,DF,Stade Brest 29,Ligue 1,32,1986,6.4,4,0.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
235,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,27,1992,3.0,11,3.68,8,0,2,1,0,0,0,0.00,0,0,0,0,0,0
236,Haris Belkebla,DZA,MF,Stade Brest 29,Ligue 1,25,1994,20.2,22,1.09,18,0,0,0,2,2,3,0.15,2,0,0,0,0,1
237,Raoul Bellanova,ITA,DF,FC Girondins Bordeaux,Ligue 1,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
238,Raoul Bellanova,ITA,DF,Atalanta BC,Serie A,19,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,29,1990,15.8,48,3.03,34,2,5,5,2,0,8,0.51,6,0,1,0,1,0
240,Jean-Ricner Bellegarde,FRA,MF,RC Strasbourg Alsace,Ligue 1,21,1998,16.6,47,2.83,38,3,1,0,5,0,5,0.30,4,0,0,0,1,0
241,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,24,1995,12.9,14,1.09,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
242,Andrea Belotti,ITA,FW,Torino FC,Serie A,25,1993,33.4,100,2.99,62,0,9,8,16,5,12,0.36,6,0,1,3,1,1
243,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,20,1999,20.3,29,1.43,23,4,0,2,0,0,0,0.00,0,0,0,0,0,0
244,Sami Ben Amar,MAR,FW,Nîmes Olympique,Ligue 1,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
245,Hatem Ben Arfa,FRA,MF,Real Valladolid CF,La Liga,32,1987,1.8,3,1.70,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
246,Wissam Ben Yedder,FRA,FW,AS Monaco,Ligue 1,28,1990,24.0,89,3.70,68,0,10,6,4,1,13,0.54,6,0,3,2,2,0
247,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,24,1994,10.9,27,2.48,25,0,0,1,1,0,2,0.18,1,0,0,1,0,0
248,Cristian Benavente,PER,MF,FC Nantes,Ligue 1,25,1994,3.9,11,2.84,8,0,0,0,1,2,1,0.26,1,0,0,0,0,0
249,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,15.3,28,1.84,22,5,0,1,0,0,2,0.13,2,0,0,0,0,0
250,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,30,1989,30.3,13,0.43,11,0,0,1,1,0,2,0.07,2,0,0,0,0,0
251,Darío Benedetto,ARG,FW,Olympique Marseille,Ligue 1,29,1990,23.3,38,1.63,28,0,2,4,4,0,6,0.26,1,0,1,2,2,0
252,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,21,1997,10.0,50,5.01,27,17,1,1,3,1,6,0.60,2,4,0,0,0,0
253,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,26,1993,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
254,Loris Benito,CHE,DF,FC Girondins Bordeaux,Ligue 1,27,1992,21.1,25,1.19,20,2,0,1,1,1,2,0.09,2,0,0,0,0,0
255,Bilal Benkhedim,FRA,MF,AS Saint-Étienne,Ligue 1,18,2001,1.5,5,3.41,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
256,Ismaël Bennacer,DZA,MF,AC Milan,Serie A,21,1997,27.6,68,2.46,52,9,1,0,3,3,4,0.14,3,0,0,0,1,0
257,Ryan Bennett,ENG,DF,Wolverhampton Wanderers,Premier League,29,1990,6.7,5,0.74,4,1,0,0,0,0,1,0.15,0,1,0,0,0,0
258,Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,2,0.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
259,Keanan Bennetts,ENG,MF,Borussia Mönchengladbach,Bundesliga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Yassine Benrahou,FRA,FW,FC Girondins Bordeaux,Ligue 1,20,1999,1.9,10,5.36,6,2,0,2,0,0,1,0.54,0,1,0,0,0,0
261,Yassine Benrahou,FRA,MF,Nîmes Olympique,Ligue 1,20,1999,8.5,36,4.25,14,12,1,3,4,2,5,0.59,1,2,0,1,1,0
262,Ramy Bensebaini,DZA,DF,Borussia Mönchengladbach,Bundesliga,24,1995,16.1,23,1.43,17,0,1,2,2,1,5,0.31,4,0,0,1,0,0
263,Nabil Bentaleb,DZA,MF,Newcastle United,Premier League,24,1994,8.3,11,1.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
264,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,22,1997,24.4,76,3.11,53,17,2,0,3,1,10,0.41,5,3,1,0,1,0
265,Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,39,2.78,24,0,5,4,3,3,6,0.43,5,0,1,0,0,0
266,Romario Benzar,ROU,DF,US Lecce,Serie A,27,1992,1.1,3,2.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,118,3.38,104,0,11,2,1,0,17,0.49,15,0,2,0,0,0
268,Yassine Benzia,DZA,MF,Dijon FCO,Ligue 1,24,1994,1.9,5,2.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
269,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,24,1994,27.7,117,4.22,73,12,7,11,11,3,14,0.51,9,0,1,2,2,0
270,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,29,1990,31.7,56,1.77,44,3,3,4,1,1,3,0.09,2,0,0,1,0,0
271,Álex Berenguer,ESP,MF,Torino FC,Serie A,24,1995,20.3,77,3.80,41,11,15,5,4,1,9,0.44,4,1,4,0,0,0
272,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,27,1992,26.7,29,1.09,24,3,0,0,2,0,2,0.07,2,0,0,0,0,0
273,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,28,1990,6.9,23,3.33,17,2,1,1,1,1,3,0.43,2,0,0,0,0,1
274,Markel Bergara,ESP,MF,Getafe CF,La Liga,33,1986,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
275,Sander Berge,NOR,MF,Sheffield United,Premier League,21,1998,10.5,7,0.67,6,0,1,0,0,0,2,0.19,1,0,1,0,0,0
276,Steven Bergwijn,NLD,FW,Tottenham Hotspur,Premier League,21,1997,7.8,26,3.32,22,0,2,0,2,0,1,0.13,1,0,0,0,0,0
277,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,28,1991,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
278,Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Valon Berisha,XXK,MF,SS Lazio,Serie A,26,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
280,Valon Berisha,XXK,MF,Fortuna Düsseldorf,Bundesliga,26,1993,10.5,19,1.82,12,4,0,0,3,0,1,0.10,1,0,0,0,0,0
281,Sergio Bermejo,ESP,FW,Celta de Vigo,La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
282,Bernard,BRA,MF,Everton FC,Premier League,26,1992,14.2,50,3.52,39,0,5,2,1,3,5,0.35,3,0,2,0,0,0
283,Federico Bernardeschi,ITA,MF,Juventus FC,Serie A,25,1994,17.5,62,3.55,42,8,3,4,5,0,1,0.06,1,0,0,0,0,0
284,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Paul Bernardoni,FRA,GK,Nîmes Olympique,Ligue 1,22,1997,24.5,4,0.16,2,2,0,0,0,0,1,0.04,0,1,0,0,0,0
286,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,26,1993,15.4,25,1.62,22,0,0,1,2,0,6,0.39,4,0,0,1,1,0
287,Dimitry Bertaud,FRA,GK,Montpellier HSC,Ligue 1,21,1998,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
288,Andrea Bertolacci,ITA,MF,UC Sampdoria,Serie A,28,1991,5.9,13,2.19,9,0,1,0,2,1,1,0.17,0,0,0,0,0,1
289,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,29,1989,30.5,62,2.04,45,14,0,0,3,0,1,0.03,0,1,0,0,0,0
290,Muhamed Besic,BIH,MF,Sheffield United,Premier League,26,1992,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Jordan Beyer,DEU,DF,Borussia Mönchengladbach,Bundesliga,19,2000,1.2,1,0.82,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
292,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,29,1990,13.1,7,0.54,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Pedro Bigas,ESP,DF,SD Eibar,La Liga,28,1990,19.7,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
294,Lucas Biglia,ARG,MF,AC Milan,Serie A,33,1986,7.6,12,1.58,10,2,0,0,0,0,1,0.13,1,0,0,0,0,0
295,El Bilal Touré,MLI,FW,Stade Reims,Ligue 1,17,2001,5.0,7,1.39,4,0,0,1,2,0,2,0.40,0,0,0,1,1,0
296,Philip Billing,DNK,MF,AFC Bournemouth,Premier League,23,1996,28.1,45,1.60,35,2,2,3,1,2,4,0.14,4,0,0,0,0,0
297,Cristiano Biraghi,ITA,DF,Inter Milan,Serie A,26,1992,17.5,57,3.26,38,13,3,0,3,0,12,0.69,10,1,1,0,0,0
298,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,25,1994,21.9,22,1.00,14,1,1,1,4,1,3,0.14,2,1,0,0,0,0
299,Valter Birsa,SVN,MF,Cagliari Calcio,Serie A,32,1986,4.8,17,3.56,11,5,0,0,0,0,1,0.21,0,0,0,0,0,0
300,Dimitri Bisoli,ITA,MF,Brescia Calcio,Serie A,25,1994,23.9,46,1.92,36,0,5,3,1,0,3,0.13,1,0,1,0,0,0
301,Yves Bissouma,MLI,MF,Brighton & Hove Albion,Premier League,22,1996,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
302,Leonardo Bittencourt,DEU,FW,TSG 1899 Hoffenheim,Bundesliga,25,1993,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
303,Leonardo Bittencourt,DEU,FW,SV Werder Bremen,Bundesliga,25,1993,21.0,75,3.57,48,7,2,6,5,7,4,0.19,2,1,0,1,0,0
304,Birkir Bjarnason,ISL,MF,Brescia Calcio,Serie A,31,1988,8.9,14,1.58,11,0,0,2,1,0,3,0.34,2,0,0,1,0,0
305,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,24,1995,32.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Ludovic Blas,FRA,FW,FC Nantes,Ligue 1,21,1997,20.5,58,2.83,45,0,6,1,5,1,4,0.20,3,0,0,0,1,0
307,Pablo de Blasis,ARG,DF,SD Eibar,La Liga,31,1988,17.8,35,1.96,30,1,1,2,0,1,4,0.22,3,0,0,1,0,0
308,Álex Blesa,ESP,MF,Levante UD,La Liga,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
309,Alexis Blin,FRA,MF,Amiens SC,Ligue 1,22,1996,20.5,17,0.83,12,2,0,0,2,1,1,0.05,1,0,0,0,0,0
310,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,30,1988,20.0,13,0.65,11,0,0,2,0,0,5,0.25,4,0,0,1,0,0
311,Kevin-Prince Boateng,GHA,FW,ACF Fiorentina,Serie A,32,1987,6.7,19,2.85,17,0,0,0,2,0,2,0.30,2,0,0,0,0,0
312,Antonin Bobichon,FRA,MF,Nîmes Olympique,Ligue 1,23,1995,2.0,5,2.50,3,1,1,0,0,0,1,0.50,0,0,1,0,0,0
313,Antonin Bobichon,FRA,MF,SCO Angers,Ligue 1,23,1995,7.2,17,2.36,12,5,0,0,0,0,2,0.28,1,1,0,0,0,0
314,Salvatore Bocchetti,ITA,DF,Hellas Verona,Serie A,32,1986,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
315,Mathieu Bodmer,FRA,MF,Amiens SC,Ligue 1,36,1982,1.0,3,3.07,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
316,Adam Bodzek,DEU,MF,Fortuna Düsseldorf,Bundesliga,33,1985,22.4,17,0.76,15,1,0,0,0,1,1,0.04,1,0,0,0,0,0
317,Jean-Paul Boëtius,NLD,MF,1.FSV Mainz 05,Bundesliga,25,1994,25.2,67,2.66,59,0,3,1,4,0,10,0.40,8,0,2,0,0,0
318,Sacha Boey,FRA,DF,Stade Rennais FC,Ligue 1,18,2000,1.9,3,1.57,2,0,0,0,1,0,1,0.52,0,0,0,0,1,0
319,Jérémie Boga,CIV,FW,US Sassuolo,Serie A,22,1997,27.9,94,3.37,51,0,28,3,10,2,13,0.47,4,0,7,1,1,0
320,Melayro Bogarde,NLD,DF,TSG 1899 Hoffenheim,Bundesliga,17,2002,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
321,Quentin Boisgard,FRA,MF,FC Toulouse,Ligue 1,22,1997,12.7,38,2.98,17,9,6,1,3,2,3,0.24,1,2,0,0,0,0
322,Willy Boly,CIV,DF,Wolverhampton Wanderers,Premier League,28,1991,22.0,8,0.36,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
323,Giacomo Bonaventura,ITA,MF,AC Milan,Serie A,29,1989,14.9,75,5.04,52,1,8,6,8,0,12,0.81,7,0,1,1,3,0
324,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,22,1997,8.3,29,3.51,17,0,2,4,4,2,2,0.24,1,0,0,1,0,0
325,Gaëtan Bong,CMR,MF,Brighton & Hove Albion,Premier League,31,1988,0.7,3,4.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
326,Kevin Bonifazi,ITA,DF,Torino FC,Serie A,23,1996,2.7,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
327,Kevin Bonifazi,ITA,DF,SPAL,Serie A,23,1996,13.2,5,0.38,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
328,Federico Bonini,ITA,DF,Bologna FC 1909,Serie A,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
329,Leonardo Bonucci,ITA,DF,Juventus FC,Serie A,32,1987,34.2,28,0.82,27,0,0,1,0,0,2,0.06,2,0,0,0,0,0
330,Fabio Borini,ITA,FW,Hellas Verona,Serie A,28,1991,9.0,25,2.78,12,2,3,5,2,1,2,0.22,0,0,0,0,1,1
331,Fabio Borini,ITA,MF,AC Milan,Serie A,28,1991,0.8,1,1.29,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
332,Dennis Borkowski,DEU,FW,RB Leipzig,Bundesliga,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
333,Robin Bormuth,DEU,DF,Fortuna Düsseldorf,Bundesliga,23,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
334,Sebastiaan Bornauw,BEL,DF,1. FC Köln,Bundesliga,20,1999,27.2,14,0.51,11,0,1,1,0,1,0,0.00,0,0,0,0,0,0
335,Brandon Borrello,AUS,MF,SC Freiburg,Bundesliga,24,1995,3.3,3,0.91,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
336,Gabriel Boschilia,BRA,MF,AS Monaco,Ligue 1,23,1996,1.4,4,2.77,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
337,Denis Bouanga,GAB,FW,AS Saint-Étienne,Ligue 1,24,1994,22.7,61,2.69,27,3,13,9,7,1,7,0.31,2,2,0,2,0,0
338,Hicham Boudaoui,DZA,MF,OGC Nice,Ligue 1,19,1999,5.4,13,2.39,9,0,1,1,2,0,3,0.55,3,0,0,0,0,0
339,Ryad Boudebouz,DZA,MF,AS Saint-Étienne,Ligue 1,29,1990,17.7,66,3.72,40,21,3,1,1,0,5,0.28,3,1,0,1,0,0
340,Sofiane Boufal,MAR,MF,Southampton FC,Premier League,25,1993,8.5,40,4.71,22,0,8,1,6,3,3,0.35,2,0,1,0,0,0
341,Nassim Boujellab,MAR,MF,FC Schalke 04,Bundesliga,20,1999,4.7,4,0.86,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Farid Boulaya,DZA,FW,FC Metz,Ligue 1,26,1993,9.1,35,3.84,23,7,3,1,1,0,2,0.22,1,1,0,0,0,0
343,Bono,MAR,GK,Sevilla FC,La Liga,28,1991,5.5,2,0.36,1,1,0,0,0,0,1,0.18,1,0,0,0,0,0
344,Mehdi Bourabia,MAR,MF,US Sassuolo,Serie A,27,1991,10.3,25,2.43,22,1,1,0,1,0,5,0.49,5,0,0,0,0,0
345,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,25,1994,21.1,53,2.51,31,18,2,0,1,1,6,0.28,3,2,0,0,1,0
346,Bilal Boutobba,FRA,MF,Montpellier HSC,Ligue 1,20,1998,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Jarrod Bowen,ENG,FW,West Ham United,Premier League,22,1996,10.2,28,2.75,11,6,3,4,3,1,5,0.49,3,2,0,0,0,0
348,Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,28,1990,27.1,6,0.22,5,0,0,1,0,0,1,0.04,1,0,0,0,0,0
349,John Boye,GHA,DF,FC Metz,Ligue 1,32,1987,23.5,5,0.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
350,Can Bozdogan,DEU,MF,FC Schalke 04,Bundesliga,18,2001,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Domagoj Bradaric,HRV,DF,LOSC Lille,Ligue 1,19,1999,15.8,30,1.90,23,4,0,1,1,1,2,0.13,2,0,0,0,0,0
352,Filip Bradaric,HRV,MF,Celta de Vigo,La Liga,27,1992,7.8,9,1.15,6,1,0,1,0,1,1,0.13,1,0,0,0,0,0
353,Robbie Brady,IRL,MF,Burnley FC,Premier League,27,1992,5.0,13,2.58,9,2,0,1,1,0,3,0.59,3,0,0,0,0,0
354,Martin Braithwaite,DNK,FW,FC Barcelona,La Liga,28,1991,4.5,8,1.77,2,0,2,2,2,0,1,0.22,0,0,0,1,0,0
