Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
143,Kaan Ayhan,TUR,DF,Fortuna Düsseldorf,Bundesliga,23,1994,27.2,4,22,9,40.9,0.81,0.33,0.18,0.44,13.4,5,0,0,2.3,2.3,0.11,+1.7,+1.7
144,Floyd Ayité,TGO,FW,Fulham FC,Premier League,29,1988,5.3,1,7,1,14.3,1.32,0.19,0.14,1.00,19.6,0,0,0,0.4,0.4,0.05,+0.6,+0.6
145,César Azpilicueta,ESP,DF,Chelsea FC,Premier League,28,1989,37.8,1,17,7,41.2,0.45,0.19,0.06,0.14,16.6,0,0,0,0.9,0.9,0.05,+0.1,+0.1
146,Abdoulaye Ba,SEN,DF,Rayo Vallecano,La Liga,27,1991,23.4,1,9,4,44.4,0.38,0.17,0.11,0.25,8.0,0,0,0,1.1,1.1,0.13,-0.1,-0.1
147,Florian Baak,DEU,MF,Hertha BSC,Bundesliga,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Ludovic Baal,GUF,DF,Stade Rennais FC,Ligue 1,32,1986,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
149,Khouma Babacar,SEN,FW,US Sassuolo,Serie A,25,1993,16.5,7,60,20,33.3,3.63,1.21,0.08,0.25,16.7,0,2,2,7.8,6.3,0.10,-0.8,-1.3
150,Ryan Babel,NLD,FW,Fulham FC,Premier League,31,1986,13.9,5,25,9,36.0,1.80,0.65,0.20,0.56,16.5,0,0,0,4.7,4.7,0.19,+0.3,+0.3
151,Carlos Bacca,COL,FW,Villarreal CF,La Liga,31,1986,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,14.4,0,1,1,5.7,5.0,0.17,+0.3,0.0
152,Juninho Bacuna,CUW,MF,Huddersfield Town,Premier League,20,1997,15.7,1,17,8,47.1,1.08,0.51,0.06,0.13,26.4,2,0,0,0.5,0.5,0.03,+0.5,+0.5
153,Leandro Bacuna,CUW,MF,Cardiff City,Premier League,26,1991,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
154,Milan Badelj,HRV,MF,SS Lazio,Serie A,29,1989,12.7,1,13,4,30.8,1.03,0.32,0.08,0.25,25.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
155,Holger Badstuber,DEU,DF,VfB Stuttgart,Bundesliga,29,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
156,Stéphane Bahoken,CMR,FW,SCO Angers,Ligue 1,26,1992,27.4,11,69,33,47.8,2.52,1.20,0.13,0.27,16.1,2,2,3,8.9,6.6,0.10,+2.1,+2.4
157,Daniel Baier,DEU,MF,FC Augsburg,Bundesliga,34,1984,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,26.6,0,0,0,0.8,0.8,0.03,-0.8,-0.8
158,Leon Bailey,JAM,FW,Bayer 04 Leverkusen,Bundesliga,20,1997,21.3,5,55,15,27.3,2.59,0.71,0.09,0.33,20.6,13,0,0,5.7,5.7,0.10,-0.7,-0.7
159,Eric Bailly,CIV,DF,Manchester United,Premier League,24,1994,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,11.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
160,Leighton Baines,ENG,DF,Everton FC,Premier League,33,1984,4.2,0,2,1,50.0,0.48,0.24,0.00,0.00,26.9,1,0,0,0.1,0.1,0.03,-0.1,-0.1
161,Marvin Bakalorz,DEU,MF,Hannover 96,Bundesliga,28,1989,16.3,1,11,4,36.4,0.67,0.24,0.09,0.25,20.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
162,Tiemoué Bakayoko,FRA,MF,AC Milan,Serie A,23,1994,25.6,1,25,7,28.0,0.98,0.27,0.04,0.14,16.6,0,0,0,1.4,1.4,0.06,-0.4,-0.4
163,Ridle Baku,DEU,MF,1.FSV Mainz 05,Bundesliga,20,1998,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,18.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
164,Fabián Balbuena,PRY,DF,West Ham United,Premier League,26,1991,22.4,1,17,2,11.8,0.76,0.09,0.06,0.50,8.1,0,0,0,2.1,2.1,0.13,-1.1,-1.1
165,Keita Baldé,SEN,FW,Inter Milan,Serie A,23,1995,9.9,5,30,17,56.7,3.04,1.72,0.17,0.29,15.6,0,0,0,3.4,3.4,0.11,+1.6,+1.6
166,Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,8,74,31,41.9,3.73,1.56,0.09,0.23,18.4,10,1,1,8.3,7.6,0.10,-0.3,-0.6
167,Mikel Balenziaga,ESP,DF,Athletic Bilbao,La Liga,30,1988,5.8,0,1,0,0.0,0.17,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0
168,Andrija Balic,HRV,FW,Udinese Calcio,Serie A,20,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0
169,Fodé Ballo-Touré,SEN,DF,LOSC Lille,Ligue 1,21,1997,17.7,0,4,2,50.0,0.23,0.11,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
170,Fodé Ballo-Touré,SEN,DF,AS Monaco,Ligue 1,21,1997,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,14.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
171,Florent Balmont,FRA,MF,Dijon FCO,Ligue 1,38,1980,12.0,0,5,0,0.0,0.42,0.00,0.00,,32.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
172,Leon Balogun,NGA,DF,Brighton & Hove Albion,Premier League,30,1988,6.6,1,3,1,33.3,0.45,0.15,0.33,1.00,9.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8
173,Mario Balotelli,ITA,FW,Olympique Marseille,Ligue 1,27,1990,10.4,8,43,16,37.2,4.15,1.54,0.19,0.50,17.9,3,0,0,5.6,5.6,0.13,+2.4,+2.4
174,Mario Balotelli,ITA,FW,OGC Nice,Ligue 1,27,1990,8.4,0,35,8,22.9,4.19,0.96,0.00,0.00,22.8,5,0,0,2.4,2.4,0.07,-2.4,-2.4
175,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,28,1990,28.6,0,7,0,0.0,0.24,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2
176,Jonathan Bamba,FRA,FW,LOSC Lille,Ligue 1,22,1996,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,19.3,1,1,1,8.2,7.4,0.11,+4.8,+4.6
177,Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,4,21,8,38.1,0.76,0.29,0.19,0.50,9.1,0,0,0,2.6,2.6,0.13,+1.4,+1.4
178,Yacine Bammou,MAR,FW,SM Caen,Ligue 1,26,1991,10.3,2,15,4,26.7,1.46,0.39,0.07,0.25,24.1,0,1,1,1.2,0.5,0.03,+0.8,+0.5
179,Éver Banega,ARG,MF,Sevilla FC,La Liga,30,1988,29.6,3,32,8,25.0,1.08,0.27,0.03,0.13,25.4,7,2,2,3.2,1.7,0.05,-0.2,-0.7
180,Mattia Bani,ITA,DF,Chievo Verona,Serie A,24,1993,29.0,0,14,3,21.4,0.48,0.10,0.00,0.00,10.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1
181,Leo Baptistão,BRA,FW,RCD Espanyol Barcelona,La Liga,25,1992,13.7,2,40,15,37.5,2.92,1.09,0.03,0.07,18.2,0,1,1,4.7,4.0,0.10,-2.7,-3.0
182,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,23,1994,3.7,0,4,0,0.0,1.09,0.00,0.00,,20.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
183,Federico Barba,ITA,DF,Chievo Verona,Serie A,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7
184,Danilo Barbosa,BRA,MF,OGC Nice,Ligue 1,22,1996,17.2,0,25,8,32.0,1.45,0.47,0.00,0.00,20.2,5,0,0,2.6,2.6,0.11,-2.6,-2.6
185,Enis Bardhi,MKD,MF,Levante UD,La Liga,23,1995,31.5,3,63,18,28.6,2.00,0.57,0.05,0.17,23.9,18,0,0,3.7,3.7,0.06,-0.7,-0.7
186,Francesco Bardi,ITA,GK,Frosinone Calcio,Serie A,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
187,Phil Bardsley,SCO,DF,Burnley FC,Premier League,33,1985,18.6,0,12,1,8.3,0.65,0.05,0.00,0.00,27.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
188,Nicolò Barella,ITA,MF,Cagliari Calcio,Serie A,21,1997,34.5,1,52,12,23.1,1.51,0.35,0.02,0.08,22.5,1,0,1,2.9,2.1,0.04,-1.9,-1.1
189,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,29,1989,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
190,Antonino Barillà,ITA,MF,Parma Calcio 1913,Serie A,30,1988,29.1,3,21,8,38.1,0.72,0.28,0.14,0.38,18.0,0,0,0,2.4,2.4,0.11,+0.6,+0.6
191,Ross Barkley,ENG,MF,Chelsea FC,Premier League,24,1993,13.8,3,38,8,21.1,2.75,0.58,0.08,0.38,19.8,1,0,0,3.8,3.8,0.10,-0.8,-0.8
192,Aymen Barkok,MAR,MF,Fortuna Düsseldorf,Bundesliga,20,1998,5.7,0,4,0,0.0,0.71,0.00,0.00,,22.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
193,Ashley Barnes,ENG,FW,Burnley FC,Premier League,28,1989,26.5,12,61,27,44.3,2.30,1.02,0.16,0.37,13.8,0,2,2,11.8,10.3,0.17,+0.2,-0.3
194,Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,1,39,11,28.2,3.50,0.99,0.03,0.09,16.2,0,0,0,3.2,3.2,0.08,-2.2,-2.2
195,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,31,1987,10.4,0,3,0,0.0,0.29,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
196,Antonio Barreca,ITA,DF,Newcastle United,Premier League,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
197,Antonio Barreca,ITA,DF,AS Monaco,Ligue 1,23,1995,6.6,0,4,1,25.0,0.61,0.15,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
198,Leandro Barreiro,LUX,MF,1.FSV Mainz 05,Bundesliga,18,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
199,Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,1,5,2,40.0,1.13,0.45,0.20,0.50,13.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6
200,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,34,1984,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.3,1,0,0,0.6,0.6,0.08,-0.6,-0.6
201,Musa Barrow,GMB,FW,Atalanta BC,Serie A,19,1998,6.7,1,31,7,22.6,4.64,1.05,0.03,0.14,15.7,0,0,0,3.1,3.1,0.10,-2.1,-2.1
202,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,31,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
203,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,27,1991,32.5,1,10,3,30.0,0.31,0.09,0.10,0.33,24.3,1,0,0,0.7,0.7,0.07,+0.3,+0.3
204,Andrea Barzagli,ITA,DF,Juventus FC,Serie A,37,1981,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
205,Daniele Baselli,ITA,MF,Torino FC,Serie A,26,1992,26.4,4,43,11,25.6,1.63,0.42,0.09,0.36,21.7,7,0,0,2.7,2.7,0.06,+1.3,+1.3
206,Toma Basic,HRV,MF,FC Girondins Bordeaux,Ligue 1,21,1996,14.8,2,21,7,33.3,1.42,0.47,0.10,0.29,25.2,5,0,0,1.3,1.3,0.06,+0.7,+0.7
207,Thomas Basila,FRA,DF,FC Nantes,Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
208,Borja Bastón,ESP,FW,Deportivo Alavés,La Liga,25,1992,16.0,5,34,10,29.4,2.13,0.63,0.15,0.50,10.2,0,0,0,5.7,5.7,0.17,-0.7,-0.7
209,Alessandro Bastoni,ITA,DF,Parma Calcio 1913,Serie A,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,10.9,0,0,0,0.6,0.6,0.21,+0.4,+0.4
210,Bastos,AGO,DF,SS Lazio,Serie A,27,1991,12.7,1,12,3,25.0,0.95,0.24,0.08,0.33,15.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
211,Michy Batshuayi,BEL,FW,Valencia CF,La Liga,24,1993,5.9,1,18,7,38.9,3.07,1.20,0.06,0.14,16.3,0,0,0,2.3,2.3,0.13,-1.3,-1.3
212,Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,5,26,10,38.5,3.12,1.20,0.19,0.50,15.6,0,0,0,3.5,3.5,0.14,+1.5,+1.5
213,Robert Bauer,DEU,DF,1.FC Nuremberg,Bundesliga,23,1995,19.1,0,9,1,11.1,0.47,0.05,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
214,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,28,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
215,Timo Baumgartl,DEU,DF,VfB Stuttgart,Bundesliga,22,1996,18.0,1,3,2,66.7,0.17,0.11,0.33,0.50,11.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8
216,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,30,1988,17.3,0,10,0,0.0,0.58,0.00,0.00,,22.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9
217,Christoph Baumgartner,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,18,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
218,Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,1,19,5,26.3,2.86,0.75,0.05,0.20,11.4,0,0,0,2.5,2.5,0.13,-1.5,-1.5
219,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,30,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
220,Paul Baysse,FRA,DF,SM Caen,Ligue 1,30,1988,19.9,0,13,3,23.1,0.65,0.15,0.00,0.00,10.2,0,0,0,1.0,1.0,0.08,-1.0,-1.0
221,Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,0,5,0,0.0,2.90,0.00,0.00,,16.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
222,Claudio Beauvue,GLP,FW,SM Caen,Ligue 1,30,1988,16.7,3,40,13,32.5,2.40,0.78,0.05,0.15,15.3,0,1,1,4.7,3.9,0.10,-1.7,-1.9
223,Bebé,PRT,FW,Rayo Vallecano,La Liga,28,1990,14.5,1,57,12,21.1,3.94,0.83,0.02,0.08,28.3,2,0,0,1.7,1.7,0.03,-0.7,-0.7
224,Bebé,PRT,MF,SD Eibar,La Liga,28,1990,0.7,0,3,2,66.7,4.35,2.90,0.00,0.00,21.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
225,Ihlas Bebou,TGO,FW,Hannover 96,Bundesliga,24,1994,11.8,4,29,10,34.5,2.45,0.84,0.10,0.30,20.5,2,1,1,4.3,3.6,0.12,-0.3,-0.6
226,Uffe Bech,DNK,FW,Hannover 96,Bundesliga,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
227,Andreas Beck,DEU,DF,VfB Stuttgart,Bundesliga,31,1987,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
228,Jan Bednarek,POL,DF,Southampton FC,Premier League,22,1996,23.9,0,6,1,16.7,0.25,0.04,0.00,0.00,6.5,0,0,0,0.6,0.6,0.11,-0.6,-0.6
229,Andrea Beghetto,ITA,DF,Frosinone Calcio,Serie A,23,1994,24.7,0,23,4,17.4,0.93,0.16,0.00,0.00,22.5,2,0,0,0.8,0.8,0.03,-0.8,-0.8
230,Asmir Begovic,BIH,GK,AFC Bournemouth,Premier League,31,1987,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
231,Valon Behrami,CHE,MF,Udinese Calcio,Serie A,33,1985,15.1,1,10,2,20.0,0.66,0.13,0.10,0.50,16.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3
232,Hanno Behrens,DEU,MF,1.FC Nuremberg,Bundesliga,28,1990,29.3,4,35,6,17.1,1.19,0.20,0.09,0.50,15.4,0,1,3,6.7,4.4,0.13,-2.7,-1.4
233,Ishak Belfodil,DZA,FW,TSG 1899 Hoffenheim,Bundesliga,26,1992,20.7,16,86,37,43.0,4.15,1.79,0.19,0.43,12.3,1,0,0,11.3,11.3,0.13,+4.7,+4.7
234,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,26,1991,25.0,0,20,4,20.0,0.80,0.16,0.00,0.00,11.5,0,0,0,2.0,2.0,0.10,-2.0,-2.0
235,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,28,1990,11.7,5,42,12,28.6,3.58,1.02,0.12,0.42,19.4,0,0,0,2.5,2.5,0.06,+2.5,+2.5
236,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,23,1995,17.0,0,18,4,22.2,1.06,0.23,0.00,0.00,18.4,0,0,0,0.9,0.9,0.05,-0.9,-0.9
237,Andrea Belotti,ITA,FW,Torino FC,Serie A,24,1993,36.7,15,124,42,33.9,3.38,1.15,0.08,0.24,15.1,4,5,6,17.5,13.0,0.10,-2.5,-3.0
238,Fran Beltrán,ESP,MF,Celta de Vigo,La Liga,19,1999,16.9,1,18,4,22.2,1.07,0.24,0.06,0.25,22.6,0,0,0,0.8,0.8,0.04,+0.2,+0.2
239,Hatem Ben Arfa,FRA,MF,Stade Rennais FC,Ligue 1,31,1987,22.6,7,51,13,25.5,2.26,0.58,0.10,0.38,21.3,9,2,3,6.3,4.0,0.08,+0.7,+1.0
240,Wissam Ben Yedder,FRA,FW,Sevilla FC,La Liga,27,1990,31.2,18,73,34,46.6,2.34,1.09,0.22,0.47,11.7,0,2,2,17.6,16.0,0.22,+0.4,0.0
241,Diego Benaglio,CHE,GK,AS Monaco,Ligue 1,34,1983,22.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
242,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,23,1994,25.4,7,57,21,36.8,2.25,0.83,0.12,0.33,17.1,0,0,0,5.3,5.3,0.09,+1.7,+1.7
243,Medhi Benatia,MAR,DF,Juventus FC,Serie A,31,1987,5.0,0,3,0,0.0,0.60,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
244,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,29,1989,15.1,1,15,4,26.7,0.99,0.26,0.07,0.25,15.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1
245,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,29,1989,22.1,0,12,2,16.7,0.54,0.09,0.00,0.00,11.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
246,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
247,Nicolas Benezet,FRA,MF,EA Guingamp,Ligue 1,27,1991,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,15.4,3,0,0,3.1,3.1,0.11,-0.1,-0.1
248,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,25,1993,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
249,Ismaël Bennacer,DZA,MF,FC Empoli,Serie A,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,26.0,4,0,0,0.6,0.6,0.03,-0.6,-0.6
250,Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,0,10,3,30.0,0.34,0.10,0.00,0.00,22.7,3,0,0,0.5,0.5,0.05,-0.5,-0.5
251,Ryan Bennett,ENG,DF,Wolverhampton Wanderers,Premier League,28,1990,34.0,1,15,3,20.0,0.44,0.09,0.07,0.33,10.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3
252,Yassine Benrahou,FRA,MF,FC Girondins Bordeaux,Ligue 1,19,1999,2.0,0,6,3,50.0,3.05,1.53,0.00,0.00,20.0,2,0,0,0.4,0.4,0.07,-0.4,-0.4
253,Ramy Bensebaini,DZA,DF,Stade Rennais FC,Ligue 1,23,1995,23.9,1,15,4,26.7,0.63,0.17,0.07,0.25,18.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1
254,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,23,1994,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,26.4,1,3,3,3.0,0.8,0.04,0.0,-0.8
255,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.10,0.67,21.6,0,0,0,1.4,1.4,0.07,+0.6,+0.6
256,Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,1,29,8,27.6,3.21,0.88,0.03,0.13,10.5,0,0,0,3.3,3.3,0.11,-2.3,-2.3
257,Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,21,99,41,41.4,3.02,1.25,0.18,0.44,13.5,0,3,3,15.7,13.5,0.14,+5.3,+4.5
258,Yassine Benzia,DZA,MF,LOSC Lille,Ligue 1,23,1994,1.8,0,6,1,16.7,3.38,0.56,0.00,0.00,23.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
259,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,23,1994,31.9,8,123,29,23.6,3.85,0.91,0.06,0.24,22.5,12,1,1,8.7,8.0,0.06,-0.7,-1.0
260,Yuri Berchiche,ESP,DF,Athletic Bilbao,La Liga,28,1990,34.7,2,27,6,22.2,0.78,0.17,0.07,0.33,20.6,0,0,0,1.3,1.3,0.05,+0.7,+0.7
261,Álex Berenguer,ESP,MF,Torino FC,Serie A,23,1995,16.5,2,21,7,33.3,1.27,0.42,0.10,0.29,19.1,0,0,0,1.2,1.2,0.06,+0.8,+0.8
262,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,26,1992,24.4,0,8,1,12.5,0.33,0.04,0.00,0.00,25.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2
263,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,27,1990,19.5,3,34,11,32.4,1.75,0.57,0.09,0.27,18.9,7,0,0,3.0,3.0,0.09,0.0,0.0
264,Markel Bergara,ESP,MF,Getafe CF,La Liga,32,1986,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
265,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,27,1991,13.1,9,35,18,51.4,2.68,1.38,0.26,0.50,9.9,0,0,0,6.6,6.6,0.19,+2.4,+2.4
266,Etrit Berisha,ALB,GK,Atalanta BC,Serie A,29,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
267,Valon Berisha,XXK,MF,SS Lazio,Serie A,25,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
268,Bernard,BRA,FW,Everton FC,Premier League,25,1992,23.5,1,24,5,20.8,1.02,0.21,0.04,0.20,16.1,0,0,0,2.6,2.6,0.11,-1.6,-1.6
269,Federico Bernardeschi,ITA,FW,Juventus FC,Serie A,24,1994,16.4,2,51,18,35.3,3.12,1.10,0.04,0.11,19.4,2,0,0,3.5,3.5,0.07,-1.5,-1.5
270,Bernardo,BRA,DF,Brighton & Hove Albion,Premier League,23,1995,19.5,0,8,3,37.5,0.41,0.15,0.00,0.00,17.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4
271,Paul Bernardoni,FRA,GK,Nîmes Olympique,Ligue 1,21,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
272,Juan Bernat,ESP,DF,Paris Saint-Germain,Ligue 1,25,1993,20.4,1,5,1,20.0,0.25,0.05,0.20,1.00,10.8,0,0,0,0.7,0.7,0.15,+0.3,+0.3
273,Antoine Bernede,FRA,MF,Paris Saint-Germain,Ligue 1,19,1999,1.9,0,1,1,100.0,0.53,0.53,0.00,0.00,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0
274,Dimitry Bertaud,FRA,GK,Montpellier HSC,Ligue 1,20,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
275,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,28,1989,24.0,1,15,2,13.3,0.62,0.08,0.07,0.50,22.6,3,0,0,0.9,0.9,0.06,+0.1,+0.1
276,Daniel Bessa,ITA,MF,Genoa CFC,Serie A,25,1993,27.1,1,32,14,43.8,1.18,0.52,0.03,0.07,17.8,1,0,0,2.7,2.7,0.09,-1.7,-1.7
277,Marcus Bettinelli,ENG,GK,Fulham FC,Premier League,26,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
278,Jordan Beyer,DEU,DF,Borussia Mönchengladbach,Bundesliga,18,2000,8.0,0,4,0,0.0,0.50,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
279,Jonathan Biabiany,FRA,FW,Parma Calcio 1913,Serie A,30,1988,11.9,0,4,2,50.0,0.34,0.17,0.00,0.00,15.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4
280,Giulian Biancone,FRA,DF,AS Monaco,Ligue 1,18,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0
281,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,28,1990,19.9,1,10,3,30.0,0.50,0.15,0.10,0.33,6.9,0,0,0,1.9,1.9,0.21,-0.9,-0.9
282,Pedro Bigas,ESP,DF,SD Eibar,La Liga,27,1990,6.5,0,3,0,0.0,0.46,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
283,Lucas Biglia,ARG,MF,AC Milan,Serie A,32,1986,12.4,1,7,2,28.6,0.57,0.16,0.14,0.50,24.9,1,0,0,0.3,0.3,0.04,+0.7,+0.7
284,Philip Billing,DNK,MF,Huddersfield Town,Premier League,22,1996,24.3,2,43,9,20.9,1.77,0.37,0.05,0.22,23.3,3,0,0,1.8,1.8,0.04,+0.2,+0.2
285,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,25,1992,35.5,1,35,7,20.0,0.99,0.20,0.03,0.14,24.4,9,0,0,1.6,1.6,0.05,-0.6,-0.6
