Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
2127,Nolan Roux,FRA,FW,EA Guingamp,Ligue 1,30,1988,17.1,381,350,31,0,0,102,4,6,0,0,0,0,205,96,80,12,284,38,0,16,261,1,7,10,17
2128,Aaron Rowe,ENG,FW,Huddersfield Town,Premier League,17,2000,0.8,17,17,0,0,0,4,0,0,0,0,0,0,10,4,3,6,10,1,0,0,13,0,1,1,0
2129,Waldo Rubio,ESP,MF,Real Valladolid CF,La Liga,22,1995,5.5,151,150,1,0,0,28,3,14,0,0,0,0,90,27,34,23,113,8,1,3,93,2,3,4,11
2130,John Ruddy,ENG,GK,Wolverhampton Wanderers,Premier League,31,1986,1.0,21,12,9,2,0,1,1,0,0,0,0,0,7,2,12,0,16,0,0,3,15,0,2,0,0
2131,Antonio Rüdiger,DEU,DF,Chelsea FC,Premier League,25,1993,31.9,2528,2462,66,53,2,317,86,1,0,0,0,0,2062,173,293,309,2057,95,13,23,2310,7,24,19,10
2132,Sebastian Rudy,DEU,MF,FC Schalke 04,Bundesliga,28,1990,15.1,670,630,40,28,2,140,19,7,8,0,4,0,444,97,129,80,531,42,4,8,540,3,6,10,20
2133,Stéphane Ruffier,FRA,GK,AS Saint-Étienne,Ligue 1,31,1986,37.0,1177,735,442,132,0,107,21,0,0,0,0,0,516,32,629,41,930,0,0,152,728,1,29,2,4
2134,Daniele Rugani,ITA,DF,Juventus FC,Serie A,24,1994,15.0,781,765,16,16,0,109,17,0,0,0,0,0,623,59,99,91,624,39,0,2,705,1,9,5,1
2135,Mário Rui,PRT,DF,SSC Napoli,Serie A,27,1991,15.7,1300,1149,151,15,5,168,26,55,10,0,0,0,821,190,289,1043,86,35,126,7,1045,3,17,18,43
2136,Fabián Ruiz,ESP,MF,SSC Napoli,Serie A,22,1996,22.1,1839,1790,49,27,7,315,66,25,4,0,1,0,1469,196,174,1602,177,29,16,7,1636,5,20,34,29
2137,Abel Ruiz,ESP,FW,FC Barcelona,La Liga,18,2000,0.2,12,12,0,0,0,1,0,2,0,0,0,0,10,2,0,3,9,0,0,0,9,0,1,0,0
2138,Víctor Ruiz,ESP,DF,Villarreal CF,La Liga,29,1989,21.9,1211,1151,60,52,2,152,42,1,0,0,0,0,895,109,207,892,220,66,8,7,1038,4,19,11,22
2139,Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,1992,27.0,1056,746,310,102,0,98,30,0,0,0,0,0,551,59,446,109,798,0,0,111,779,4,21,5,4
2140,Lukas Rupp,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,27,1991,0.3,11,9,2,0,0,1,0,1,0,0,0,0,7,2,2,1,7,1,2,0,7,0,0,0,1
2141,Marco Russ,DEU,DF,Eintracht Frankfurt,Bundesliga,32,1985,4.2,120,115,5,3,0,12,4,0,0,0,0,0,67,21,32,3,87,23,2,1,90,0,2,0,2
2142,Mathew Ryan,AUS,GK,Brighton & Hove Albion,Premier League,26,1992,34.0,1017,622,395,70,0,66,30,0,0,0,0,0,201,42,774,97,698,2,0,100,551,6,38,5,3
2143,Frederik Rönnow,DNK,GK,Eintracht Frankfurt,Bundesliga,25,1992,1.4,51,36,15,3,0,9,0,0,0,0,0,0,11,0,40,5,43,0,0,2,27,0,1,0,0
2144,Idriss Saadi,DZA,MF,RC Strasbourg Alsace,Ligue 1,26,1992,0.1,3,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,3,0,0,0,0
2145,Youssouf Sabaly,SEN,DF,FC Girondins Bordeaux,Ligue 1,25,1993,21.2,1270,1048,222,12,2,196,11,41,0,0,0,0,764,296,210,246,745,54,210,4,1026,0,17,31,48
2146,Abdelhamid Sabiri,DEU,FW,Huddersfield Town,Premier League,21,1996,0.5,10,9,1,0,0,6,0,0,0,0,0,0,6,0,4,2,5,2,0,0,8,0,1,0,0
2147,Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,24,1994,26.1,1235,1169,66,15,6,216,24,51,5,1,0,0,758,252,225,216,899,61,42,8,865,11,35,40,56
2148,Ihsan Sacko,FRA,FW,OGC Nice,Ligue 1,21,1997,4.9,118,114,4,0,0,33,1,3,0,0,0,0,92,19,7,18,91,6,0,0,90,1,1,1,12
2149,Nuri Sahin,TUR,MF,SV Werder Bremen,Bundesliga,29,1988,16.4,1096,1031,65,49,2,123,24,9,14,7,1,0,832,103,161,821,204,47,0,8,930,4,13,24,15
2150,Samuel Sahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1992,1.0,28,18,10,2,0,4,1,0,0,0,0,0,10,2,16,1,21,0,0,6,21,0,0,1,0
2151,Wesley Saïd,FRA,FW,Dijon FCO,Ligue 1,23,1995,25.0,600,551,49,11,3,134,14,33,8,0,1,1,388,117,95,131,414,26,14,4,436,5,16,13,27
2152,Allan Saint-Maximin,FRA,FW,OGC Nice,Ligue 1,21,1997,32.2,969,909,60,9,5,257,43,102,12,3,3,1,735,112,122,149,777,14,15,2,718,2,20,21,60
2153,Théo Sainte-Luce,FRA,FW,Nîmes Olympique,Ligue 1,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2154,Romain Saïss,MAR,MF,Wolverhampton Wanderers,Premier League,28,1990,12.8,706,676,30,18,0,138,37,8,0,0,0,0,431,94,181,530,91,51,12,1,553,2,21,16,20
2155,Samu Saiz,ESP,FW,Getafe CF,La Liga,27,1991,3.4,142,133,9,2,0,33,6,6,5,2,0,0,69,29,44,7,123,9,2,0,98,1,4,5,4
2156,Bukayo Saka,ENG,FW,Arsenal FC,Premier League,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,Hiroki Sakai,JPN,DF,Olympique Marseille,Ligue 1,28,1990,26.4,1473,1213,260,9,1,259,13,44,0,0,0,0,926,272,275,138,948,89,251,2,1192,0,25,30,44
2158,Diafra Sakho,SEN,FW,Stade Rennais FC,Ligue 1,28,1989,1.6,27,26,1,0,0,9,0,1,0,0,0,0,18,6,3,1,19,2,0,2,17,0,0,1,3
2159,Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,28,1990,26.8,1285,1247,38,35,1,151,23,0,0,0,0,0,1052,89,144,990,210,57,3,8,1135,1,20,23,10
2160,Bakary Sako,MLI,FW,Crystal Palace,Premier League,30,1988,0.3,13,12,1,0,0,3,1,2,0,0,0,0,5,5,3,9,4,0,0,0,9,0,0,0,1
2161,Emiliano Sala,ARG,FW,FC Nantes,Ligue 1,27,1990,15.2,362,331,31,0,3,92,0,7,0,0,0,0,228,79,55,20,275,45,1,10,236,1,11,7,25
2162,Jacopo Sala,ITA,DF,UC Sampdoria,Serie A,26,1991,16.9,1172,1011,161,32,1,139,34,38,3,2,1,0,788,181,203,115,885,36,126,8,980,3,12,22,33
2163,Mohamed Salah,EGY,FW,Liverpool FC,Premier League,26,1992,36.1,1150,1068,82,12,20,222,21,38,35,1,0,0,846,146,158,915,180,34,12,5,864,2,14,34,52
2164,Bartosz Salamon,POL,DF,Frosinone Calcio,Serie A,27,1991,19.2,768,732,36,33,1,93,17,1,0,0,0,0,534,62,172,121,564,70,3,3,625,3,16,5,6
2165,Carlos Salcedo,MEX,DF,Eintracht Frankfurt,Bundesliga,24,1993,5.1,269,257,12,10,0,42,12,0,0,0,0,0,171,37,61,38,203,17,2,0,214,0,4,5,3
2166,William Saliba,FRA,DF,AS Saint-Étienne,Ligue 1,17,2001,14.2,680,646,34,14,0,103,26,2,0,0,0,0,524,66,90,42,578,26,20,1,583,1,9,4,11
2167,Yannis Salibur,FRA,FW,AS Saint-Étienne,Ligue 1,27,1991,9.8,329,296,33,11,0,67,8,28,17,0,1,0,232,34,63,232,74,12,5,1,235,1,3,7,21
2168,Yannis Salibur,FRA,FW,EA Guingamp,Ligue 1,27,1991,0.2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2169,Roland Sallai,HUN,MF,SC Freiburg,Bundesliga,21,1997,5.9,151,142,9,1,0,23,3,9,0,0,0,0,95,30,26,22,105,8,7,2,117,0,4,5,7
2170,Edgar Salli,CMR,MF,1.FC Nuremberg,Bundesliga,25,1992,1.3,23,21,2,0,0,4,0,0,0,0,0,0,19,4,0,2,19,0,2,0,20,0,0,0,0
2171,Brice Samba,COG,GK,SM Caen,Ligue 1,24,1994,38.0,1222,754,468,153,0,113,49,0,0,0,0,0,351,54,817,804,183,0,0,168,747,0,38,7,2
2172,Junior Sambia,FRA,MF,Montpellier HSC,Ligue 1,21,1996,10.3,416,353,63,15,1,87,20,20,34,4,6,0,271,36,109,75,295,22,14,0,307,3,9,3,13
2173,Paolo Sammarco,ITA,MF,Frosinone Calcio,Serie A,35,1983,6.1,308,296,12,9,0,57,8,6,3,0,2,0,178,46,84,28,260,14,0,0,233,1,9,7,7
2174,Frédéric Sammaritano,FRA,FW,Dijon FCO,Ligue 1,32,1986,6.0,230,221,9,5,0,41,10,13,3,2,1,0,159,34,37,33,186,9,0,0,175,0,4,4,12
2175,Mikel San José,ESP,MF,Athletic Bilbao,La Liga,29,1989,19.3,743,727,16,8,2,115,13,15,2,0,0,0,436,132,175,104,535,64,2,2,567,0,17,23,20
2176,Antonio Sanabria,PRY,FW,Genoa CFC,Serie A,22,1996,8.5,146,142,4,0,0,57,3,2,0,0,0,0,89,27,30,24,95,5,0,1,107,0,1,3,5
2177,Antonio Sanabria,PRY,FW,Real Betis Balompié,La Liga,22,1996,9.0,148,131,17,0,0,34,3,0,0,0,0,0,111,23,14,34,92,11,0,5,118,2,2,1,5
2178,Renato Sanches,PRT,MF,Bayern Munich,Bundesliga,20,1997,6.4,359,341,18,3,1,54,16,8,8,0,0,0,292,20,47,46,295,9,7,1,317,0,2,3,7
2179,Alexis Sánchez,CHL,FW,Manchester United,Premier League,29,1988,9.8,409,401,8,2,1,83,16,26,4,0,0,0,265,55,89,37,361,8,0,0,292,2,5,16,14
2180,Carlos Sánchez,COL,MF,West Ham United,Premier League,32,1986,2.7,140,134,6,6,0,18,9,0,0,0,0,0,101,10,29,23,108,8,0,0,124,0,4,1,0
2181,Davinson Sánchez,COL,DF,Tottenham Hotspur,Premier League,22,1996,21.6,1424,1398,26,24,0,206,21,0,0,0,0,0,1171,105,148,203,1123,65,2,1,1289,0,9,6,8
2182,Javi Sánchez,ESP,DF,Real Madrid,La Liga,21,1997,0.5,8,6,2,2,0,2,1,0,0,0,0,0,6,1,1,1,6,0,0,0,8,0,0,0,0
2183,Víctor Sánchez,ESP,MF,RCD Espanyol Barcelona,La Liga,30,1987,14.1,574,554,20,8,1,69,12,14,8,5,1,0,405,78,91,88,438,27,4,4,459,4,8,7,23
2184,Jadon Sancho,ENG,FW,Borussia Dortmund,Bundesliga,18,2000,27.3,1439,1320,119,15,5,243,38,54,85,12,7,4,1125,150,164,180,1203,36,19,1,1161,7,18,33,37
2185,Sandro,BRA,MF,Udinese Calcio,Serie A,29,1989,6.6,242,232,10,9,0,36,5,0,0,0,0,0,178,32,32,28,186,22,0,0,200,1,5,7,2
2186,Sandro,BRA,MF,Genoa CFC,Serie A,29,1989,7.9,325,321,4,4,0,35,7,0,0,0,0,0,218,48,59,44,229,39,0,2,264,0,8,4,8
2187,Alex Sandro,BRA,DF,Juventus FC,Serie A,27,1991,26.5,1911,1705,206,23,3,291,61,91,0,0,0,0,1260,306,345,1501,123,66,183,6,1540,12,29,37,59
2188,Leroy Sané,DEU,FW,Manchester City,Premier League,22,1996,20.7,954,895,59,4,6,194,20,65,49,0,1,0,769,87,98,747,166,22,6,6,750,4,13,27,45
2189,Salif Sané,SEN,DF,FC Schalke 04,Bundesliga,27,1990,29.0,1514,1446,68,65,1,232,37,8,0,0,0,0,1103,128,283,241,1109,108,3,4,1259,0,29,10,14
2190,Luca Sangalli,ESP,MF,Real Sociedad,La Liga,23,1995,11.1,390,384,6,3,2,104,12,14,1,1,0,0,270,70,50,57,319,8,2,1,282,3,12,14,11
2191,Ibrahim Sangaré,CIV,MF,FC Toulouse,Ligue 1,20,1997,27.4,1559,1517,42,32,4,349,41,13,1,0,0,0,1101,157,301,123,1351,44,9,9,1241,8,30,32,34
2192,Younousse Sankharé,SEN,MF,FC Girondins Bordeaux,Ligue 1,28,1989,16.4,661,648,13,7,0,116,6,1,1,0,0,0,505,96,60,505,94,36,2,12,511,2,16,20,17
2193,Baissama Sankoh,GIN,MF,SM Caen,Ligue 1,26,1992,7.2,197,194,3,1,0,43,3,3,0,0,0,0,145,22,30,19,155,11,2,1,159,0,6,4,7
2194,Yaya Sanogo,FRA,FW,FC Toulouse,Ligue 1,25,1993,13.8,256,248,8,0,0,84,4,3,0,0,0,0,145,69,42,52,147,26,0,11,170,1,5,14,12
2195,Morgan Sanson,FRA,MF,Olympique Marseille,Ligue 1,23,1994,26.7,1372,1344,28,15,2,228,66,40,0,0,0,0,968,156,248,241,1049,50,13,4,1121,1,30,17,31
2196,Nicola Sansone,ITA,FW,Bologna FC 1909,Serie A,26,1991,12.7,386,372,14,4,5,89,8,30,9,2,0,0,276,46,64,67,303,9,1,2,280,1,8,7,16
2197,Nicola Sansone,ITA,FW,Villarreal CF,La Liga,26,1991,0.4,16,15,1,0,0,1,0,0,0,0,0,0,11,3,2,3,10,1,1,0,11,1,0,0,2
2198,Baptiste Santamaria,FRA,MF,SCO Angers,Ligue 1,23,1995,36.1,1533,1516,17,15,3,269,69,7,0,0,0,0,1056,166,311,201,1199,109,2,2,1241,3,28,19,24
2199,Roberto Santamaría,ESP,GK,SD Huesca,La Liga,33,1985,20.0,586,315,271,103,0,25,24,0,0,0,0,0,67,22,497,11,450,1,0,40,301,4,21,3,1
2200,Federico Santander,PRY,FW,Bologna FC 1909,Serie A,27,1991,22.9,570,557,13,0,1,178,5,15,0,0,0,0,286,131,153,46,310,93,5,17,339,3,5,17,23
2201,Davide Santon,ITA,DF,AS Roma,Serie A,27,1991,11.2,698,572,126,13,0,98,10,24,0,0,0,0,447,109,142,58,497,24,113,2,579,1,9,15,15
2202,Michael Santos,URY,FW,CD Leganés,La Liga,25,1993,6.2,104,98,6,1,2,21,2,7,0,0,0,0,58,30,16,12,69,17,1,1,71,0,2,4,6
2203,Samir,BRA,DF,Udinese Calcio,Serie A,23,1994,20.0,819,703,116,28,0,111,14,14,0,0,0,0,533,84,202,541,119,48,88,1,645,2,20,10,16
2204,Riccardo Saponara,ITA,MF,UC Sampdoria,Serie A,26,1991,10.1,470,458,12,4,6,126,11,13,5,0,0,0,329,81,60,145,302,11,3,5,326,3,9,26,23
2205,Pablo Sarabia,ESP,MF,Sevilla FC,La Liga,26,1992,30.3,1447,1272,175,36,6,305,62,110,94,18,12,6,969,210,268,1097,268,24,43,10,1062,7,30,45,69
2206,Marcelo Saracchi,URY,DF,RB Leipzig,Bundesliga,20,1998,7.3,477,396,81,5,0,36,17,34,0,0,0,0,252,87,138,355,12,28,76,0,333,1,8,11,16
2207,Josh Sargent,USA,FW,SV Werder Bremen,Bundesliga,18,2000,2.4,67,66,1,0,0,17,1,0,0,0,0,0,50,10,7,9,51,6,1,0,55,0,0,3,3
2208,Bouna Sarr,GIN,DF,Olympique Marseille,Ligue 1,26,1992,24.9,1454,1201,253,16,0,271,27,67,4,0,0,0,894,332,228,142,993,53,233,8,1184,1,28,25,55
2209,Ismaïla Sarr,SEN,FW,Stade Rennais FC,Ligue 1,20,1998,31.0,771,747,24,7,4,201,11,53,0,0,0,0,610,87,74,67,651,30,10,3,573,5,12,26,39
2210,Malang Sarr,FRA,DF,OGC Nice,Ligue 1,19,1999,33.3,2161,2006,155,60,2,279,67,10,0,0,0,0,1706,183,272,1703,261,74,95,6,1920,2,25,33,38
2211,Lluis Sastre,ESP,MF,SD Huesca,La Liga,32,1986,1.3,95,93,2,1,0,10,0,2,1,0,0,0,70,7,18,4,88,2,0,0,74,1,0,0,6
2212,Marco Sau,ITA,MF,UC Sampdoria,Serie A,30,1987,0.6,27,27,0,0,0,7,0,2,0,0,0,0,19,6,2,1,25,0,0,0,22,0,0,1,1
2213,Marco Sau,ITA,FW,Cagliari Calcio,Serie A,30,1987,6.2,150,145,5,0,0,39,3,8,0,0,0,0,110,22,18,24,115,7,1,2,126,0,0,0,4
2214,Téji Savanier,FRA,MF,Nîmes Olympique,Ligue 1,26,1991,31.8,1875,1549,326,151,4,332,175,66,170,16,26,14,892,246,737,270,1496,69,5,7,1232,6,70,30,56
2215,Stefan Savic,MNE,DF,Atlético de Madrid,La Liga,27,1991,15.5,542,522,20,17,0,79,21,0,0,0,0,0,352,70,120,41,440,40,3,3,447,1,8,6,5
2216,Fabian Schär,CHE,DF,Newcastle United,Premier League,26,1991,22.2,1029,981,48,41,2,204,73,12,0,0,0,0,526,98,405,111,826,60,7,1,699,5,25,14,25
2217,Ezequiel Schelotto,ITA,DF,Chievo Verona,Serie A,29,1989,1.6,92,76,16,1,1,12,4,5,0,0,0,0,42,18,32,5,63,7,15,0,64,0,2,3,4
2218,Nicolás Schiappacasse,URY,FW,Parma Calcio 1913,Serie A,19,1999,0.9,16,12,4,0,0,4,0,2,0,0,0,0,7,4,5,1,12,2,0,0,9,0,0,0,2
2219,Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,1987,20.5,1363,1222,141,85,2,247,25,29,49,2,1,0,1030,135,198,149,1153,47,4,2,1147,4,23,26,24
2220,Patrik Schick,CZE,FW,AS Roma,Serie A,22,1996,14.6,278,265,13,0,2,72,3,7,0,0,0,0,159,71,48,164,37,38,1,6,207,2,9,3,7
2221,Julian Schieber,DEU,FW,FC Augsburg,Bundesliga,29,1989,2.9,78,73,5,0,0,12,0,4,0,0,0,0,42,14,22,48,8,14,0,4,58,0,3,0,1
2222,Christopher Schindler,DEU,DF,Huddersfield Town,Premier League,28,1990,36.2,1501,1460,41,38,1,205,31,3,0,0,0,0,1027,162,312,224,1034,178,3,3,1271,0,24,13,13
2223,Keven Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,21,1997,8.6,445,435,10,10,0,49,17,1,0,0,0,0,364,27,54,292,129,16,0,1,394,1,9,5,4
2224,Nico Schlotterbeck,DEU,DF,SC Freiburg,Bundesliga,18,1999,2.5,108,94,14,2,1,16,7,0,0,0,0,0,60,19,29,79,10,3,12,2,81,0,5,1,2
2225,Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,1992,18.6,646,637,9,0,1,143,4,17,0,0,0,0,472,71,103,436,117,49,9,1,484,3,18,16,31
2226,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,31,1986,38.0,1208,774,434,129,1,88,100,0,0,0,0,0,458,85,665,50,962,3,0,109,825,3,57,11,3
2227,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,30,1988,6.3,468,391,77,12,0,42,1,10,0,0,0,0,329,84,55,299,71,27,65,4,386,2,11,7,20
2228,Jonathan Schmid,FRA,DF,FC Augsburg,Bundesliga,28,1990,28.0,1411,1031,380,43,1,247,43,55,53,5,13,0,717,309,385,144,913,58,284,3,1118,6,16,29,36
2229,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,28,1989,9.3,544,538,6,6,0,79,19,1,0,0,0,0,424,55,65,78,430,25,0,1,484,1,9,3,1
2230,Alessandro Schöpf,AUT,MF,FC Schalke 04,Bundesliga,24,1994,11.2,475,440,35,2,1,46,5,14,0,0,0,0,362,44,69,135,290,18,32,0,384,3,7,14,12
2231,Nico Schulz,DEU,DF,TSG 1899 Hoffenheim,Bundesliga,25,1993,28.2,1547,1294,253,7,1,243,30,122,1,0,0,0,962,327,258,1045,232,17,245,4,1178,5,25,38,78
2232,André Schürrle,DEU,FW,Fulham FC,Premier League,27,1990,18.2,571,552,19,5,1,116,18,35,2,0,0,0,400,82,89,79,437,37,9,1,426,4,8,16,29
2233,Pirmin Schwegler,CHE,MF,Hannover 96,Bundesliga,31,1987,23.1,1195,1031,164,83,2,178,52,20,79,6,15,4,679,176,340,111,960,93,1,10,902,4,24,13,25
2234,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,26,1992,33.0,1268,854,414,87,1,131,45,0,0,0,0,0,525,55,688,189,900,2,0,137,825,3,34,2,4
2235,Matteo Scozzarella,ITA,MF,Parma Calcio 1913,Serie A,30,1988,16.2,692,594,98,45,3,108,36,21,51,9,6,2,388,102,202,79,580,29,2,1,527,4,16,10,11
2236,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,22,1996,9.0,257,149,108,16,0,14,6,0,0,0,0,0,106,7,144,14,201,0,0,34,173,0,9,2,2
2237,Andrea Seculin,ITA,GK,Chievo Verona,Serie A,28,1990,1.0,20,15,5,3,0,0,0,0,0,0,0,0,6,0,14,0,17,0,0,3,11,1,0,0,0
2238,Stanley Segarel,FRA,FW,Amiens SC,Ligue 1,24,1994,0.2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
2239,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,23,1995,19.3,471,443,28,0,1,146,6,34,0,0,0,0,217,144,110,39,259,80,3,20,288,2,9,12,24
2240,Ole Selnaes,NOR,MF,AS Saint-Étienne,Ligue 1,24,1994,18.5,926,898,28,17,6,195,32,5,11,0,0,0,662,110,154,766,100,44,0,5,748,5,12,14,25
2241,Matz Sels,BEL,GK,RC Strasbourg Alsace,Ligue 1,26,1992,37.0,1119,713,406,81,0,100,30,0,0,0,0,0,415,43,661,68,816,0,1,180,692,5,40,2,5
2242,Ken Sema,SWE,FW,Watford FC,Premier League,24,1993,8.4,261,254,7,0,0,82,5,7,5,0,0,0,179,44,38,167,58,20,1,2,186,1,5,8,18
2243,Alfa Semedo,GNB,MF,RCD Espanyol Barcelona,La Liga,20,1997,0.5,25,24,1,1,0,4,0,1,0,0,0,0,14,3,8,3,17,3,0,0,18,0,1,0,1
2244,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,24,1993,17.8,1217,1086,131,14,0,159,6,17,1,0,0,0,993,167,57,164,915,15,116,2,1098,0,10,19,26
2245,Rúben Semedo,PRT,DF,SD Huesca,La Liga,24,1994,9.4,364,355,9,8,0,38,12,0,0,0,0,0,266,44,54,32,282,34,1,1,316,0,6,2,4
2246,Adrian Semper,HRV,GK,Chievo Verona,Serie A,20,1998,6.0,200,124,76,24,0,14,4,0,0,0,0,0,57,16,127,10,142,0,0,30,118,2,8,0,0
2247,Stefano Sensi,ITA,MF,US Sassuolo,Serie A,22,1995,21.9,1451,1313,138,62,2,187,57,19,68,7,17,3,1081,142,228,248,1157,20,3,13,1222,6,12,27,20
2248,Luigi Sepe,ITA,GK,Parma Calcio 1913,Serie A,27,1991,37.0,1202,622,580,129,0,65,61,0,0,0,0,0,377,47,778,788,198,0,0,129,749,11,48,1,2
2249,Suat Serdar,DEU,MF,FC Schalke 04,Bundesliga,21,1997,19.2,462,460,2,1,0,81,9,5,0,0,0,0,325,64,73,42,368,33,1,5,333,3,11,13,14
2250,Jean Michaël Seri,CIV,MF,Fulham FC,Premier League,27,1991,24.9,1712,1561,151,57,2,282,78,25,89,2,1,0,1272,140,300,208,1413,68,3,13,1433,4,35,25,23
2251,Leonardo Sernicola,ITA,FW,US Sassuolo,Serie A,21,1997,0.1,4,4,0,0,0,2,0,0,0,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,0
2252,Julien Serrano,FRA,MF,AS Monaco,Ligue 1,20,1998,1.3,56,49,7,0,1,11,1,3,0,0,0,0,39,8,9,36,11,1,7,0,45,0,1,0,1
2253,Grégory Sertic,FRA,MF,Olympique Marseille,Ligue 1,28,1989,1.2,72,69,3,3,0,12,1,1,0,0,0,0,47,8,17,20,42,7,0,1,54,0,3,2,0
2254,Ryan Sessegnon,ENG,FW,Fulham FC,Premier League,18,2000,25.6,829,726,103,9,3,162,20,49,29,3,3,0,559,83,187,637,86,34,64,0,582,2,17,24,35
2255,Seung-ho Paik,KOR,FW,Girona FC,La Liga,21,1997,0.7,20,20,0,0,0,5,2,0,0,0,0,0,15,2,3,2,18,0,0,0,17,0,1,0,0
2256,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,25,1992,23.4,869,848,21,2,7,235,25,44,2,0,0,0,597,155,117,70,746,23,17,2,699,1,12,19,26
2257,Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,19,1999,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
2258,Xherdan Shaqiri,CHE,FW,Liverpool FC,Premier League,26,1991,11.8,695,644,51,11,7,158,32,24,27,0,1,0,464,76,155,535,116,28,12,3,545,3,16,14,25
2259,Luke Shaw,ENG,DF,Manchester United,Premier League,23,1995,28.8,1984,1667,317,26,3,355,24,36,14,0,4,0,1293,371,320,1458,123,96,277,6,1657,3,14,30,71
2260,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,26,1992,10.5,678,590,88,52,0,86,46,15,31,4,2,1,362,89,227,91,548,29,3,0,458,4,13,13,15
2261,Gaku Shibasaki,JPN,MF,Getafe CF,La Liga,26,1992,4.3,137,122,15,8,0,20,5,15,5,1,2,0,79,22,36,28,99,7,1,1,83,1,2,7,7
2262,Gen Shoji,JPN,DF,FC Toulouse,Ligue 1,25,1992,18.0,722,699,23,20,1,117,35,0,0,0,0,0,505,78,139,130,542,36,3,3,614,1,13,11,2
2263,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,26,1992,23.1,1428,1126,302,34,1,210,34,71,2,0,0,1,809,307,312,201,891,53,266,5,1061,2,30,45,55
2264,Kalidou Sidibé,FRA,MF,FC Toulouse,Ligue 1,19,1999,14.0,591,583,8,7,0,127,6,3,0,0,0,0,363,93,135,134,333,74,1,1,440,0,19,15,10
2265,Sidnei,BRA,DF,Real Betis Balompié,La Liga,28,1989,19.4,1271,1194,77,58,0,150,40,10,0,0,0,0,1005,118,148,270,922,47,19,5,1133,4,20,11,9
2266,Jordan Siebatcheu,USA,FW,Stade Rennais FC,Ligue 1,22,1996,6.8,96,89,7,0,0,26,2,1,0,0,0,0,66,19,11,9,69,6,0,8,74,1,0,4,1
2267,Francisco Sierralta,CHL,DF,Parma Calcio 1913,Serie A,21,1997,3.0,93,84,9,3,0,12,4,1,0,0,0,0,49,12,32,5,71,6,6,0,65,0,1,3,2
2268,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,28,1989,34.6,1231,1049,182,61,15,223,61,61,105,8,19,6,785,157,289,221,945,48,1,5,830,19,32,34,63
2269,Luca Siligardi,ITA,FW,Parma Calcio 1913,Serie A,30,1988,18.2,522,481,41,10,4,134,31,37,21,4,0,1,292,96,134,429,44,31,6,0,334,7,12,26,23
2270,Adrien Silva,PRT,MF,Leicester City,Premier League,29,1989,1.0,79,76,3,1,0,10,3,0,0,0,0,0,62,12,5,12,65,1,1,0,70,0,3,2,3
2271,Adrien Silva,PRT,MF,AS Monaco,Ligue 1,29,1989,13.2,726,690,36,29,1,127,22,3,0,0,0,0,481,122,123,119,546,35,7,7,606,2,13,13,17
2272,André Silva,PRT,FW,Sevilla FC,La Liga,22,1995,24.0,550,513,37,1,4,143,4,11,0,0,0,0,349,137,64,51,400,64,3,9,399,5,2,20,27
2273,Bernardo Silva,PRT,MF,Manchester City,Premier League,23,1994,31.7,1798,1720,78,22,13,338,29,69,21,0,0,0,1368,220,210,1566,134,61,33,0,1513,5,16,29,52
