Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
1500,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,48,59,81.4,773,216,25,26,96.2,20,24,83.3,3,7,42.9,0,0.3,-0.3,1,3,2,1,4
1501,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,2417,2610,92.6,47146,17277,909,959,94.8,1177,1256,93.7,312,359,86.9,1,1.2,-0.2,15,183,9,1,127
1502,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,991,1222,81.1,17489,4770,452,520,86.9,390,461,84.6,117,177,66.1,2,1.9,+0.1,28,63,18,3,83
1503,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,449,616,72.9,6861,1707,242,314,77.1,154,206,74.8,32,46,69.6,6,2.5,+3.5,27,22,20,7,38
1504,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,932,1215,76.7,15438,3354,510,615,82.9,323,406,79.6,83,133,62.4,1,4.4,-3.4,43,77,44,4,106
1505,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,944,1195,79.0,16583,5937,426,494,86.2,404,473,85.4,99,196,50.5,0,3.0,-3.0,35,90,14,4,116
1506,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,918,1041,88.2,19498,6819,274,303,90.4,475,512,92.8,162,216,75.0,1,0.2,+0.8,3,43,4,1,53
1507,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,352,517,68.1,6145,2642,159,197,80.7,152,216,70.4,35,79,44.3,3,0.9,+2.1,8,27,11,3,40
1508,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,180,211,85.3,3389,1126,70,76,92.1,80,89,89.9,26,38,68.4,0,0.0,0.0,1,4,0,0,7
1509,Juan Manuel Valencia\Juan-Manuel-Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,9,10,90.0,167,44,4,4,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1
1510,Harrison Manzala\Harrison-Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,14,31,45.2,184,46,10,14,71.4,3,9,33.3,0,6,0.0,0,0.0,0.0,0,2,1,0,3
1511,Fran Manzanara\Fran-Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,62,70,88.6,1184,247,23,25,92.0,28,30,93.3,10,12,83.3,0,0.0,0.0,0,2,0,0,0
1512,Myziane Maolida\Myziane-Maolida,fr FRA,FWMF,Nice,fr Ligue 1,19,1999,10.6,284,348,81.6,4067,1100,177,199,88.9,92,115,80.0,10,17,58.8,3,2.1,+0.9,17,17,14,1,34
1513,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,722,997,72.4,13271,5829,337,405,83.2,301,387,77.8,79,180,43.9,1,0.9,+0.1,10,64,19,8,68
1514,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,726,822,88.3,14182,4400,282,300,94.0,343,373,92.0,97,134,72.4,0,0.4,-0.4,5,77,5,2,69
1515,Iván Marcano\Ivan-Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,479,552,86.8,10247,3612,142,155,91.6,248,265,93.6,83,118,70.3,0,0.7,-0.7,4,25,7,3,32
1516,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,1250,1536,81.4,21370,8130,662,714,92.7,451,537,84.0,121,235,51.5,2,3.0,-1.0,35,109,56,14,161
1517,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,2067,2311,89.4,49278,14803,419,461,90.9,1123,1203,93.3,516,631,81.8,1,1.8,-0.8,11,134,5,1,151
1518,Solly March\Solly-March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,597,924,64.6,11310,3191,288,353,81.6,199,301,66.1,96,199,48.2,5,3.8,+1.2,38,35,34,20,46
1519,Federico Marchetti\Federico-Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,78,112,69.6,2901,2094,4,4,100.0,31,32,96.9,41,74,55.4,0,0.0,0.0,0,5,0,0,0
1520,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,1643,1894,86.7,33149,12343,532,588,90.5,892,974,91.6,214,309,69.3,0,0.3,-0.3,6,142,8,0,119
1521,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,1032,1346,76.7,18203,6749,482,560,86.1,449,555,80.9,90,174,51.7,2,2.6,-0.6,24,66,29,15,99
1522,Georg Margreitter\Georg-Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,997,1210,82.4,24031,8544,192,207,92.8,559,617,90.6,240,370,64.9,0,0.3,-0.3,4,77,7,2,91
1523,Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,es La Liga,21,1997,0.8,35,39,89.7,647,96,15,17,88.2,15,16,93.8,5,5,100.0,0,0.0,0.0,0,6,0,0,1
1524,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,596,736,81.0,13937,5001,171,188,91.0,278,317,87.7,144,224,64.3,0,0.4,-0.4,2,43,5,0,26
1525,Mariano\Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,72,95,75.8,1054,183,48,61,78.7,18,25,72.0,4,5,80.0,0,0.8,-0.8,5,3,3,0,7
1526,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,23,30,76.7,323,36,15,19,78.9,6,6,100.0,1,2,50.0,0,0.0,0.0,1,1,1,0,1
1527,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,736,879,83.7,15862,5860,225,250,90.0,365,400,91.3,140,217,64.5,0,0.7,-0.7,5,47,3,1,41
1528,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,693,880,78.8,12834,3009,298,349,85.4,300,363,82.6,83,135,61.5,1,0.5,+0.5,15,71,11,1,78
1529,Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,es La Liga,21,1997,3.2,79,111,71.2,1318,790,40,43,93.0,32,44,72.7,6,21,28.6,0,0.0,0.0,0,6,0,0,6
1530,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,25,1993,12.0,615,743,82.8,10070,2361,328,369,88.9,226,272,83.1,51,81,63.0,2,2.2,-0.2,20,49,24,8,60
1531,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,527,679,77.6,12316,4898,142,161,88.2,248,285,87.0,132,219,60.3,2,0.6,+1.4,3,29,0,0,41
1532,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,29,30,96.7,388,97,19,19,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,1,2,1,0,2
1533,Marlon\Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,993,1070,92.8,19705,7402,326,350,93.1,526,547,96.2,137,161,85.1,0,0.0,0.0,2,66,4,1,61
1534,Marquinhos\Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,29.9,2093,2264,92.4,42667,14004,688,736,93.5,1074,1123,95.6,317,384,82.6,2,1.9,+0.1,9,174,11,0,144
1535,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,27,1991,21.0,268,385,69.6,4282,783,161,199,80.9,74,109,67.9,27,50,54.0,0,1.0,-1.0,13,23,11,1,24
1536,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,575,752,76.5,7917,2249,366,435,84.1,179,235,76.2,18,38,47.4,2,2.8,-0.8,33,35,30,4,78
1537,Aarón Martín\Aaron-Martin,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,1298,1742,74.5,22764,8138,640,718,89.1,488,624,78.2,149,346,43.1,3,5.0,-2.0,60,69,40,21,104
1538,Jonas Martin\Jonas-Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,1334,1528,87.3,25456,6306,571,634,90.1,550,605,90.9,196,252,77.8,1,1.9,-0.9,22,120,18,4,117
1539,Marvin Martin\Marvin-Martin,fr FRA,MFFW,Reims,fr Ligue 1,30,1988,6.9,241,337,71.5,4395,1022,119,141,84.4,87,114,76.3,32,77,41.6,1,1.1,-0.1,10,17,10,1,27
1540,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,1113,1404,79.3,27464,9083,275,312,88.1,541,607,89.1,294,471,62.4,0,0.5,-0.5,5,92,6,0,85
1541,Javi Martínez\Javi-Martinez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,803,911,88.1,14235,3414,352,380,92.6,365,402,90.8,73,104,70.2,0,0.4,-0.4,5,69,5,0,63
1542,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,178,254,70.1,2772,727,93,113,82.3,44,74,59.5,20,34,58.8,2,2.4,-0.4,18,17,13,3,25
1543,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,1343,1599,84.0,30960,10350,383,414,92.5,623,679,91.8,320,468,68.4,1,0.2,+0.8,4,127,6,1,124
1544,Gelson Martins\Gelson-Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,52,70,74.3,750,269,37,47,78.7,12,15,80.0,3,5,60.0,0,0.0,0.0,2,5,4,0,9
1545,Gelson Martins\Gelson-Martins,pt POR,FWMF,Monaco,fr Ligue 1,23,1995,15.4,390,532,73.3,5847,1651,228,281,81.1,133,176,75.6,20,43,46.5,2,1.8,+0.2,16,25,22,9,50
1546,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,25,1992,23.5,803,982,81.8,13743,4686,389,421,92.4,337,416,81.0,65,103,63.1,1,1.7,-0.7,23,37,23,11,70
1547,Omar Mascarell\Omar-Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,401,490,81.8,8368,1547,134,155,86.5,185,208,88.9,79,120,65.8,2,0.2,+1.8,5,42,4,0,43
1548,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,1123,1277,87.9,22918,7845,395,427,92.5,541,585,92.5,178,245,72.7,2,0.8,+1.2,7,86,8,0,83
1549,Adam Masina\Adam-Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,436,565,77.2,7775,3455,205,235,87.2,183,222,82.4,41,84,48.8,1,0.4,+0.6,2,30,4,2,36
1550,Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,594,1144,51.9,23842,18102,44,44,100.0,215,218,98.6,335,880,38.1,0,0.1,-0.1,2,17,0,0,0
1551,Han-Noah Massengo\Han-Noah-Massengo,fr FRA,FWMF,Monaco,fr Ligue 1,17,2001,0.7,18,21,85.7,273,84,8,9,88.9,8,10,80.0,1,1,100.0,0,0.0,0.0,0,3,2,1,1
1552,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,878,1092,80.4,15287,6277,446,489,91.2,320,395,81.0,98,170,57.6,1,1.5,-0.5,15,65,13,6,68
1553,Jaime Mata\Jaime-Mata,es ESP,FWMF,Getafe,es La Liga,29,1988,27.0,424,691,61.4,6811,1580,225,331,68.0,145,219,66.2,37,77,48.1,6,3.0,+3.0,17,32,19,6,54
1554,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,30,1988,14.3,618,766,80.7,10983,2704,319,350,91.1,203,243,83.5,86,150,57.3,2,2.9,-0.9,29,62,25,6,64
1555,Luca Matarese\Luca-Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,3,4,75.0,43,0,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
1556,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,328,474,69.2,4721,833,202,252,80.2,99,158,62.7,17,34,50.0,2,2.6,-0.6,25,24,12,2,34
1557,Christian Mathenia\Christian-Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,567,896,63.3,20412,14196,43,44,97.7,262,266,98.5,262,585,44.8,0,0.0,0.0,0,25,0,0,0
1558,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1579,1797,87.9,30170,7839,670,733,91.4,674,748,90.1,212,274,77.4,0,0.9,-0.9,14,173,21,4,147
1559,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1158,1320,87.7,25138,7510,276,304,90.8,691,735,94.0,186,269,69.1,0,0.1,-0.1,2,85,5,0,59
1560,Rabbi Matondo\Rabbi-Matondo,wal WAL,FWMF,Schalke 04,de Bundesliga,17,2000,2.1,27,36,75.0,397,159,14,20,70.0,11,12,91.7,2,3,66.7,0,0.3,-0.3,3,1,5,2,4
1561,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,123,159,77.4,1610,269,80,93,86.0,39,46,84.8,2,12,16.7,0,0.3,-0.3,8,7,2,0,5
1562,Federico Mattiello\Federico-Mattiello,it ITA,MFDF,Bologna,it Serie A,23,1995,14.8,465,637,73.0,8500,3311,202,238,84.9,198,249,79.5,58,121,47.9,1,2.1,-1.1,20,38,22,20,52
1563,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,1098,1267,86.7,19053,4887,526,584,90.1,464,521,89.1,98,131,74.8,2,1.4,+0.6,23,115,11,2,93
1564,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,88,101,87.1,1419,309,50,53,94.3,30,35,85.7,8,12,66.7,0,0.2,-0.2,2,9,2,0,5
1565,Stephy Mavididi\Stephy-Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,4,6,66.7,51,0,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
1566,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,125,133,94.0,2672,563,35,36,97.2,64,69,92.8,24,25,96.0,0,0.2,-0.2,1,12,0,0,8
1567,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,397,487,81.5,8970,2945,95,106,89.6,220,242,90.9,80,133,60.2,0,0.0,0.0,1,19,0,0,26
1568,Philipp Max\Philipp-Max,de GER,DFMF,Augsburg,de Bundesliga,24,1993,28.5,867,1278,67.8,17205,8240,362,436,83.0,345,446,77.4,149,359,41.5,2,4.9,-2.9,62,56,49,25,104
1569,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,29,1989,8.9,187,230,81.3,2590,512,115,130,88.5,59,75,78.7,5,8,62.5,0,0.4,-0.4,6,10,9,1,22
1570,Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,297,378,78.6,5266,1342,146,169,86.4,108,132,81.8,38,66,57.6,0,1.6,-1.6,15,22,12,2,34
1571,Borja Mayoral\Borja-Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,327,394,83.0,4926,930,189,220,85.9,106,121,87.6,23,33,69.7,2,2.9,-0.9,21,16,13,2,28
1572,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,45,55,81.8,690,268,29,33,87.9,13,16,81.3,3,5,60.0,0,0.1,-0.1,1,0,1,0,1
1573,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MFFW,Genoa,it Serie A,22,1995,3.6,174,224,77.7,3445,1030,76,89,85.4,68,88,77.3,29,45,64.4,0,0.1,-0.1,3,20,2,1,19
1574,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,637,823,77.4,9517,2275,393,478,82.2,182,241,75.5,48,65,73.8,7,5.5,+1.5,44,47,48,8,76
1575,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,768,1008,76.2,14014,7282,323,360,89.7,361,478,75.5,77,144,53.5,0,0.2,-0.2,5,62,7,4,60
1576,Loïc Mbe Soh\Loic-Mbe-Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,118,129,91.5,2259,771,38,43,88.4,70,74,94.6,10,11,90.9,0,0.0,0.0,0,0,0,0,5
1577,Nolan Mbemba\Nolan-Mbemba,cg CGO,MFDF,Reims,fr Ligue 1,23,1995,4.0,180,221,81.4,3288,871,79,94,84.0,74,88,84.1,25,32,78.1,0,0.0,0.0,1,17,2,0,17
1578,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,230,364,63.2,4959,2663,86,107,80.4,90,127,70.9,52,118,44.1,0,0.3,-0.3,2,19,9,3,27
1579,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,eng Premier League,22,1996,11.0,188,282,66.7,3095,849,101,132,76.5,63,88,71.6,22,48,45.8,1,0.8,+0.2,7,9,7,5,16
1580,Stéphane Mbia\Stephane-Mbia,cm CMR,DFMF,Toulouse,fr Ligue 1,32,1986,5.0,171,193,88.6,3041,862,77,86,89.5,77,82,93.9,15,22,68.2,0,0.0,0.0,1,7,0,0,8
1581,Kara Mbodji\Kara-Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,157,202,77.7,3452,1234,43,51,84.3,83,100,83.0,31,45,68.9,0,0.0,0.0,0,12,0,0,11
1582,Jordi Mboula\Jordi-Mboula,es ESP,FW,Monaco,fr Ligue 1,19,1999,3.1,45,85,52.9,795,177,28,38,73.7,12,28,42.9,5,13,38.5,0,0.1,-0.1,2,1,3,2,2
1583,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,eng Premier League,30,1987,34.0,1151,1454,79.2,20576,5246,519,609,85.2,482,573,84.1,134,218,61.5,6,3.3,+2.7,30,106,17,2,90
1584,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25.0,318,637,49.9,12362,9009,30,30,100.0,130,133,97.7,158,472,33.5,0,0.0,0.0,0,17,0,0,0
1585,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,7,8,87.5,107,11,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
1586,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,eng Premier League,29,1988,9.3,484,567,85.4,9208,2394,207,226,91.6,201,226,88.9,70,106,66.0,0,0.1,-0.1,3,46,0,0,35
1587,Levan Mchedlidze\Levan-Mchedlidze,ge GEO,FWDF,Empoli,it Serie A,28,1990,2.3,30,43,69.8,488,84,15,21,71.4,12,16,75.0,2,4,50.0,1,0.1,+0.9,3,4,0,0,2
1588,Weston McKennie\Weston-McKennie,us USA,MFDF,Schalke 04,de Bundesliga,19,1998,19.4,481,704,68.3,9041,2573,199,274,72.6,206,269,76.6,66,136,48.5,4,1.7,+2.3,18,30,13,1,50
1589,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,eng Premier League,18,1999,17.7,383,584,65.6,6974,2251,197,238,82.8,125,172,72.7,53,133,39.8,5,3.3,+1.7,27,25,20,14,29
1590,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,eng Premier League,21,1996,9.6,387,455,85.1,6937,1960,178,193,92.2,159,185,85.9,45,68,66.2,0,0.0,0.0,1,33,1,0,28
1591,Iuri Medeiros\Iuri-Medeiros,pt POR,MFFW,Genoa,it Serie A,24,1994,1.2,37,47,78.7,755,190,19,21,90.5,9,11,81.8,9,13,69.2,0,0.1,-0.1,2,3,1,0,4
1592,Nicky Medja\Nicky-Medja,ch SUI,MF,Fiorentina,it Serie A,18,2000,0.5,5,10,50.0,79,8,2,3,66.7,3,6,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
1593,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,631,781,80.8,12116,3675,272,300,90.7,247,284,87.0,100,173,57.8,0,1.5,-1.5,28,71,5,1,60
1594,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38.0,1119,1484,75.4,27336,10810,283,345,82.0,507,591,85.8,323,523,61.8,2,1.2,+0.8,9,122,5,1,92
1595,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,268,427,62.8,4029,764,151,205,73.7,88,150,58.7,20,44,45.5,1,0.5,+0.5,10,15,8,4,20
1596,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,27,1991,18.8,563,787,71.5,9637,2786,299,364,82.1,192,257,74.7,60,124,48.4,5,3.8,+1.2,36,29,28,7,61
1597,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Torino,it Serie A,24,1994,29.5,978,1168,83.7,17818,4394,424,503,84.3,407,456,89.3,121,154,78.6,4,2.5,+1.5,33,98,21,5,114
1598,Farid El Melali\Farid-El-Melali,dz ALG,FWMF,Angers,fr Ligue 1,21,1997,3.6,104,138,75.4,1655,486,66,78,84.6,22,33,66.7,14,18,77.8,1,0.2,+0.8,4,10,4,1,13
1599,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,20,1997,22.2,760,895,84.9,12504,2911,367,404,90.8,306,348,87.9,70,100,70.0,5,3.3,+1.7,33,64,50,3,92
1600,Gonzalo Melero\Gonzalo-Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,623,714,87.3,10492,2608,326,359,90.8,227,259,87.6,63,79,79.7,1,1.1,-0.1,21,67,6,0,64
1601,Arthur Melo\Arthur-Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,1211,1302,93.0,21656,4702,541,567,95.4,511,543,94.1,139,162,85.8,1,1.6,-0.6,17,139,8,0,82
1602,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,1090,1322,82.5,26079,9662,278,316,88.0,524,574,91.3,281,413,68.0,0,0.4,-0.4,11,100,8,2,80
1603,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,1775,2168,81.9,34210,10788,737,816,90.3,760,850,89.4,259,465,55.7,5,4.2,+0.8,58,231,19,3,212
1604,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,21,1997,26.1,918,1224,75.0,15670,4422,456,523,87.2,332,424,78.3,101,218,46.3,7,3.3,+3.7,43,75,29,6,89
1605,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,eng Premier League,26,1992,10.9,173,284,60.9,2672,1157,106,141,75.2,51,81,63.0,13,32,40.6,1,1.5,-0.5,20,15,10,6,29
1606,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,26,1992,20.9,513,714,71.8,8560,2911,276,330,83.6,171,220,77.7,58,130,44.6,2,1.9,+0.1,27,46,29,9,78
1607,Alexandre Mendy\Alexandre-Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,93,124,75.0,1292,168,58,69,84.1,29,38,76.3,3,7,42.9,0,0.5,-0.5,7,5,1,0,6
1608,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10.0,668,791,84.5,11962,3861,273,301,90.7,334,378,88.4,56,99,56.6,5,1.3,+3.7,12,54,27,11,85
1609,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38.0,704,1130,62.3,27938,19193,37,38,97.4,278,285,97.5,389,807,48.2,0,0.0,0.0,1,32,1,1,1
1610,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,1641,1961,83.7,29456,8664,806,893,90.3,613,716,85.6,207,286,72.4,1,3.4,-2.4,38,128,31,11,150
1611,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,eng Premier League,26,1992,23.2,969,1106,87.6,17004,3829,445,489,91.0,413,449,92.0,99,140,70.7,0,0.2,-0.2,6,95,5,3,76
1612,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Schalke 04,de Bundesliga,20,1997,6.0,178,254,70.1,3308,928,86,104,82.7,65,82,79.3,24,56,42.9,0,0.1,-0.1,1,12,3,1,10
1613,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,324,391,82.9,6860,2225,90,100,90.0,180,207,87.0,52,79,65.8,1,0.0,+1.0,0,17,0,0,22
1614,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,635,764,83.1,12191,4339,238,257,92.6,316,348,90.8,74,140,52.9,1,0.0,+1.0,0,37,4,0,37
1615,Alex Meret\Alex-Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,264,354,74.6,7277,3725,25,25,100.0,144,146,98.6,94,182,51.6,0,0.0,0.0,0,0,0,0,0
1616,Mehdi Merghem\Mehdi-Merghem,fr FRA,FWMF,Guingamp,fr Ligue 1,21,1997,8.0,210,298,70.5,3987,1103,91,113,80.5,85,111,76.6,32,63,50.8,1,0.1,+0.9,1,22,6,3,25
1617,Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,883,1113,79.3,16528,4836,354,427,82.9,384,459,83.7,127,190,66.8,3,1.7,+1.3,15,111,21,7,115
1618,Sabin Merino\Sabin-Merino,es ESP,FWMF,Leganés,es La Liga,26,1992,3.3,67,89,75.3,898,171,42,47,89.4,17,24,70.8,3,7,42.9,0,0.2,-0.2,3,2,2,0,5
1619,Martín Merquelanz\Martin-Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1620,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25.0,677,904,74.9,10875,2749,385,460,83.7,226,305,74.1,53,104,51.0,11,7.7,+3.3,64,56,41,8,89
1621,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,828,973,85.1,14429,3472,423,468,90.4,299,334,89.5,91,132,68.9,2,1.4,+0.6,16,75,25,10,71
1622,Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,1524,1939,78.6,26651,9132,822,922,89.2,488,633,77.1,193,309,62.5,13,13.6,-0.6,91,179,141,10,281
1623,Romain Métanire\Romain-Metanire,mg MAD,DFMF,Reims,fr Ligue 1,28,1990,3.5,81,122,66.4,1682,788,18,29,62.1,44,57,77.2,17,30,56.7,0,0.0,0.0,1,7,0,0,12
